排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,910322,康師傅-DR,21.3,-0.25,-1.16,06/17,-96.9,-95.0,-86.3,-73.3,-76.3,-59.2,-28.2,-11.3,-9.98,-1.45,-0.26,-2.62
2,020036,元大金融配息N,9.88,0.11,1.13,06/17,-7.69,-60.0,-61.3,-64.7,-50.0,-11.6,-12.4,-0.97,11.5,18.5,,-2.97
3,00985D,主動貝萊德優投等,10.19,0.01,0.1,06/17,7.98,-47.6,-53.2,-59.0,-62.4,-24.7,,,,,,
4,00998A,主動復華金融股息,16.88,0.02,0.12,06/17,-72.3,-62.0,-63.9,-54.3,-54.6,-27.5,,,,,,
5,00961,FT臺灣永續高息,12.82,0.06,0.47,06/17,-9.48,-25.5,-52.0,-54.2,-49.1,-31.9,-17.9,-4.48,-8.37,,,-8.34
6,8905,裕國,29.85,0.45,1.53,06/17,-49.7,-28.3,-21.7,-52.0,-25.3,-8.95,-4.78,-1.11,-0.87,0.38,-0.02,-1.21
7,00706L,期元大S&P日圓正2,18.94,-0.05,-0.26,06/17,-3.95,-33.9,-47.4,-50.1,-37.0,-25.4,21.3,18.2,1.98,-7.89,,19.5
8,00896,中信綠能及電動車,27.59,-0.01,-0.04,06/17,32.8,-4.25,-47.3,-50.0,-61.9,-56.2,-30.4,-18.0,-19.7,-7.93,,-19.7
9,4770,上品,213.5,-0.5,-0.23,06/17,-35.1,-44.0,-50.3,-48.7,-16.6,-2.61,-5.1,-2.31,-3.0,-0.59,,-2.41
10,00662,富邦NASDAQ,122.4,-1.45,-1.17,06/17,-63.5,-33.8,-43.0,-45.0,-40.5,-38.6,-29.1,-29.3,-15.9,-20.6,-19.4,-29.2
11,6561,是方,339.0,0.0,0.0,06/17,-28.6,-48.5,-27.1,-42.7,-29.8,11.6,1.84,-6.78,-11.0,-5.33,,-6.98
12,6192,巨路,116.5,-1.0,-0.85,06/17,-30.3,-20.3,-14.6,-42.4,-18.1,-1.57,3.51,6.55,2.52,2.71,2.44,6.06
13,00984D,主動聯博全球非投,10.09,-0.01,-0.1,06/17,-77.7,-65.3,-63.8,-41.2,-33.9,-61.9,-51.5,,,,,
14,2640,大車隊,154.5,-1.0,-0.64,06/17,-36.8,-49.2,-49.4,-40.1,-39.4,-22.1,-2.79,-12.0,-10.9,-4.23,0.36,-12.1
15,00988B,玉山嚴選非投債,19.8,0.01,0.05,06/17,-52.5,-43.2,-44.9,-39.5,-34.4,-19.2,,,,,,
16,6835,圓裕,36.2,-0.15,-0.41,06/17,-36.9,-37.3,-31.5,-39.5,-34.0,-3.63,-1.54,-1.46,-0.62,-0.22,,-1.94
17,00405A,主動富邦台灣龍耀,9.39,0.02,0.21,06/17,-32.3,-6.38,-5.74,-39.0,,,,,,,,
18,2459,敦吉,64.7,-0.4,-0.61,06/17,-36.8,-26.3,-40.8,-38.7,-32.1,-16.6,-12.0,-8.78,-6.5,-4.42,-1.41,-9.25
19,00712,復華富時不動產,8.69,0.09,1.05,06/17,-21.7,-45.2,-43.9,-38.3,-43.3,-46.1,-18.8,-13.4,-12.1,-14.7,,-15.1
20,00865B,國泰US短期公債,48.02,-0.04,-0.08,06/17,-46.0,-27.2,-51.9,-36.0,-12.9,-33.4,-37.8,-37.3,-42.8,-38.5,,-36.7
21,00918,大華優利高填息30,32.66,0.54,1.68,06/17,-55.0,-53.9,-39.2,-34.5,-44.8,-33.6,-0.72,1.99,1.8,-22.0,,2.18
22,00981T,平衡凱基雙核收息,12.2,0.0,0.0,06/17,-55.1,-2.14,-35.9,-34.2,-37.1,-17.4,-4.33,-12.7,,,,-12.9
23,020037,元大金融高股息N,11.05,0.24,2.22,06/17,-16.7,-7.69,-33.3,-33.3,1.43,17.6,11.5,2.95,4.7,3.28,,3.12
24,8085,福華,13.05,0.55,4.4,06/17,-31.6,-38.3,-29.4,-33.0,-28.7,-15.6,-3.98,-0.46,-0.7,0.01,-0.02,-0.24
25,1218,泰山,17.95,0.05,0.28,06/17,-21.2,-15.1,-30.3,-31.0,-18.7,-5.32,-2.7,5.75,-0.54,0.97,0.21,5.5
26,00916,國泰全球品牌50,25.82,-0.09,-0.35,06/17,41.8,4.81,-26.0,-30.9,-38.7,-36.7,-29.4,-25.2,-11.6,-11.6,,-25.7
