排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3624,光頡,91.5,1.5,1.67,05/21,0.0,0.55,1.66,5.1,5.67,5.67,5.67,5.67,5.67,-4.22,5.65,5.67
2,6147,頎邦,222.5,7.0,3.25,05/21,0.55,1.64,2.65,3.19,2.84,4.99,7.49,3.94,0.96,9.16,9.04,6.42
3,3090,日電貿,196.0,17.5,9.8,05/21,0.27,0.88,1.73,2.6,2.91,2.62,1.84,2.27,4.74,6.16,6.1,-0.25
4,6278,台表科,223.0,20.0,9.85,05/21,0.11,0.24,1.05,2.36,5.1,2.26,-1.4,-4.96,-9.96,14.5,14.7,-4.63
5,6531,愛普*,876.0,-97.0,-9.97,05/21,0.32,0.38,0.52,2.08,3.57,3.76,4.48,3.42,4.54,1.85,,3.12
6,00947,台新臺灣IC設計,34.95,1.79,5.4,05/21,3.82,5.73,1.91,1.91,1.91,1.91,1.91,1.91,1.91,,,5.73
7,2327,國巨*,572.0,52.0,10.0,05/21,0.01,0.49,1.07,1.69,2.69,2.69,2.75,4.36,4.68,4.35,4.85,3.85
8,2316,楠梓電,151.0,13.5,9.82,05/21,0.38,1.37,1.53,1.53,1.53,1.53,-0.81,-0.82,1.53,1.49,1.87,-0.41
9,8016,矽創,297.5,12.0,4.2,05/21,0.55,1.32,1.38,1.3,1.19,0.82,-0.27,0.24,1.13,0.08,-0.11,-1.15
10,2481,強茂,132.5,-0.5,-0.38,05/21,0.29,-0.23,0.98,1.22,2.09,1.53,-1.83,-3.33,3.47,4.91,1.95,-2.56
11,2455,全新,386.5,-14.0,-3.5,05/21,0.34,1.53,1.19,1.18,1.19,3.65,4.22,5.19,4.51,-3.54,-3.25,5.9
12,5347,世界,163.5,4.5,2.83,05/21,0.0,0.18,0.95,1.17,1.41,0.3,-0.95,-5.71,-10.3,9.52,10.6,-4.28
13,2344,華邦電,114.0,-1.5,-1.3,05/21,-0.07,-0.03,0.34,1.08,1.88,2.45,2.62,3.63,6.99,6.31,7.14,3.42
14,3533,嘉澤,2525.0,165.0,6.99,05/21,0.19,0.63,0.93,1.07,0.21,0.29,3.81,4.29,0.39,-7.75,4.08,5.4
15,2303,聯電,116.0,8.0,7.41,05/21,-0.21,-0.04,0.59,1.07,1.37,1.54,2.0,-0.71,-1.79,14.8,17.7,0.68
16,2376,技嘉,316.5,14.5,4.8,05/21,-0.07,0.02,0.57,1.02,1.02,0.55,0.57,0.73,-1.82,-3.84,-1.67,0.09
17,3563,牧德,933.0,84.0,9.89,05/21,0.16,0.13,0.6,0.91,0.62,-0.06,0.64,3.86,3.06,4.22,4.19,1.48
18,3675,德微,316.5,5.0,1.61,05/21,0.0,0.61,0.78,0.78,0.78,0.54,1.28,1.28,-0.23,-14.7,-1.21,1.28
19,2313,華通,258.0,3.0,1.18,05/21,-0.03,-0.02,0.49,0.68,0.92,0.28,0.33,3.06,2.17,1.87,3.53,2.43
20,2421,建準,152.0,9.0,6.29,05/21,0.33,0.61,0.61,0.61,0.61,0.6,-0.56,-0.82,-0.61,0.05,0.08,-0.27
21,6515,穎崴,9510.0,430.0,4.74,05/21,0.14,0.05,0.21,0.6,0.68,0.34,1.22,5.36,12.3,4.4,,3.45
22,3583,辛耘,861.0,35.0,4.24,05/21,0.07,0.04,0.15,0.6,1.45,2.86,4.75,4.75,4.74,4.84,-0.85,4.61
23,6782,視陽,191.0,0.5,0.26,05/21,-0.03,-0.02,0.25,0.59,0.84,0.74,0.96,0.73,0.93,-1.42,,0.69
24,6415,矽力*-KY,557.0,50.0,9.86,05/21,-0.01,0.18,0.42,0.56,0.87,1.33,1.54,2.82,1.45,0.62,-0.51,2.64
25,3105,穩懋,483.0,36.5,8.17,05/21,0.18,0.52,0.72,0.53,0.35,-1.48,5.0,6.79,6.09,5.79,-5.37,6.3
26,5284,jpp-KY,391.0,28.0,7.71,05/21,0.0,0.47,0.47,0.47,0.47,0.47,0.47,0.31,0.4,-6.22,-0.15,0.47
27,3577,泓格,132.5,-1.5,-1.12,05/21,0.15,0.3,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
28,4549,桓達,102.0,1.5,1.49,05/21,0.15,0.29,0.44,0.44,0.44,0.44,0.44,0.19,-0.3,0.08,0.26,0.44
29,6706,惠特,168.5,8.0,4.98,05/21,0.19,0.19,0.22,0.44,0.44,2.44,2.44,2.44,1.99,2.39,,2.41
30,3189,景碩,554.0,50.0,9.92,05/21,0.34,0.36,0.22,0.43,-1.5,-0.36,-1.11,2.67,4.01,0.63,3.95,4.37
31,6715,嘉基,477.0,-4.0,-0.83,05/21,0.0,0.23,0.23,0.43,1.53,2.59,6.23,6.23,6.23,5.32,,6.23
32,1582,信錦,117.5,10.5,9.81,05/21,0.0,0.0,0.26,0.43,1.74,1.29,1.89,1.48,0.13,2.02,2.0,1.71
33,3706,神達,83.5,3.2,3.99,05/21,0.22,0.45,0.42,0.42,0.42,0.44,0.44,-0.21,0.08,0.47,-0.9,0.51
34,4933,友輝,73.5,1.0,1.38,05/21,0.14,0.27,0.41,0.41,0.41,0.41,0.41,0.04,-0.17,0.41,0.41,0.41
35,2049,上銀,373.5,14.0,3.89,05/21,0.0,0.0,0.14,0.39,0.68,0.52,0.29,0.6,-0.82,-1.87,0.7,0.6
36,8996,高力,1065.0,71.0,7.14,05/21,0.3,0.28,0.04,0.35,1.35,1.36,1.92,2.07,2.32,2.33,2.66,2.89
37,3023,信邦,313.5,10.0,3.29,05/21,0.02,0.02,0.27,0.34,0.3,-0.73,-1.99,-0.45,6.01,4.5,2.51,-2.7
38,8109,博大,127.5,1.0,0.79,05/21,0.14,0.21,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.11,0.33,0.33
39,4919,新唐,181.5,16.5,10.0,05/21,0.73,0.77,0.33,0.33,0.33,0.35,0.37,0.38,0.28,-4.29,-1.92,1.11
40,2351,順德,192.0,12.0,6.67,05/21,0.44,0.61,0.33,0.33,0.32,0.4,0.32,0.48,0.25,-2.61,-0.11,0.91
41,3036,文曄,291.5,12.5,4.48,05/21,0.11,0.37,0.21,0.32,1.82,1.48,2.2,3.8,7.98,9.14,10.7,2.05
42,8210,勤誠,1335.0,50.0,3.89,05/21,0.17,0.09,0.02,0.32,2.92,5.0,0.87,3.21,3.91,4.69,3.81,3.05
43,5439,高技,376.5,12.0,3.29,05/21,-0.02,0.05,0.03,0.3,1.07,1.72,3.38,9.35,11.8,8.77,12.0,5.26
44,6291,沛亨,492.0,29.0,6.26,05/21,0.26,0.28,0.3,0.3,1.04,3.58,4.98,4.82,5.44,5.44,5.44,5.04
