排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020001,富邦存股雙十N,28.51,0.0,0.0,06/24,,,,100.0,100.0,100.0,100.0,91.8,93.6,41.6,,91.8
2,020012,富邦行動通訊N,24.76,0.0,0.0,06/24,,,100.0,100.0,96.6,97.5,77.8,67.7,81.6,56.3,,67.5
3,00786B,元大10年IG銀行債,33.04,0.16,0.49,06/24,91.3,94.6,96.7,96.8,95.6,67.9,62.7,60.6,36.7,-6.89,,59.7
4,020038,元大ESG配息N,15.0,0.0,0.0,06/24,,100.0,85.7,86.0,85.0,38.0,45.8,51.9,58.5,,,50.8
5,00969B,元大零息超長美債,8.53,0.01,0.12,06/24,91.2,68.0,60.1,79.7,53.2,37.0,40.3,38.7,17.9,,,39.5
6,0061,元大寶滬深,25.31,-0.12,-0.47,06/24,69.5,52.8,70.4,79.4,64.6,61.4,56.7,44.3,45.9,8.95,15.4,45.0
7,00787B,元大10年IG醫療債,32.74,0.19,0.58,06/24,96.4,91.8,84.5,77.6,65.7,66.4,73.0,50.3,36.6,-4.66,,63.8
8,020032,元大綠能N,10.7,0.0,0.0,06/24,,75.6,77.8,75.5,81.6,61.7,59.2,41.5,52.7,22.1,,42.1
9,00957B,兆豐US優選投等債,13.62,0.08,0.59,06/24,88.9,81.2,74.7,75.4,67.6,55.9,45.2,19.5,5.38,,,20.3
10,00856B,永豐1-3年美公債,37.3,0.0,0.0,06/24,0.0,64.1,82.7,73.7,48.5,61.0,8.32,-7.76,-14.9,-3.26,,-8.0
11,00788B,元大10年IG電能債,30.38,0.18,0.6,06/24,99.7,67.9,59.1,72.5,80.7,65.5,64.6,49.7,42.8,-6.99,,49.5
12,00720B,元大投資級公司債,33.57,0.2,0.6,06/24,84.9,81.4,71.0,71.8,61.4,61.8,52.0,50.6,40.9,-4.95,,50.4
13,00984B,大華優利美A債15,16.54,0.08,0.49,06/24,71.7,70.3,60.8,71.2,77.1,64.6,50.1,-17.7,-11.8,,,-15.8
14,00932,兆豐永續高息等權,17.61,-0.07,-0.4,06/24,41.4,60.3,70.4,70.6,66.1,68.0,70.0,68.1,64.2,,,67.9
15,00983A,主動中信ARK創新,11.75,-0.04,-0.34,06/24,73.9,58.8,70.1,69.3,79.5,71.5,56.0,30.9,-4.13,,,32.0
16,00687B,國泰20年美債,28.06,0.12,0.43,06/24,81.6,69.8,63.7,68.8,60.8,62.2,54.4,54.2,34.5,-8.78,,54.0
17,00983B,大華優利美公債20,15.82,0.08,0.51,06/24,94.9,88.6,51.2,67.9,65.6,36.5,30.3,-10.6,-1.63,,,-10.1
18,00709,富邦歐洲,38.97,0.2,0.52,06/24,32.0,58.5,56.3,67.7,66.1,55.8,36.4,7.17,-3.62,-3.81,,7.84
19,009807,台新標普科技精選,16.6,-0.42,-2.47,06/24,77.7,74.7,70.5,67.7,40.7,8.22,28.4,23.5,-5.51,,,22.2
20,00717,富邦美國特別股,14.91,0.03,0.2,06/24,63.6,45.0,63.8,67.5,69.7,75.2,79.7,69.1,61.9,50.8,,69.4
21,00898,國泰基因免疫革命,8.68,0.23,2.72,06/24,73.5,76.4,70.5,67.2,59.3,59.1,56.0,45.8,42.8,39.6,,46.3
22,5324,士開,12.1,-0.05,-0.41,06/24,78.0,70.6,65.3,63.1,56.0,37.3,17.0,8.96,5.15,0.5,-0.01,9.1
23,00900,富邦特選高股息30,19.69,-0.1,-0.51,06/24,32.4,55.6,65.0,62.8,49.3,49.3,60.8,56.2,16.3,9.05,,55.9
24,00680L,元大美債20正2,7.0,0.03,0.43,06/24,71.5,63.6,67.6,61.8,61.8,68.9,56.1,57.1,30.4,-1.54,,56.3
25,00959B,大華投等美債15Y+,9.47,0.03,0.32,06/24,86.8,72.3,65.8,61.8,76.0,62.7,58.5,52.2,46.1,,,52.7
26,00696B,富邦美債20年,29.4,0.12,0.41,06/24,83.5,74.4,66.8,61.5,53.2,38.5,25.6,43.9,23.4,8.93,,44.9
27,00679B,元大美債20年,26.98,0.12,0.45,06/24,65.7,56.4,50.9,60.6,56.1,49.2,34.8,38.9,22.5,-6.14,,38.8
28,00682U,期元大美元指數,20.66,-0.13,-0.63,06/24,100.0,42.7,68.8,59.4,44.8,33.2,48.1,15.6,10.4,32.4,,15.5
29,00931B,統一美債20年,13.65,0.08,0.59,06/24,40.3,43.9,46.1,57.9,63.6,70.0,52.2,39.1,39.5,,,38.9
30,00937B,群益ESG投等債20+,14.99,0.1,0.67,06/24,76.2,65.0,54.2,57.8,56.4,60.4,44.9,34.7,23.1,,,34.4
31,00909,國泰數位支付服務,50.6,0.2,0.4,06/24,67.4,65.8,65.5,56.9,50.1,53.5,34.0,23.1,6.0,-3.56,,24.7
