排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3060,銘異,41.65,3.75,9.89,06/22,2.35,4.18,5.05,8.48,9.17,11.1,10.4,13.0,9.64,10.6,7.9,13.2
2,3715,定穎投控,194.5,15.5,8.66,06/22,5.4,6.15,6.94,7.91,8.86,9.94,-0.55,4.81,9.45,-5.71,,2.8
3,2426,鼎元,89.9,8.1,9.9,06/22,3.14,7.27,7.28,6.55,5.79,1.61,-2.18,0.66,0.4,-0.82,1.79,1.4
4,6213,聯茂,308.0,28.0,10.0,06/22,3.61,4.8,5.64,6.12,7.06,7.53,-0.36,9.39,3.39,9.08,5.38,9.79
5,00678,群益那斯達克生技,36.49,-0.08,-0.22,06/22,1.43,2.68,2.68,5.74,-0.33,3.49,7.31,5.0,19.2,20.4,,3.97
6,2478,大毅,235.5,1.5,0.64,06/22,0.78,-1.37,0.28,5.42,1.19,1.76,6.38,8.16,11.1,11.9,15.1,8.04
7,3035,智原,229.5,20.5,9.81,06/22,2.15,3.17,3.13,5.33,6.0,3.04,7.65,7.25,-2.47,-11.6,3.24,7.17
8,00983A,主動中信ARK創新,12.05,0.13,1.09,06/22,0.41,1.49,1.6,4.58,15.3,20.2,39.9,40.4,36.2,,,39.6
9,5351,鈺創,99.8,5.8,6.17,06/22,1.32,2.44,2.3,4.38,8.04,8.72,3.53,12.4,17.9,17.9,11.8,12.8
10,1727,中華化,102.0,7.9,8.4,06/22,2.92,1.78,4.23,4.12,4.91,-1.43,-1.36,-0.73,3.61,3.64,0.72,1.15
11,6127,九豪,85.3,0.9,1.07,06/22,0.68,1.29,2.78,4.1,4.11,1.14,-0.88,6.04,4.59,4.54,5.26,6.38
12,3317,尼克森,97.1,8.8,9.97,06/22,0.44,3.64,4.57,3.96,3.92,4.77,5.7,6.3,5.16,7.08,7.66,6.08
13,00403A,主動統一升級50,11.38,0.35,3.17,06/22,-0.21,1.04,1.13,3.94,2.99,5.59,,,,,,
14,1802,台玻,76.6,5.3,7.43,06/22,1.91,2.82,3.09,3.76,3.29,2.9,3.05,3.63,2.94,-1.82,1.78,4.28
15,00992A,主動群益科技創新,19.42,0.44,2.32,06/22,0.76,1.27,1.49,3.75,4.79,9.09,7.15,,,,,8.28
16,2369,菱生,40.5,3.65,9.91,06/22,2.3,3.43,3.36,3.68,2.15,4.25,7.17,6.76,8.3,5.76,5.83,7.71
17,4541,晟田,51.0,0.1,0.2,06/22,-0.37,0.6,2.83,3.59,4.52,4.34,6.42,8.29,7.26,8.5,7.17,9.09
18,3019,亞光,163.0,2.5,1.56,06/22,0.55,1.06,0.08,3.55,3.36,3.86,5.31,2.75,-1.45,-1.44,-0.94,2.64
