排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6757,台灣虎航,54.4,0.2,0.37,06/05,57.1,58.4,55.9,51.0,38.4,22.9,12.2,11.2,9.72,,,7.63
2,3036,文曄,281.0,-1.0,-0.35,06/05,49.6,50.8,48.9,46.6,36.8,16.1,13.0,11.1,10.0,6.38,4.91,11.2
3,2609,陽明,54.5,1.3,2.44,06/05,36.9,43.5,44.8,39.0,28.5,18.5,7.74,5.68,8.12,2.51,1.07,4.9
4,6176,瑞儀,101.0,-0.5,-0.49,06/05,35.6,40.4,43.9,38.6,25.1,14.9,8.37,13.3,12.2,10.5,4.02,10.4
5,3702,大聯大,114.5,-2.0,-1.72,06/05,33.6,34.0,35.7,33.4,22.8,13.6,11.2,11.1,14.3,13.4,7.69,11.6
6,6412,群電,97.9,-5.1,-4.95,06/05,38.7,41.1,40.5,33.4,22.6,11.6,7.96,9.69,8.15,6.68,3.8,8.49
7,2881,富邦金,118.0,4.0,3.51,06/05,2.02,22.1,29.8,31.8,27.3,25.8,19.0,19.0,10.9,6.01,2.69,18.1
8,2882,國泰金,100.0,5.6,5.93,06/05,3.21,19.2,26.3,31.2,31.1,30.6,19.9,19.6,12.7,6.09,2.85,17.4
9,2303,聯電,131.5,6.5,5.2,06/05,20.2,30.9,33.1,30.1,19.9,11.7,8.17,7.35,8.18,6.1,2.42,6.54
10,1215,卜蜂,119.0,3.0,2.59,06/05,37.5,38.9,34.0,30.1,19.6,13.7,9.63,6.29,7.06,5.42,3.47,7.86
11,6640,均華,1190.0,-10.0,-0.83,06/05,0.0,20.3,28.5,27.9,15.6,7.62,1.75,1.38,1.27,1.38,,1.44
12,2885,元大金,65.3,1.4,2.19,06/05,13.9,17.5,19.6,25.6,22.3,19.0,11.6,16.1,11.9,6.99,2.44,12.8
13,6239,力成,338.0,-16.0,-4.52,06/05,27.9,28.4,29.6,25.1,7.51,5.31,5.3,6.23,6.79,6.8,4.49,4.75
14,2404,漢唐,1205.0,-25.0,-2.03,06/05,18.9,18.6,25.6,25.1,13.4,7.36,6.65,6.4,8.79,9.11,4.73,6.41
15,6121,新普,422.5,12.5,3.05,06/05,22.8,28.1,28.5,25.0,17.4,13.6,10.3,18.1,14.7,11.6,5.26,17.2
16,2637,慧洋-KY,80.6,2.5,3.2,06/05,16.2,21.0,25.8,24.7,16.1,11.5,6.08,5.87,3.48,4.19,1.81,6.82
17,2027,大成鋼,43.8,-0.3,-0.68,06/05,39.1,36.5,31.8,24.5,13.0,7.11,3.59,2.19,2.81,4.47,2.54,2.47
18,8422,可寧衛*,28.1,-0.15,-0.53,06/05,32.0,28.4,24.3,23.5,14.8,8.84,4.21,0.92,0.51,0.5,0.46,1.7
19,2211,長榮鋼,93.8,-0.8,-0.85,06/05,1.58,0.98,5.82,23.2,17.4,10.5,5.51,3.14,7.57,8.57,,4.91
20,1402,遠東新,27.55,0.0,0.0,06/05,0.09,0.05,10.4,22.7,18.0,16.8,11.8,11.9,9.82,12.3,6.13,12.0
21,3264,欣銓,228.5,-8.0,-3.38,06/05,0.29,0.15,2.12,21.4,12.3,10.2,4.55,3.36,4.37,5.61,4.14,3.93
22,5347,世界,161.5,-1.5,-0.92,06/05,33.4,28.6,28.6,21.0,14.7,6.1,6.03,7.26,7.88,7.54,5.05,6.7
23,4958,臻鼎-KY,504.0,11.5,2.34,06/05,0.1,13.9,19.9,18.9,7.57,2.79,1.35,2.55,2.85,3.85,3.22,1.39
24,2451,創見,321.5,-35.5,-9.94,06/05,10.6,17.2,20.1,16.7,10.8,5.25,3.21,3.9,4.76,4.91,4.23,2.98
25,3044,健鼎,498.0,-14.0,-2.73,06/05,0.03,12.7,15.1,16.4,8.53,4.82,5.23,8.27,10.2,8.13,5.72,6.53
26,6488,環球晶,811.0,-59.0,-6.78,06/05,10.6,8.43,13.8,16.2,2.73,2.21,2.82,2.98,2.99,3.87,2.06,2.77
27,3711,日月光投控,577.0,-16.0,-2.7,06/05,4.4,14.1,14.1,15.8,10.3,6.05,3.82,4.97,6.63,5.69,,3.46
28,6515,穎崴,8425.0,-225.0,-2.6,06/05,6.79,3.29,7.33,15.8,19.1,15.6,10.2,6.9,4.97,4.96,,7.48
29,3090,日電貿,221.0,0.0,0.0,06/05,0.0,4.25,13.5,15.2,5.86,0.55,1.04,1.47,1.56,1.23,0.64,1.74
30,6005,群益證,45.05,2.6,6.12,06/05,12.9,17.7,14.5,14.4,10.5,10.0,10.6,10.2,15.4,9.17,4.47,9.76
31,8070,長華*,62.7,-2.6,-3.98,06/05,20.6,12.6,13.7,13.9,10.9,9.45,7.83,5.46,2.09,0.77,0.44,6.46
