排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
901,00986D,主動復華金融債息,14.16,-0.05,-0.35,26W37,09/11,55.6,0.67,58.2,0.72,41.8,-0.72
902,6855,數泓科,115.0,-2.0,-1.71,26W37,09/11,54.7,0.0,58.2,0.0,41.8,0.0
903,4772,台特化,234.0,-8.0,-3.31,26W37,09/11,56.2,-0.01,58.2,-0.01,41.8,0.01
904,6146,耕興,179.0,-2.0,-1.1,26W37,09/11,53.7,-0.03,58.2,-0.08,41.8,0.08
905,3499,環天科,13.3,-0.15,-1.12,26W37,09/11,58.2,0.08,58.2,0.08,41.8,-0.08
906,00637L,元大滬深300正2,19.42,-0.28,-1.42,26W37,09/11,54.5,0.22,58.2,-0.05,41.8,0.05
907,6441,廣錠,25.05,-1.05,-4.02,26W37,09/11,58.1,0.0,58.1,0.0,41.9,0.0
908,6426,統新,302.0,-20.0,-6.21,26W37,09/11,55.7,-2.87,58.1,-2.87,41.9,2.87
909,3492,長盛,19.1,-0.2,-1.04,26W37,09/11,55.3,0.0,58.0,0.0,42.0,0.0
910,2459,敦吉,65.5,-0.3,-0.46,26W37,09/11,58.0,0.0,58.0,0.0,42.0,0.0
911,4543,萬在,28.05,-0.6,-2.09,26W37,09/11,56.3,0.0,58.0,0.0,42.0,0.0
912,1529,樂事綠能,15.85,-0.05,-0.31,26W37,09/11,56.8,-0.03,58.0,-0.08,42.0,0.08
913,7704,明遠精密,60.5,-1.4,-2.26,26W37,09/11,52.3,0.0,57.9,0.0,42.1,0.0
914,911622,泰聚亨-DR,3.59,-0.01,-0.28,26W37,09/11,57.8,0.0,57.8,0.0,42.2,0.0
915,3594,磐儀,45.95,-0.4,-0.86,26W37,09/11,53.1,0.05,57.8,0.03,42.2,-0.03
916,5015,華祺,21.85,0.0,0.0,26W37,09/11,56.2,0.0,57.8,0.0,42.2,0.0
917,3707,漢磊,59.2,-2.6,-4.21,26W37,09/11,56.7,0.24,57.8,-0.23,42.2,0.23
918,00634R,富邦上証反1,3.15,0.02,0.64,26W37,09/11,55.4,-0.03,57.8,-0.03,42.2,0.03
919,6913,鴻呈,128.5,-0.5,-0.39,26W37,09/11,51.5,0.05,57.8,0.04,42.2,-0.04
920,5245,智晶,21.9,-0.55,-2.45,26W37,09/11,47.9,-1.4,57.8,-1.61,42.2,1.61
921,5263,智崴,93.0,-8.5,-8.37,26W37,09/11,56.6,-0.77,57.6,0.29,42.4,-0.29
922,6446,藥華藥,1280.0,-40.0,-3.03,26W37,09/11,53.8,0.15,57.6,0.2,42.4,-0.2
923,3290,東浦,45.55,-0.8,-1.73,26W37,09/11,53.7,-0.03,57.6,-0.06,42.4,0.06
924,3135,凌航,162.5,-4.5,-2.69,26W37,09/11,53.9,0.1,57.6,0.09,42.4,-0.09
925,8183,精星,28.65,-0.35,-1.21,26W37,09/11,56.9,-0.11,57.6,-0.18,42.4,0.18
926,9919,康那香,13.95,-0.2,-1.41,26W37,09/11,56.2,-0.46,57.6,0.0,42.4,0.0
927,8935,邦泰,17.85,0.05,0.28,26W37,09/11,53.6,0.0,57.5,0.0,42.5,0.0
928,3501,維熹,38.7,-0.35,-0.9,26W37,09/11,56.8,0.0,57.5,0.0,42.5,0.0
929,3312,弘憶股,47.55,-0.95,-1.96,26W37,09/11,57.5,0.23,57.5,0.23,42.5,-0.23
930,5314,世紀*,42.15,-4.65,-9.94,26W37,09/11,56.4,-7.39,57.4,-6.92,42.6,6.94
931,4946,辣椒,92.9,-1.7,-1.8,26W37,09/11,57.4,0.0,57.4,0.0,42.6,0.0
932,0053,元大電子,241.15,-4.85,-1.97,26W37,09/11,57.4,-1.02,57.4,-1.02,42.6,1.02
933,2429,銘旺科,30.45,-0.55,-1.77,26W37,09/11,54.2,0.0,57.4,0.0,42.6,0.0
934,3206,志豐,34.9,-0.3,-0.85,26W37,09/11,51.1,0.0,57.3,0.0,42.7,0.0
935,5215,科嘉-KY,38.45,-0.05,-0.13,26W37,09/11,52.9,0.0,57.3,0.0,42.7,0.0
936,6708,天擎,37.1,-0.7,-1.85,26W37,09/11,57.2,0.0,57.2,0.0,42.8,0.0
937,3533,嘉澤,1580.0,5.0,0.32,26W37,09/11,51.7,0.89,57.2,0.95,42.8,-0.95
938,8446,華研,86.0,-0.1,-0.12,26W37,09/11,55.5,-0.02,57.2,-0.02,42.8,0.02
939,3050,鈺德,11.1,-0.1,-0.89,26W37,09/11,53.7,-0.05,57.1,0.0,42.9,0.0
940,00965,元大航太防衛科技,24.99,-0.06,-0.24,26W37,09/11,56.5,-4.47,57.1,-4.52,42.9,4.52
941,6133,金橋,23.55,1.45,6.56,26W37,09/11,56.2,1.91,57.1,1.18,42.9,-1.18
942,4735,豪展,36.55,0.9,2.52,26W37,09/11,52.5,0.0,57.1,0.0,42.9,0.0
943,009806,台新標普500,13.46,0.04,0.3,26W37,09/11,50.9,0.23,57.0,0.06,43.0,-0.06
944,00957B,兆豐US優選投等債,12.75,-0.05,-0.39,26W37,09/11,54.1,0.04,57.0,0.04,43.0,-0.04
945,1537,廣隆,114.5,-1.0,-0.87,26W37,09/11,56.0,-0.09,57.0,-0.09,43.0,0.09
946,2371,大同,27.45,-0.4,-1.44,26W37,09/11,55.9,-0.14,57.0,-0.22,43.0,0.22
947,6872,浩宇生醫,24.85,-1.9,-7.1,26W37,09/11,53.2,0.44,57.0,0.45,43.0,-0.45
948,6168,宏齊,29.45,-0.35,-1.17,26W37,09/11,57.0,0.58,57.0,0.58,43.0,-0.58
949,6719,力智,180.0,-4.5,-2.44,26W37,09/11,55.3,-0.81,56.9,0.0,43.1,0.0
950,00665L,富邦恒生國企正2,8.95,-0.03,-0.33,26W37,09/11,53.2,0.65,56.9,0.88,43.1,-0.88
951,3306,鼎天,45.0,0.25,0.56,26W37,09/11,55.3,-1.59,56.9,0.0,43.1,0.0
952,1569,濱川,50.6,1.75,3.58,26W37,09/11,54.4,0.14,56.8,0.73,43.2,-0.73
953,6516,勤崴國際,56.8,-0.1,-0.18,26W37,09/11,56.8,0.0,56.8,0.0,43.2,0.0
954,1809,中釉,37.45,-0.6,-1.58,26W37,09/11,55.6,-0.05,56.8,0.54,43.2,-0.54
955,4183,福永生技,13.5,-0.5,-3.57,26W37,09/11,53.2,-0.01,56.7,-0.01,43.3,0.01
956,2352,佳世達,28.7,-0.3,-1.03,26W37,09/11,55.3,-0.17,56.6,-0.24,43.4,0.24
957,3680,家登,510.0,-25.0,-4.67,26W37,09/11,53.0,1.11,56.6,-1.55,43.4,1.55
958,3049,精金,12.1,-0.2,-1.63,26W37,09/11,55.9,-0.22,56.5,-0.33,43.5,0.33
959,5292,華懋,217.0,-3.0,-1.36,26W37,09/11,52.6,-0.04,56.5,-0.04,43.5,0.04
960,3438,類比科,61.9,0.0,0.0,26W37,09/11,56.5,0.0,56.5,0.0,43.5,0.0
961,6770,力積電,70.7,-2.8,-3.81,26W37,09/11,55.4,-2.91,56.4,-2.85,43.6,2.85
962,6281,全國電,51.3,0.0,0.0,26W37,09/11,52.9,0.0,56.4,0.0,43.6,0.0
963,5009,榮剛,32.35,-0.2,-0.61,26W37,09/11,55.4,0.44,56.4,0.28,43.6,-0.28
964,6248,沛波,16.8,-0.15,-0.88,26W37,09/11,55.5,0.02,56.4,0.02,43.6,-0.02
965,1309,台達化,14.05,0.15,1.08,26W37,09/11,55.4,-0.63,56.3,-1.1,43.7,1.1
966,4147,中裕,59.8,-1.8,-2.92,26W37,09/11,54.3,0.1,56.3,0.81,43.7,-0.81
967,2464,盟立,188.5,-5.0,-2.58,26W37,09/11,55.0,4.26,56.3,4.78,43.7,-4.78
968,2753,八方雲集,178.0,0.0,0.0,26W37,09/11,52.1,-1.54,56.2,-0.08,43.8,0.08
969,6679,鈺太,194.5,-1.5,-0.77,26W37,09/11,53.0,1.88,56.2,0.43,43.8,-0.43
970,3665,貿聯-KY,1875.0,-55.0,-2.85,26W37,09/11,49.8,-0.49,56.1,0.9,43.9,-0.9
971,3232,昱捷,19.55,0.05,0.26,26W37,09/11,54.3,-0.01,56.1,-0.01,43.9,0.01
972,4582,聚恆-創,22.7,-0.2,-0.87,26W37,09/11,54.8,0.0,56.1,0.0,43.9,0.0
973,8087,麗升能源,24.2,-2.5,-9.36,26W37,09/11,56.0,-0.02,56.0,-0.02,44.0,0.02
974,2034,允強,20.25,-0.2,-0.98,26W37,09/11,54.3,-0.71,56.0,-0.39,44.0,0.39
975,1294,漢田生技,51.7,-1.3,-2.45,26W37,09/11,49.0,-0.17,56.0,-0.17,44.0,0.17
976,3713,新晶投控,14.4,-0.1,-0.69,26W37,09/11,54.0,-0.08,56.0,-0.08,44.0,0.08
977,3716,中化控股,33.85,-0.1,-0.29,26W37,09/11,53.0,-0.67,56.0,-0.12,44.0,0.12
978,8083,瑞穎,157.5,-0.5,-0.32,26W37,09/11,56.0,0.0,56.0,0.0,44.0,0.0
979,6625,必應,73.3,-2.4,-3.17,26W37,09/11,54.5,0.0,55.9,0.0,44.1,0.0
980,2611,志信,13.9,0.0,0.0,26W37,09/11,55.9,0.0,55.9,0.0,44.1,0.0
981,1732,毛寶,26.0,0.1,0.39,26W37,09/11,53.6,0.0,55.9,0.0,44.1,0.0
982,6968,萬達寵物,41.7,0.0,0.0,26W37,09/11,52.1,0.0,55.9,0.0,44.1,0.0
983,1776,展宇,17.6,0.05,0.28,26W37,09/11,48.5,0.0,55.9,0.0,44.1,0.0
984,6510,精測,3480.0,-190.0,-5.18,26W37,09/11,53.1,0.22,55.8,2.92,44.2,-2.92
985,4908,前鼎,237.5,-11.5,-4.62,26W37,09/11,48.8,-1.77,55.8,-0.57,44.2,0.57
986,00856B,永豐1-3年美公債,37.09,0.0,0.0,26W37,09/11,41.6,-1.62,55.8,0.0,44.2,0.0
987,3693,營邦,663.0,-28.0,-4.05,26W37,09/11,51.6,-5.71,55.8,-7.7,44.2,7.7
988,5398,慕康生醫,14.25,0.05,0.35,26W37,09/11,48.8,-3.41,55.8,0.0,44.2,0.0
989,4552,力達-KY,15.7,-0.4,-2.48,26W37,09/11,55.7,-0.04,55.7,-0.04,44.3,0.04
990,4722,國精化,184.0,-2.0,-1.08,26W37,09/11,51.4,0.74,55.7,0.63,44.3,-0.63
991,8383,千附,64.6,-1.2,-1.82,26W37,09/11,52.7,0.14,55.7,-0.87,44.3,0.87
992,2065,世豐,35.05,-0.8,-2.23,26W37,09/11,52.6,-0.8,55.7,-0.8,44.3,0.8
993,8107,大億金茂,12.35,-0.05,-0.4,26W37,09/11,51.9,0.0,55.7,0.0,44.3,0.0
994,1611,中電,11.55,-0.1,-0.86,26W37,09/11,53.2,0.5,55.7,0.19,44.3,-0.19
995,6015,宏遠證,16.95,-0.2,-1.17,26W37,09/11,54.3,0.1,55.6,-0.17,44.4,0.17
996,1786,科妍,43.3,0.55,1.29,26W37,09/11,53.2,0.18,55.6,1.47,44.4,-1.47
997,3032,偉訓,73.0,-4.6,-5.93,26W37,09/11,53.9,0.09,55.6,0.07,44.4,-0.07
998,4137,麗豐-KY,75.2,-1.1,-1.44,26W37,09/11,53.3,0.05,55.6,0.05,44.4,-0.05
999,2312,金寶,30.45,-0.7,-2.25,26W37,09/11,54.7,0.11,55.6,-0.03,44.4,0.03
1000,4121,優盛,12.7,0.05,0.4,26W37,09/11,53.4,-0.01,55.5,-0.01,44.5,0.01
1001,6277,宏正,76.3,-1.3,-1.68,26W37,09/11,51.1,-1.04,55.5,0.4,44.5,-0.4
1002,4736,泰博,127.5,-0.5,-0.39,26W37,09/11,53.6,0.07,55.5,0.07,44.5,-0.07
1003,1570,力肯,32.0,-0.1,-0.31,26W37,09/11,53.6,-0.02,55.5,0.0,44.5,0.0
1004,6016,康和證,22.25,-0.3,-1.33,26W37,09/11,54.1,0.16,55.5,0.41,44.5,-0.41
1005,6612,奈米醫材,72.1,2.1,3.0,26W37,09/11,47.7,0.07,55.4,0.06,44.6,-0.06
1006,1517,利奇,10.45,-0.3,-2.79,26W37,09/11,54.6,0.38,55.4,0.01,44.6,-0.01
1007,6474,華豫寧,35.15,-0.6,-1.68,26W37,09/11,48.5,0.0,55.4,0.0,44.6,0.0
