排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
301,8024,佑華,12.9,0.0,0.0,26W36,09/04,54.2,-0.01,61.6,0.01,70.1,0.0,74.5,0.0
302,3236,千如,44.45,2.45,5.83,26W36,09/04,61.3,1.18,65.4,1.22,70.0,0.13,72.0,0.13
303,3402,漢科,121.5,1.5,1.25,26W36,09/04,61.2,0.14,65.6,0.22,70.0,-0.16,72.0,-0.92
304,3455,由田,236.5,-2.5,-1.05,26W36,09/04,52.1,0.92,60.2,1.6,69.9,1.52,76.9,1.37
305,3338,泰碩,65.4,2.3,3.65,26W36,09/04,58.5,-0.3,63.8,-0.07,69.8,-0.43,73.1,0.68
306,5608,四維航,17.2,-0.25,-1.43,26W36,09/04,60.3,-0.66,65.6,-0.79,69.8,-0.98,72.6,-0.71
307,00719B,元大美債1-3,31.04,0.02,0.06,26W36,09/04,48.8,-0.19,59.4,-0.04,69.8,0.19,72.2,-0.04
308,1310,台苯,8.72,-0.1,-1.13,26W36,09/04,57.3,-0.04,63.9,-0.15,69.8,0.17,72.9,-0.1
309,2489,瑞軒,41.0,0.1,0.24,26W36,09/04,62.9,-0.82,67.0,-0.88,69.7,-0.86,71.6,-0.97
310,00865B,國泰US短期公債,48.71,0.0,0.0,26W36,09/04,45.4,-0.1,59.5,-0.04,69.7,-0.46,73.2,-0.3
311,8936,國統,50.3,0.0,0.0,26W36,09/04,57.6,0.1,64.9,0.31,69.6,0.28,72.5,0.51
312,6672,騰輝電子-KY,289.0,26.0,9.89,26W36,09/04,59.2,-0.25,64.1,0.16,69.6,0.73,72.5,0.06
313,3325,旭品,11.2,0.05,0.45,26W36,09/04,53.5,-0.09,60.7,-0.03,69.6,0.0,76.5,0.0
314,00983D,主動富邦複合收益,9.86,0.01,0.1,26W36,09/04,43.9,-1.0,57.9,-0.78,69.5,-0.46,79.7,-0.54
315,00647L,元大S&P500正2,140.5,3.3,2.41,26W36,09/04,56.0,1.44,60.5,1.63,69.5,-1.59,69.5,-1.59
