排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
901,2745,五福,87.2,0.2,0.23,26W36,09/04,41.9,0.31,43.2,0.0,48.7,0.0,48.7,0.0
902,6016,康和證,22.4,1.0,4.67,26W36,09/04,34.6,3.16,42.1,4.25,48.7,4.97,51.9,5.1
903,8942,森鉅,42.4,-0.1,-0.24,26W36,09/04,35.5,0.08,42.6,0.29,48.7,-0.06,53.3,-0.05
904,1786,科妍,47.05,2.75,6.21,26W36,09/04,37.1,0.63,41.0,0.68,48.6,1.21,52.1,-0.03
905,3485,敘豐,210.0,0.0,0.0,26W36,09/04,31.5,0.01,39.7,0.0,48.6,0.0,53.3,0.0
906,2250,IKKA-KY,57.6,0.5,0.88,26W36,09/04,41.4,0.05,45.9,0.07,48.6,0.0,48.6,0.0
907,4138,曜亞,53.1,0.4,0.76,26W36,09/04,44.6,-0.09,47.6,0.0,48.6,0.0,48.6,0.0
908,1718,中纖,10.6,-0.1,-0.93,26W36,09/04,39.7,-0.03,44.9,0.19,48.6,0.02,50.7,0.09
909,1537,廣隆,115.5,-1.0,-0.86,26W36,09/04,41.8,0.53,44.1,0.24,48.5,0.08,50.7,-0.02
910,6165,浪凡,48.9,-0.3,-0.61,26W36,09/04,34.7,-1.23,41.8,-1.15,48.5,-1.46,53.7,0.78
911,6615,慧智,34.1,0.0,0.0,26W36,09/04,41.6,0.02,46.2,0.01,48.5,0.0,61.3,0.0
912,4912,聯德控股-KY,102.0,0.5,0.49,26W36,09/04,33.1,-0.96,40.3,-1.34,48.5,1.07,57.0,1.71
913,6435,大中,246.0,9.0,3.8,26W36,09/04,41.1,1.41,46.1,1.27,48.4,0.0,49.7,0.0
914,5258,虹堡,45.75,0.65,1.44,26W36,09/04,35.9,0.22,42.0,0.51,48.4,-0.4,54.2,-0.54
915,8255,朋程,145.0,0.0,0.0,26W36,09/04,39.1,-0.02,43.5,0.04,48.4,-0.04,51.4,0.6
916,6186,新潤,31.3,-0.45,-1.42,26W36,09/04,37.8,-0.13,43.9,-0.11,48.3,0.17,51.0,0.9
917,2468,華經,33.9,1.1,3.35,26W36,09/04,43.1,0.08,46.5,-0.28,48.3,0.1,49.1,0.1
918,00986D,主動復華金融債息,14.34,0.03,0.21,26W36,09/04,26.9,0.04,37.6,-0.65,48.3,-0.74,51.7,-0.15
919,1305,華夏,12.2,-0.15,-1.21,26W36,09/04,39.4,-0.13,44.1,0.05,48.2,0.12,50.5,0.2
920,6651,全宇昕,151.0,3.0,2.03,26W36,09/04,27.0,-1.06,34.3,-0.12,48.2,-0.98,63.3,1.91
921,1569,濱川,48.7,3.3,7.27,26W36,09/04,35.1,-0.42,42.1,0.42,48.2,0.62,53.4,0.25
922,3294,英濟,30.0,0.45,1.52,26W36,09/04,40.8,0.18,44.3,0.26,48.2,0.06,49.9,0.5
923,4744,皇將,27.35,-0.25,-0.91,26W36,09/04,30.4,-0.04,39.3,-0.03,48.2,-0.06,54.4,-0.15
924,3114,好德,31.8,1.2,3.92,26W36,09/04,35.7,0.21,40.3,0.03,48.2,-0.03,51.8,-0.03
925,1336,台翰,16.15,0.05,0.31,26W36,09/04,32.1,0.36,40.5,0.69,48.1,0.64,54.6,0.74
926,5457,宣德,27.65,-0.05,-0.18,26W36,09/04,38.4,-0.29,42.7,-0.11,48.1,-0.28,49.7,-0.02
927,00981B,第一金優選非投債,9.15,0.0,0.0,26W36,09/04,21.6,-0.25,34.8,-0.34,48.1,-0.53,55.8,-0.73
928,5015,華祺,22.05,0.0,0.0,26W36,09/04,39.4,-0.17,43.2,0.0,48.0,0.0,52.9,0.0
929,3032,偉訓,78.8,0.0,0.0,26W36,09/04,36.5,0.19,42.2,0.0,47.9,0.1,52.7,0.07
930,6708,天擎,38.75,-0.05,-0.13,26W36,09/04,34.9,-0.09,45.0,-0.02,47.9,0.0,52.5,0.0
931,3623,富晶通,23.9,-0.1,-0.42,26W36,09/04,39.7,-0.64,43.4,-0.84,47.9,-0.03,51.8,0.0
932,4562,穎漢,30.35,0.25,0.83,26W36,09/04,42.9,-0.13,44.8,-0.52,47.9,-0.02,49.2,-0.02
933,6155,鈞寶,56.2,2.4,4.46,26W36,09/04,41.6,0.91,44.3,0.92,47.8,0.64,49.5,0.06
934,4554,橙的,29.3,0.1,0.34,26W36,09/04,35.9,0.0,41.7,0.0,47.8,0.0,49.4,0.0
935,4949,有成精密,77.8,0.3,0.39,26W36,09/04,35.8,1.21,40.4,0.72,47.7,0.75,56.4,0.03
936,2065,世豐,36.45,0.2,0.55,26W36,09/04,40.8,0.12,44.2,0.08,47.7,0.03,50.2,0.03
937,911622,泰聚亨-DR,3.6,0.0,0.0,26W36,09/04,36.0,-0.03,42.6,-0.03,47.7,-0.03,53.3,-0.01
938,6649,台生材,35.75,0.0,0.0,26W36,09/04,25.8,-0.04,35.0,0.05,47.6,0.02,57.5,0.0
939,9942,茂順,114.5,0.5,0.44,26W36,09/04,35.0,-0.08,40.7,0.02,47.6,0.02,50.3,0.0
940,6141,柏承,52.5,0.8,1.55,26W36,09/04,34.9,-0.22,40.7,-1.16,47.6,-0.76,49.5,-1.24
941,6962,奕力-KY,31.95,0.15,0.47,26W36,09/04,36.3,0.65,43.2,0.61,47.6,0.74,49.9,0.35
942,4147,中裕,63.6,0.4,0.63,26W36,09/04,34.3,0.44,41.0,0.55,47.6,0.17,50.7,0.56
943,6405,悅城,40.1,0.9,2.3,26W36,09/04,34.1,0.26,39.9,0.51,47.5,0.38,54.9,1.06
944,4952,凌通,50.6,0.4,0.8,26W36,09/04,41.1,0.09,45.0,0.49,47.5,0.03,48.4,0.03
945,2488,漢平,48.55,0.15,0.31,26W36,09/04,33.9,0.14,38.7,0.54,47.5,-0.06,53.2,-0.06
946,8383,千附,65.2,1.0,1.56,26W36,09/04,41.0,1.31,44.0,1.49,47.4,1.76,50.8,1.17
947,6782,視陽,229.5,-5.5,-2.34,26W36,09/04,24.9,-1.43,34.4,-1.42,47.4,-2.54,51.4,-2.41
948,5609,中菲行,78.0,0.2,0.26,26W36,09/04,38.8,0.05,42.3,-0.05,47.4,-0.01,49.8,-0.01
949,00638R,元大滬深300反1,6.64,-0.08,-1.19,26W36,09/04,23.9,0.32,38.4,-0.37,47.3,-0.37,55.4,-0.37
950,6516,勤崴國際,57.3,-0.7,-1.21,26W36,09/04,31.4,-0.01,38.4,0.0,47.3,0.01,49.8,0.01
951,2063,世鎧,23.8,-0.2,-0.83,26W36,09/04,30.3,0.16,36.4,0.16,47.3,0.16,54.4,1.06
952,1707,葡萄王,90.5,-0.2,-0.22,26W36,09/04,37.5,-0.12,42.1,0.29,47.3,-0.12,50.9,0.5
953,6598,ABC-KY,27.0,-0.2,-0.74,26W36,09/04,29.6,-0.24,37.5,0.13,47.2,-0.43,55.0,-0.02
954,3105,穩懋,449.5,3.0,0.67,26W36,09/04,39.6,0.58,42.9,0.25,47.2,0.73,49.7,-0.47
955,1308,亞聚,14.15,-0.25,-1.74,26W36,09/04,38.6,-0.04,43.1,-0.15,47.2,-0.03,49.1,0.16
956,1723,中碳,86.0,-0.9,-1.04,26W36,09/04,40.8,0.0,43.6,-0.03,47.1,0.34,50.0,-0.05
957,3716,中化控股,34.1,-0.25,-0.73,26W36,09/04,39.9,0.11,44.5,0.43,47.1,0.45,50.4,1.06
958,1714,和桐,16.65,0.1,0.6,26W36,09/04,37.0,0.72,42.5,0.82,47.1,0.68,49.4,0.72
959,00715L,期街口布蘭特正2,57.0,0.95,1.69,26W36,09/04,32.8,-4.51,40.8,-5.14,47.0,-6.86,48.3,-6.78
960,1611,中電,11.75,0.1,0.86,26W36,09/04,39.2,0.26,42.7,0.24,47.0,0.16,50.9,0.0
961,8933,愛地雅,4.65,-0.01,-0.21,26W36,09/04,36.8,-0.06,42.4,-0.06,47.0,-0.17,49.5,-0.04
962,00953B,群益優選非投等債,9.57,0.01,0.1,26W36,09/04,22.0,-0.37,34.4,-0.42,46.9,-0.43,54.3,-0.09
963,6861,睿生光電,183.0,4.5,2.52,26W36,09/04,36.0,0.29,39.0,-0.04,46.9,0.34,49.0,0.22
964,8215,明基材,25.55,0.25,0.99,26W36,09/04,39.7,-0.14,43.4,-0.21,46.9,-0.24,48.7,0.08
965,6218,豪勉,42.25,-0.35,-0.82,26W36,09/04,37.3,-3.77,42.0,-3.52,46.9,-4.25,51.3,-4.25
966,2002,中鋼,19.1,0.1,0.53,26W36,09/04,37.6,0.03,42.4,0.05,46.9,0.09,48.9,0.09
967,5348,正能量智能,16.65,-0.2,-1.19,26W36,09/04,29.8,-0.01,38.2,0.0,46.9,0.0,50.3,0.0
968,2404,漢唐,1070.0,35.0,3.38,26W36,09/04,32.2,0.34,38.3,0.2,46.8,0.3,52.5,0.11
969,6113,亞矽,23.15,0.25,1.09,26W36,09/04,36.7,0.08,40.6,0.06,46.8,0.06,47.8,0.0
970,6195,詩肯,27.75,-0.1,-0.36,26W36,09/04,40.5,-0.04,43.3,-0.04,46.7,0.0,47.6,0.0
971,3167,大量,803.0,73.0,10.0,26W36,09/04,30.7,0.41,36.6,1.1,46.7,0.72,54.1,0.46
972,2459,敦吉,66.4,0.1,0.15,26W36,09/04,33.0,0.15,40.3,0.49,46.7,0.02,53.9,0.02
973,5215,科嘉-KY,38.95,-0.15,-0.38,26W36,09/04,35.7,-0.05,42.0,-0.36,46.6,-0.01,50.6,-0.01
974,4735,豪展,37.65,-0.1,-0.26,26W36,09/04,38.8,0.0,42.5,0.0,46.6,0.0,51.0,0.0
975,3624,光頡,93.2,8.4,9.91,26W36,09/04,41.7,1.99,44.2,2.29,46.6,1.97,49.4,2.56
976,5202,力新,11.8,-0.05,-0.42,26W36,09/04,36.6,0.03,42.3,-0.07,46.6,-0.42,48.3,0.03
977,8240,華宏,51.5,3.7,7.74,26W36,09/04,37.0,0.34,41.8,0.71,46.5,0.58,49.7,0.68
978,8109,博大,130.0,-1.0,-0.76,26W36,09/04,31.9,0.54,38.4,0.44,46.5,0.03,52.7,0.03
979,6840,東研信超,92.8,2.7,3.0,26W36,09/04,28.0,-1.68,35.3,-0.44,46.5,-0.78,52.5,0.59
980,00634R,富邦上証反1,3.11,-0.04,-1.27,26W36,09/04,23.2,0.0,33.5,-0.08,46.4,-0.06,49.0,-0.06
981,3372,典範,14.7,0.1,0.68,26W36,09/04,38.9,0.21,42.9,0.08,46.4,0.05,47.9,0.3
982,2427,三商電,22.2,0.3,1.37,26W36,09/04,39.2,0.07,42.5,-0.01,46.4,0.0,47.3,0.01
983,7712,博盛半導體,155.0,3.0,1.97,26W36,09/04,30.5,0.44,37.8,-0.05,46.4,-0.02,53.7,0.0
984,6874,倍力,69.8,-0.3,-0.43,26W36,09/04,34.8,-0.04,38.3,-0.02,46.4,0.0,53.1,0.0
985,3042,晶技,173.5,-0.5,-0.29,26W36,09/04,38.2,2.79,41.0,2.94,46.3,2.94,49.8,3.27
986,2743,山富,59.1,0.6,1.03,26W36,09/04,41.7,0.06,44.8,-0.25,46.2,-0.88,48.2,0.0
987,00980T,平衡凱基美國TOP,11.94,0.16,1.36,26W36,09/04,37.5,-0.22,42.4,-0.21,46.2,-0.93,50.9,1.28
988,3511,矽瑪,19.7,0.05,0.25,26W36,09/04,40.8,0.0,43.6,0.21,46.2,-0.04,46.7,-0.04
989,8107,大億金茂,12.4,0.05,0.4,26W36,09/04,35.9,-0.11,40.5,0.25,46.2,-0.01,48.2,-0.01
990,3230,錦明,42.35,-0.35,-0.82,26W36,09/04,37.8,0.71,43.3,0.12,46.2,0.16,47.1,0.16
991,4566,時碩工業,63.9,1.0,1.59,26W36,09/04,39.7,1.08,42.7,1.43,46.1,0.49,48.2,0.37
992,4188,安克,14.45,0.4,2.85,26W36,09/04,32.4,1.12,39.0,1.29,46.1,0.53,51.1,-0.99
993,00680L,元大美債20正2,6.42,0.02,0.31,26W36,09/04,22.9,0.02,34.1,0.02,46.1,0.05,53.0,-0.16
994,6792,詠業,60.1,0.9,1.52,26W36,09/04,33.6,0.0,39.3,-0.03,46.1,0.0,48.4,0.0
995,2030,彰源,23.45,0.05,0.21,26W36,09/04,39.1,-0.62,43.1,-0.54,46.0,-0.35,47.9,-0.68
996,3570,大塚,163.5,1.0,0.62,26W36,09/04,39.3,0.0,43.4,0.0,46.0,0.0,46.0,0.0
997,1512,瑞利,6.25,0.05,0.81,26W36,09/04,33.0,-0.1,39.6,0.15,46.0,-0.03,49.9,-0.03
998,3594,磐儀,49.15,1.85,3.91,26W36,09/04,33.5,0.94,38.3,0.47,45.9,0.61,49.2,0.58
999,5603,陸海,13.95,-0.05,-0.36,26W36,09/04,36.4,0.19,42.3,0.28,45.9,0.09,48.0,0.0
1000,5432,新門,155.0,2.0,1.31,26W36,09/04,44.5,-0.01,45.9,0.0,45.9,0.0,48.6,0.0
1001,9938,百和,41.15,-0.1,-0.24,26W36,09/04,35.1,0.14,40.8,0.22,45.9,0.33,48.6,0.3
1002,6187,萬潤,1305.0,5.0,0.38,26W36,09/04,28.4,0.78,36.2,1.26,45.9,1.13,53.5,-0.47
1003,6210,慶生,17.75,-0.05,-0.28,26W36,09/04,33.9,0.0,38.5,0.0,45.9,0.0,49.6,0.0
