排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
2101,6542,隆中,43.75,-1.25,-2.78,26W36,09/04,20.2,0.0,22.4,0.0,77.6,0.0
2102,8444,綠河-KY,4.95,0.35,7.61,26W36,09/04,21.0,0.0,22.4,0.0,77.6,0.0
2103,6997,博弘,68.0,0.0,0.0,26W36,09/04,17.7,0.0,22.3,0.0,77.7,0.0
2104,5546,永固-KY,14.8,0.0,0.0,26W36,09/04,21.1,0.0,22.3,0.0,77.7,0.0
2105,3555,博士旺,193.5,8.0,4.31,26W36,09/04,22.3,0.0,22.3,0.0,77.7,0.0
2106,2102,泰豐,18.25,0.0,0.0,26W36,09/04,20.9,-0.19,22.2,-0.17,77.8,0.17
2107,2433,互盛電,41.6,0.05,0.12,26W36,09/04,22.2,0.0,22.2,0.0,77.8,0.0
2108,1735,日勝化,20.25,0.15,0.75,26W36,09/04,22.2,-0.01,22.2,-0.01,77.8,0.01
2109,2897B,王道銀乙特,11.7,0.0,0.0,26W36,09/04,20.6,0.0,22.2,0.0,77.8,0.0
2110,2105,正新,30.95,0.25,0.81,26W36,09/04,21.3,0.27,22.2,0.27,77.8,-0.27
2111,5278,尚凡*,24.2,-0.1,-0.41,26W36,09/04,21.0,-0.04,22.1,-0.04,77.9,0.04
2112,3036,文曄,192.5,2.0,1.05,26W36,09/04,20.9,0.55,22.1,0.46,77.9,-0.46
2113,9940,信義,20.5,0.2,0.99,26W36,09/04,21.6,0.16,22.1,0.04,77.9,-0.04
2114,4198,欣大健康,48.5,1.7,3.63,26W36,09/04,18.0,-0.34,22.1,-0.34,77.9,0.34
2115,2890,永豐金,42.85,0.25,0.59,26W36,09/04,21.2,-0.18,22.0,-0.19,78.0,0.19
2116,6666,羅麗芬-KY,44.35,0.3,0.68,26W36,09/04,22.0,0.0,22.0,0.0,78.0,0.0
