排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
1,006204,永豐臺灣加權,234.85,2.2,0.95,26W38,09/18,66.8,-0.01,85.4,-0.01,100.0,0.0,100.0,0.0
2,00657K,國泰日經225+U,24.37,0.47,1.97,26W38,09/18,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
3,00668K,國泰美國道瓊+U,18.95,0.11,0.58,26W38,09/18,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
4,00636K,國泰中國A50+U,8.59,0.05,0.59,26W38,09/18,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
5,0057,富邦摩台,325.65,1.55,0.48,26W38,09/18,61.7,1.31,100.0,0.0,100.0,0.0,100.0,0.0
6,00643K,群益深証中小+R,3.82,0.05,1.33,26W38,09/18,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
7,00860B,群益1-5Y投資級債,37.73,-0.11,-0.29,26W38,09/18,89.9,0.3,100.0,0.0,100.0,0.0,100.0,0.0
8,00625K,富邦上証+R,8.33,0.0,0.0,26W38,09/18,65.5,0.0,100.0,0.0,100.0,0.0,100.0,0.0
9,00728,第一金工業30,69.65,1.9,2.8,26W38,09/18,86.2,0.12,91.2,0.45,97.1,0.99,97.1,-0.14
10,00861,元大全球未來通訊,84.5,0.8,0.96,26W38,09/18,89.3,-0.19,91.5,0.05,94.9,0.59,94.9,-0.07
11,00899,FT潔淨能源,23.08,0.45,1.99,26W38,09/18,82.3,0.08,89.1,0.09,94.4,0.07,94.4,0.07
12,00930,永豐ESG低碳高息,24.39,0.29,1.2,26W38,09/18,88.9,0.25,92.5,0.21,93.8,-0.15,94.6,0.22
13,009818,華南永昌NASDAQxT,20.36,0.28,1.39,26W38,09/18,79.3,-1.06,87.6,-1.03,93.4,-0.39,94.4,-0.37
14,00921,兆豐龍頭等權重,23.65,0.33,1.42,26W38,09/18,88.1,1.03,91.8,1.3,93.3,0.18,94.9,1.76
15,00653L,富邦印度正2,43.13,0.11,0.26,26W38,09/18,65.6,3.79,84.8,1.67,93.2,3.66,93.2,3.66
16,00896,中信綠能及電動車,27.13,0.5,1.88,26W38,09/18,83.6,0.67,90.6,0.72,93.2,0.82,93.7,0.74
17,00701,國泰股利精選30,42.1,-0.05,-0.12,26W38,09/18,88.9,-0.09,91.1,-0.01,93.1,-0.18,94.6,-0.81
18,00905,FT臺灣Smart,26.85,0.55,2.09,26W38,09/18,82.9,0.53,89.6,0.58,92.7,0.67,93.9,0.64
19,00939,統一台灣高息動能,24.34,-0.07,-0.29,26W38,09/18,81.2,-0.12,89.3,-0.16,92.7,-0.14,93.5,-0.1
20,00910,第一金太空衛星,58.7,1.5,2.62,26W38,09/18,84.3,0.38,88.1,0.24,91.6,0.35,92.4,-0.5
21,00893,國泰智能電動車,43.64,0.82,1.91,26W38,09/18,83.8,0.11,88.8,0.17,91.4,-0.01,92.5,0.13
22,00944,野村趨勢動能高息,21.9,0.2,0.92,26W38,09/18,83.9,0.53,87.9,0.23,90.8,0.17,92.4,-0.93
23,00918,大華優利高填息30,34.15,-0.35,-1.01,26W38,09/18,75.9,1.03,86.0,1.59,90.8,1.85,92.4,1.96
24,00929,復華台灣科技優息,29.03,0.47,1.65,26W38,09/18,76.4,0.09,86.5,0.14,90.6,0.24,91.7,0.23
25,00895,富邦未來車,50.5,0.78,1.57,26W38,09/18,84.2,0.47,88.3,0.5,90.3,0.51,90.7,0.84
26,00936,台新永續高息中小,21.46,0.21,0.99,26W38,09/18,82.8,-0.14,88.7,0.13,90.2,0.18,90.8,0.18
27,00934,中信成長高股息,29.82,0.35,1.19,26W38,09/18,82.3,1.15,87.7,1.32,89.8,1.38,90.6,1.27
28,8349A,恒耀甲特,45.55,0.25,0.55,26W38,09/18,55.7,-0.02,66.2,-0.02,89.8,0.0,100.0,0.0
