排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
2101,4166,友霖,24.5,0.05,0.2,26W38,09/18,10.4,-0.04,12.7,-0.13,17.2,0.14,18.1,-0.01
2102,2408,南亞科,525.0,37.0,7.58,26W38,09/18,13.9,0.81,15.4,0.79,17.2,0.91,18.4,0.89
2103,2885,元大金,70.0,1.0,1.45,26W38,09/18,13.3,0.04,15.3,0.03,17.0,0.03,18.2,0.0
2104,5278,尚凡*,23.85,0.0,0.0,26W38,09/18,9.57,0.04,12.8,0.0,17.0,-0.07,19.5,-0.06
2105,4706,大恭,33.5,-0.2,-0.59,26W38,09/18,8.85,0.0,12.0,0.01,17.0,0.0,20.4,0.0
2106,00696B,富邦美債20年,27.99,0.19,0.68,26W38,09/18,14.2,0.19,16.0,0.2,17.0,0.23,17.4,0.15
2107,3702,大聯大,114.5,3.5,3.15,26W38,09/18,12.2,-0.36,14.2,-0.39,17.0,-0.37,19.2,-0.43
2108,2024,志聯,13.0,0.1,0.78,26W38,09/18,13.3,0.01,15.6,0.0,17.0,0.0,18.5,0.0
2109,1326,台化,68.1,-0.5,-0.73,26W38,09/18,13.3,0.13,15.1,0.14,16.9,0.14,17.9,0.13
2110,1438,三地開發,22.4,1.0,4.67,26W38,09/18,11.7,-0.04,14.1,-0.04,16.9,-0.05,19.3,-0.05
2111,1234,黑松,33.1,-0.25,-0.75,26W38,09/18,11.1,0.07,13.4,-0.02,16.9,0.0,20.4,0.0
2112,2064,晉椿,11.75,-0.2,-1.67,26W38,09/18,9.0,0.04,11.8,0.31,16.9,0.0,26.3,0.0
2113,6754,匯僑設計,41.85,0.05,0.12,26W38,09/18,13.9,0.0,15.8,0.01,16.9,0.01,17.7,-0.01
2114,5530,龍巖,48.9,-0.95,-1.91,26W38,09/18,11.6,-0.01,14.1,0.01,16.8,-0.1,18.5,-0.02
2115,1614,三洋電,31.2,0.25,0.81,26W38,09/18,7.86,0.07,11.6,-0.07,16.8,0.01,19.9,0.01
2116,3036,文曄,205.5,1.5,0.74,26W38,09/18,12.2,-0.02,14.1,0.0,16.8,0.07,18.4,0.02
2117,3666,光耀,25.0,0.0,0.0,26W38,09/18,12.8,0.07,15.2,0.0,16.7,-0.02,17.4,-0.02
2118,1423,利華,35.5,0.5,1.43,26W38,09/18,10.8,-0.12,13.1,-0.02,16.7,0.02,19.6,0.02
2119,3523,迎輝,15.0,-0.05,-0.33,26W38,09/18,11.3,0.0,14.8,0.0,16.6,0.0,19.6,0.0
2120,2028,威致,15.7,0.1,0.64,26W38,09/18,12.9,-0.05,14.5,0.01,16.5,0.0,17.4,0.0
2121,2886,兆豐金,51.1,-0.8,-1.54,26W38,09/18,13.7,-0.05,15.3,-0.06,16.5,-0.09,17.1,-0.08
2122,2945,三商家購,40.0,0.4,1.01,26W38,09/18,13.7,0.0,15.6,0.0,16.5,0.0,16.5,0.0
2123,8477,創業家,15.0,0.0,0.0,26W38,09/18,12.8,-0.11,15.3,0.0,16.5,-0.01,16.5,-0.01
2124,2897B,王道銀乙特,11.85,0.0,0.0,26W38,09/18,9.91,-0.04,12.5,-0.04,16.4,-0.16,19.4,0.0
