排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
601,00972,野村日本動能高息,21.92,-0.26,-1.17,26W38,09/18,66.9,-0.02,66.9,-0.02,33.1,0.02
602,4564,元翎,15.7,-0.1,-0.63,26W38,09/18,64.9,0.31,66.9,-0.1,33.1,0.1
603,4111,濟生,28.8,0.0,0.0,26W38,09/18,63.6,0.0,66.8,0.0,33.2,0.0
604,2340,台亞,34.0,1.05,3.19,26W38,09/18,65.8,0.19,66.8,0.15,33.2,-0.15
605,2836A,高雄銀甲特,24.05,0.05,0.21,26W38,09/18,64.6,-0.07,66.8,0.0,33.2,0.0
606,3543,州巧,44.3,0.0,0.0,26W38,09/18,62.0,-0.29,66.7,-0.42,33.3,0.42
607,4720,德淵,18.7,0.05,0.27,26W38,09/18,66.7,0.0,66.7,0.0,33.3,0.0
608,3038,全台,20.3,-0.1,-0.49,26W38,09/18,62.8,-0.57,66.7,0.0,33.3,0.0
609,1316,上曜,10.75,0.1,0.94,26W38,09/18,65.4,-0.36,66.7,-0.59,33.3,0.59
610,6961,旅天下,48.0,-0.25,-0.52,26W38,09/18,66.7,0.0,66.7,0.0,33.3,0.0
611,6123,上奇,43.15,0.05,0.12,26W38,09/18,65.1,0.0,66.7,0.0,33.3,0.0
612,1514,亞力,101.5,0.5,0.5,26W38,09/18,64.4,-0.28,66.6,0.05,33.4,-0.05
613,6643,M31,458.0,20.0,4.57,26W38,09/18,66.6,0.0,66.6,0.0,33.4,0.0
614,4142,國光生,17.8,0.05,0.28,26W38,09/18,65.1,-0.09,66.6,-0.09,33.4,0.09
615,2498,宏達電,39.55,-0.3,-0.75,26W38,09/18,65.0,-0.08,66.5,0.26,33.5,-0.26
616,6294,智基,28.65,0.0,0.0,26W38,09/18,66.5,0.0,66.5,0.0,33.5,0.0
617,3430,奇鈦科,103.5,1.0,0.98,26W38,09/18,66.5,0.0,66.5,0.0,33.5,0.0
618,3027,盛達,17.4,-0.3,-1.69,26W38,09/18,66.5,0.01,66.5,0.01,33.5,-0.01
619,3485,敘豐,198.5,2.5,1.28,26W38,09/18,62.0,0.0,66.5,0.0,33.5,0.0
620,2355,敬鵬,41.0,-0.1,-0.24,26W38,09/18,65.3,0.09,66.4,0.34,33.6,-0.34
621,2230,泰茂,21.4,-0.55,-2.51,26W38,09/18,61.2,-0.09,66.4,-0.1,33.6,0.1
622,00945B,凱基美國非投等債,14.35,0.0,0.0,26W38,09/18,64.9,0.24,66.4,0.24,33.6,-0.24
623,8289,泰藝,44.2,1.15,2.67,26W38,09/18,63.8,-0.02,66.4,-0.02,33.6,0.02
624,5443,均豪,109.0,1.0,0.93,26W38,09/18,64.9,0.11,66.4,0.02,33.6,-0.02
625,1813,寶利徠,11.35,0.0,0.0,26W38,09/18,62.4,0.0,66.3,0.0,33.7,0.0
626,6148,驊宏資,39.85,3.6,9.93,26W38,09/18,66.3,0.0,66.3,0.0,33.7,0.0
627,4102,永日,18.8,-0.15,-0.79,26W38,09/18,59.8,-0.02,66.3,-0.02,33.7,0.02
628,2731,雄獅,143.0,-1.0,-0.69,26W38,09/18,61.5,-0.89,66.2,-0.01,33.8,0.01
629,3466,德晉,24.45,0.65,2.73,26W38,09/18,64.0,0.37,66.2,0.37,33.8,-0.37
630,8103,瀚荃,129.5,-2.5,-1.89,26W38,09/18,64.0,-1.57,66.2,-3.01,33.8,3.01
631,2390,云辰,10.2,-0.05,-0.49,26W38,09/18,65.2,0.61,66.2,0.19,33.8,-0.19
632,2353,宏碁,31.95,-0.45,-1.39,26W38,09/18,65.0,-0.56,66.1,-0.48,33.9,0.48
633,1760,寶齡富錦,53.6,-0.8,-1.47,26W38,09/18,64.1,-0.02,66.1,0.0,33.9,0.0
634,1708,東鹼,50.7,-0.4,-0.78,26W38,09/18,65.0,-0.08,66.1,-0.44,33.9,0.44
635,6689,伊雲谷,66.8,1.3,1.98,26W38,09/18,63.3,0.56,66.0,1.82,34.0,-1.82
636,6796,晉弘,52.0,1.6,3.17,26W38,09/18,63.9,0.0,66.0,0.0,34.0,0.0
637,6138,茂達,276.0,7.0,2.6,26W38,09/18,60.0,-0.01,66.0,-0.01,34.0,0.01
638,5484,慧友,39.35,-0.05,-0.13,26W38,09/18,64.7,0.01,66.0,0.01,34.0,-0.01
