排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
1201,4722,國精化,200.5,5.0,2.56,26W36,09/04,26.1,0.45,33.9,-0.23,41.3,0.34,46.4,0.34
1202,3287,廣寰科,36.6,0.0,0.0,26W36,09/04,31.3,-1.0,35.3,-1.07,41.3,0.0,46.2,0.0
1203,1342,八貫,102.5,0.5,0.49,26W36,09/04,32.6,-0.11,37.6,0.77,41.3,0.2,43.9,0.83
1204,2812,台中銀,19.35,-0.1,-0.51,26W36,09/04,28.9,0.0,35.8,0.03,41.2,-0.01,43.8,0.02
1205,6142,友勁,8.81,0.16,1.85,26W36,09/04,29.7,-0.06,35.4,0.02,41.2,0.01,44.5,-0.01
1206,7703,銳澤,187.5,2.0,1.08,26W36,09/04,31.8,0.2,36.7,-0.15,41.2,-1.27,46.1,0.0
1207,6642,富致,83.3,3.0,3.74,26W36,09/04,26.2,0.6,32.6,-0.28,41.2,-0.19,45.2,0.0
1208,4529,淳紳,3.69,-0.09,-2.38,26W36,09/04,30.9,0.14,37.0,-0.02,41.2,0.0,44.4,0.0
1209,00664R,國泰臺灣加權反1,1.59,-0.02,-1.24,26W36,09/04,18.1,-0.76,28.8,-0.91,41.1,-1.55,49.6,-2.01
1210,1474,弘裕,10.0,0.01,0.1,26W36,09/04,29.4,-0.25,35.3,0.05,41.1,0.34,43.6,-0.08
1211,9927,泰銘,69.5,0.0,0.0,26W36,09/04,33.7,0.08,37.2,0.12,41.1,0.0,42.9,0.0
1212,2331,精英,19.6,0.35,1.82,26W36,09/04,34.4,-0.07,38.2,-0.01,41.1,0.11,43.7,-0.09
1213,3447,展達,28.95,0.7,2.48,26W36,09/04,31.4,-0.04,35.7,-0.11,41.1,0.0,44.7,0.0
1214,3324,雙鴻,1485.0,135.0,10.0,26W36,09/04,30.3,-10.5,34.7,-11.0,41.0,-9.31,47.4,-7.51
