"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股100張以下(%)","100張以下增減","持股200張以下(%)","200張以下增減","持股400張以下(%)","400張以下增減","持股600張以下(%)","600張以下增減"
"1516","4576","大銀微系統","216","+0.5","+0.23","26W30","07/24","28.1","0","30.6","-0.24","34.4","+0.08","36.7","+0.64"
"1517","3205","佰研","47.1","-0.7","-1.46","26W30","07/24","23.4","-0.07","28.7","+0.06","33.6","+0.6","35","0"
"1518","6274","台燿","1490","+45","+3.11","26W30","07/24","23.3","-0.29","27.5","-0.57","33.1","-0.31","36.1","-0.43"
"1519","4205","中華食","69.3","-0.4","-0.57","26W30","07/24","23.2","+0.05","26.9","+0.04","33.6","-0.44","37.1","0"
"1520","2324","仁寶","39.7","-0.05","-0.13","26W30","07/24","31.3","-0.85","34","-0.92","36.3","-0.96","37.9","-1.01"
"1521","7769","鴻勁","6490","+145","+2.29","26W30","07/24","17.8","+0.04","24.9","+0.04","32.7","+0.03","38.1","-0.29"
"1522","1532","勤美","22.9","-0.05","-0.22","26W30","07/24","23.5","-0.07","28.8","-0.01","33.5","-0.05","37.4","-0.02"
"1523","8481","政伸","41.2","0","0","26W30","07/24","16.5","0","24.8","0","33.5","0","39.3","0"
"1524","2941","米斯特","29.85","+0.05","+0.17","26W30","07/24","15.8","0","22.8","0","33.5","0","51.8","0"
"1525","2377","微星","145","0","0","26W30","07/24","28.4","-2.07","30.6","-2.15","33.5","-1.9","36.1","-2"
"1526","3432","台端","14.6","0","0","26W30","07/24","26.7","0","32.1","0","33.5","0","35.9","0"
"1527","8462","柏文","171","-3","-1.72","26W30","07/24","24","-0.03","28.7","-0.01","34.6","-0.19","37.5","-0.88"
"1528","2705","六福","15.7","-0.05","-0.32","26W30","07/24","26.2","-0.15","30.3","-0.22","33.7","0","36.6","0"
"1529","7714","創泓科技","174.5","-9.5","-5.16","26W30","07/24","25.2","+0.4","31.4","+1.97","33.4","+1.95","41.1","0"
"1530","4190","佐登-KY","25.95","0","0","26W30","07/24","27.3","-0.16","30.9","-0.17","33.7","-0.18","33.7","-0.18"
"1531","6776","展碁國際","53.2","0","0","26W30","07/24","27.6","-0.07","29.9","-0.2","33.8","+0.04","36.1","-0.02"
"1532","3704","合勤控","42","-0.45","-1.06","26W30","07/24","26.4","-0.44","29.9","-0.47","33.1","-0.58","36.4","-0.31"
"1533","2755","揚秦","102","-0.5","-0.49","26W30","07/24","22.1","+0.25","28.7","-0.59","36.5","0","39","0"
"1534","2852","第一保","28.1","-0.35","-1.23","26W30","07/24","22.6","-0.01","28.5","-0.04","34.1","-0.22","37.6","-0.22"
"1535","6846","綠茵","57.6","+0.2","+0.35","26W30","07/24","22.7","-0.04","25.8","-0.04","33.2","-0.02","33.2","-0.02"
"1536","3617","碩天","243.5","-5","-2.01","26W30","07/24","21","-0.38","24.8","+0.26","33.1","-0.01","40.5","-0.06"
"1537","6697","東捷資訊","40.6","-0.8","-1.93","26W30","07/24","29.5","-0.01","33.2","0","33.2","0","36.5","0"
"1538","6605","帝寶","139","-3","-2.11","26W30","07/24","25.8","-0.39","30","-0.13","34.5","-0.27","36.6","-0.24"
"1539","3577","泓格","114","+0.5","+0.44","26W30","07/24","20.7","+0.18","25.2","-1.05","32.8","+1.48","37.2","-0.93"
"1540","2059","川湖","14300","-40","-0.28","26W30","07/24","17.9","+0.07","27.2","-0.01","33.5","+0.25","38","+0.19"
"1541","6465","威潤","48.4","+1.9","+4.09","26W30","07/24","23.1","+0.09","30.4","+3.15","32.5","+1.06","34.9","+1.31"
"1542","00683L","期元大美元指正2","21.25","0","0","26W30","07/24","22.7","-0.67","32.3","-1.88","34.6","-1.47","47.1","-1.46"
"1543","8045","達運光電","53.2","+0.7","+1.33","26W30","07/24","20.1","-0.29","26.5","-0.03","33.2","+0.06","37.3","-0.52"
"1544","6121","新普","405.5","-3.5","-0.86","26W30","07/24","19.4","+0.18","24.9","-0.02","32.7","+0.74","40.8","+0.47"
"1545","1455","集盛","9.97","-0.01","-0.1","26W30","07/24","26.8","-0.12","30.3","-0.05","33.2","-0.11","35.5","+0.04"
"1546","1467","南緯","8.28","-0.08","-0.96","26W30","07/24","23.9","-0.36","28.6","-0.45","33.1","-0.45","36.4","+0.48"
"1547","5604","中連","30.75","0","0","26W30","07/24","18.4","-0.1","25.8","0","32.9","0","39.1","0"
"1548","8182","加高","40.8","+0.15","+0.37","26W30","07/24","29.1","+0.18","31.5","+0.42","33.2","+0.25","34.7","+0.25"
"1549","8941","關中","44","+0.5","+1.15","26W30","07/24","15.1","-0.03","21.9","-0.03","32.9","+0.01","39.1","+0.01"
"1550","1218","泰山","14.55","-0.05","-0.34","26W30","07/24","25.2","+0.01","28.8","+0.22","32.7","+0.43","33.7","+0.02"
"1551","6474","華豫寧","37.2","-0.65","-1.72","26W30","07/24","17.2","-0.01","23.2","0","32.5","0","40.8","0"
"1552","4995","晶達","50.5","+0.5","+1","26W30","07/24","21.7","+0.04","27.2","+0.04","32.3","-0.88","38.9","+0.07"
"1553","2476","鉅祥","125.5","-1","-0.79","26W30","07/24","25.1","+0.52","29.8","+0.41","33","+0.19","36.6","+0.32"
"1554","2393","億光","66.2","-0.3","-0.45","26W30","07/24","24.8","+0.47","28","+0.56","32","+0.72","35.2","+0.31"
"1555","9914","美利達","83.1","-1.3","-1.54","26W30","07/24","25.4","+0.18","28.9","+0.42","33.3","-0.49","36.7","+0.61"
"1556","4527","方土霖","41","+0.15","+0.37","26W30","07/24","22.3","-0.01","26.5","-0.01","33.3","-0.01","36.4","0"
"1557","7842","天能綠電","101.5","-3.5","-3.33","26W30","07/24","26.3","0","29.3","0","35.3","0","37.7","0"
"1558","9136","巨騰-DR","11.7","-0.1","-0.85","26W30","07/24","23.2","+0.21","27.3","-0.44","32.1","+0.34","33.5","-0.38"
"1559","6576","逸達","80.1","+0.1","+0.12","26W30","07/24","22.5","-0.21","27.9","-0.11","33","-0.11","35.2","-0.13"
"1560","1227","佳格","28.65","-0.2","-0.69","26W30","07/24","28.3","+0.13","30.9","+0.14","32.8","+0.27","34.3","+0.29"
"1561","8210","勤誠","990","+30","+3.12","26W30","07/24","21.1","+0.06","24.3","0","29.5","+0.17","32.4","-0.08"
"1562","8093","保銳","27.45","+0.2","+0.73","26W30","07/24","22.6","-0.02","27","-0.02","32.4","0","34.3","0"
"1563","8433","弘帆","55.3","-0.2","-0.36","26W30","07/24","24.1","0","28.2","0","32.5","0","36.8","0"
"1564","3265","台星科","186.5","+10","+5.67","26W30","07/24","28.3","+0.07","31.4","-0.22","35","-0.05","38.4","-0.05"
"1565","6482","弘煜科","24.75","-0.4","-1.59","26W30","07/24","27.9","0","29.4","0","32.4","0","34.2","0"
"1566","9911","櫻花","82.9","0","0","26W30","07/24","24.9","+0.21","28.3","+0.59","32.1","+0.56","34.4","+0.27"
"1567","1220","台榮","10.9","0","0","26W30","07/24","22.5","-0.07","26.6","0","32.4","0","34.6","0"
"1568","9934","成霖","11.1","-0.15","-1.33","26W30","07/24","22.3","-0.23","28.1","-0.4","32.9","-0.25","37.2","-0.41"
"1569","6617","共信-KY","122.5","-6","-4.67","26W30","07/24","23.1","-0.08","28.2","-0.01","32.4","-0.03","35.8","-0.01"
"1570","6417","韋僑","106","0","0","26W30","07/24","14","-0.3","22.1","+0.07","33.1","-0.03","37.7","-0.14"
"1571","6525","捷敏-KY","144.5","+3","+2.12","26W30","07/24","22.7","+0.47","26.2","+1.07","30.8","-0.09","33.7","-1.07"
"1572","3465","進泰電子","29.25","-0.15","-0.51","26W30","07/24","20.2","+0.05","27.5","+0.5","34","-0.1","38.3","-0.09"
"1573","6829","千附精密","238","-2.5","-1.04","26W30","07/24","26.9","+0.49","29.8","-0.15","32.8","+0.25","33.6","+1.12"
"1574","2850","新產","160.5","-3","-1.83","26W30","07/24","23.1","+0.04","27.3","+0.05","32.1","-0.27","36.2","+0.03"
"1575","6569","醫揚","92.6","-0.9","-0.96","26W30","07/24","24.5","-0.17","27.6","+0.01","33.4","0","36.8","0"
"1576","00852L","國泰美國道瓊正2","35.79","-0.05","-0.14","26W30","07/24","18.8","-0.37","23.6","+1.99","34.3","-0.51","41.5","-0.52"
"1577","5864","致和證","35.95","+1.3","+3.75","26W30","07/24","20.9","+0.29","26.2","+0.17","31.9","+0.14","34.8","-0.29"
"1578","1521","大億","25.9","-0.1","-0.38","26W30","07/24","27.3","-0.01","29","-0.01","32.3","+0.42","33","+0.42"
"1579","1313","聯成","11.85","-0.3","-2.47","26W30","07/24","24.5","-0.12","28.7","-0.22","32","-0.17","34","-0.12"
"1580","6903","巨漢","317","+3","+0.96","26W30","07/24","23.6","+1.15","26.4","+1.16","30.4","+0.91","32.6","+0.92"
"1581","1904","正隆","25.15","-0.3","-1.18","26W30","07/24","26.5","-0.03","30.2","-0.01","33.2","-0.13","34.8","-0.03"
"1582","4807","日成-KY","28","+0.35","+1.27","26W30","07/24","18.4","+0.11","22.6","+0.12","31.7","+0.04","33.7","+0.04"
"1583","1909","榮成","10.85","-0.05","-0.46","26W30","07/24","24","-0.05","28.5","-0.13","32.5","-0.07","34.7","-0.02"
"1584","2243","宏旭-KY","41.35","-1.3","-3.05","26W30","07/24","18.6","-0.05","23.7","-0.86","30.8","-0.31","38.1","+0.28"
"1585","7822","倍利科","953","+2","+0.21","26W30","07/24","27","0","29.8","0","31.8","0","33.1","0"
"1586","5511","德昌","71.2","-0.3","-0.42","26W30","07/24","21","-0.17","28.6","+0.37","34.3","+0.27","37.7","-0.18"
"1587","3040","遠見","37.4","-0.2","-0.53","26W30","07/24","23.8","+0.31","26.9","+0.19","31.2","+0.72","35.6","-0.05"
"1588","4192","杏國","19.05","-0.8","-4.03","26W30","07/24","25.8","-0.02","29.9","-0.02","31.8","-0.01","33.4","0"
"1589","3528","安馳","83.6","-0.5","-0.59","26W30","07/24","23.2","+0.08","27.4","-0.69","30.8","-0.69","33.7","+0.87"
"1590","6451","訊芯-KY","453.5","+1.5","+0.33","26W30","07/24","23.9","-0.18","26.4","-0.41","29.4","+0.31","30.7","-1.26"
"1591","2066","世德","54","-0.3","-0.55","26W30","07/24","23.9","-0.06","27.5","-0.03","31.1","-0.04","37.5","-0.01"
"1592","4568","科際精密","39.9","0","0","26W30","07/24","20.1","-0.41","25.1","-0.46","31.6","+0.67","38.1","+0.61"
"1593","7777","能率亞洲","40.15","-1.35","-3.25","26W30","07/24","28.1","+1.28","29.9","+0.87","31.8","+1.31","33.1","+1.55"
"1594","6691","洋基工程","618","-7","-1.12","26W30","07/24","19.1","+0.48","23.2","+0.6","30.8","+0.28","37.2","+1.22"
"1595","8473","山林水","45.9","-0.5","-1.08","26W30","07/24","24.3","+0.03","27.5","0","30.5","-0.2","31.8","+0.09"
"1596","1466","聚隆","15.9","-0.2","-1.24","26W30","07/24","22.2","+0.09","26.9","+0.37","32.2","+0.28","33.5","-0.08"
"1597","2441","超豐","118.5","+4.5","+3.95","26W30","07/24","25.9","+0.78","28.3","+0.82","31.1","+1.01","33.2","+0.89"
"1598","3017","奇鋐","3360","+20","+0.6","26W30","07/24","20.5","-0.33","26","-0.4","34.2","-0.57","40.4","-0.28"
"1599","3664","安瑞-KY","6.28","+0.57","+9.98","26W30","07/24","22.3","-0.12","27.6","+0.07","31.3","+0.07","33.1","+0.07"
"1600","2883","凱基金","32.75","+0.6","+1.87","26W30","07/24","23.7","-0.21","28.1","-0.28","31.9","-0.29","33.7","-0.31"
"1601","8039","台虹","343.5","-9","-2.55","26W30","07/24","23.5","-0.96","26.8","-0.81","31.1","-0.87","33.6","-1.12"
"1602","9904","寶成","24.35","-0.45","-1.81","26W30","07/24","22.5","+0.13","26.7","+0.12","30.7","+0.24","32.7","+0.22"
"1603","3605","宏致","131","+11.5","+9.62","26W30","07/24","36.2","-4.62","39.8","-4.55","44.1","-3.84","46.3","-4.79"
"1604","5288","豐祥-KY","187.5","-3","-1.57","26W30","07/24","19.9","-0.3","24.6","-0.14","30.8","+0.12","35","+0.12"
"1605","2327","國巨*","597","+42","+7.57","26W30","07/24","22.2","+0.55","24.7","+0.63","27.7","+0.6","29.6","+0.6"
"1606","5871A","中租-KY甲特","100","+0.1","+0.1","26W30","07/24","18.6","+0.14","24","0","31","0","33.9","-0.35"
"1607","2729","瓦城","155.5","+0.5","+0.32","26W30","07/24","27.9","-0.2","29.8","-0.2","33.4","-0.2","37","-0.2"
"1608","2838A","聯邦銀甲特","51.9","0","0","26W30","07/24","20.6","+0.1","27.7","+0.18","31.4","+0.25","33.4","-0.25"
"1609","4755","三福化","120","+1","+0.84","26W30","07/24","21","+0.41","26.2","+0.94","31","+1.22","33.3","-0.04"
"1610","00651R","復華香港反1","5.12","-0.02","-0.39","26W30","07/24","16","+0.3","26.8","+2.42","33.5","+2.39","40","+1.09"
"1611","6213","聯茂","582","+19","+3.37","26W30","07/24","30.8","+1.56","34.5","+1.7","37.8","+1.69","40.1","+2.31"
"1612","00968B","元大優息投等債","9","-0.04","-0.44","26W30","07/24","22.2","+0.17","29.1","+0.3","35.4","+0.4","38","+0.46"
"1613","2723","美食-KY","77.2","0","0","26W30","07/24","22.7","+0.09","27.1","+0.15","31.9","+0.64","34.6","+0.35"
"1614","7705","三商餐飲","30.5","-0.4","-1.29","26W30","07/24","22.2","-0.02","26.4","0","31.1","0","35.2","0"
"1615","2348","海悅","72.1","+0.4","+0.56","26W30","07/24","25.5","-0.44","28.1","-0.43","30.6","-0.31","32.3","-0.7"
"1616","00969B","元大零息超長美債","8.03","-0.06","-0.74","26W30","07/24","17.9","+0.05","23.6","+0.03","28.6","-0.24","32.8","-0.16"
"1617","3705","永信","55.9","-0.1","-0.18","26W30","07/24","22.9","-0.1","27.6","+0.09","31.2","-0.03","33.2","+0.16"
"1618","2383","台光電","5490","+15","+0.27","26W30","07/24","16.6","-0.07","22.5","+0.08","30.5","-0.2","36","-0.09"
"1619","5508","永信建","52.9","-0.6","-1.12","26W30","07/24","26.8","+0.67","28.6","+0.24","31.2","+0.11","32.6","+0.57"
"1620","3023","信邦","317","-3","-0.94","26W30","07/24","17","-0.33","22.6","-0.06","31.5","+0.39","37.1","-0.26"
"1621","8930","青鋼","30.25","+0.1","+0.33","26W30","07/24","22.8","-0.39","26.9","-0.23","31.1","-0.29","37.7","-0.33"
"1622","2397","友通","62.8","-1","-1.57","26W30","07/24","26.3","+0.25","27.9","-0.2","31","+0.26","32.7","+0.6"
"1623","8443","阿瘦","11.25","-0.15","-1.32","26W30","07/24","24.7","-0.06","26.3","-0.06","30.6","-0.05","33.4","-0.05"
"1624","4139","馬光-KY","40","+1.5","+3.9","26W30","07/24","12.9","-0.63","21","+0.03","32","-0.09","37.5","-0.16"
"1625","6201","亞弘電","44.6","-0.1","-0.22","26W30","07/24","25","+0.03","28.5","+0.03","30.9","0","33.6","0"
"1626","9921","巨大","103","-2","-1.9","26W30","07/24","24.7","-0.01","29.3","+0.02","34.1","+0.25","37.4","+0.41"
"1627","1626","艾美特-KY","9.69","+0.09","+0.94","26W30","07/24","18.9","+0.05","24","0","30.5","+0.26","33.8","-0.01"
"1628","1445","大宇","10.5","+0.2","+1.94","26W30","07/24","18.6","-0.02","23.7","+0.16","31.2","0","35.5","0"
"1629","4413","飛寶企業","19.8","-0.1","-0.5","26W30","07/24","16.6","-0.01","21.9","-0.01","30.7","-0.01","38.9","-0.01"
"1630","3515","華擎","220","+2","+0.92","26W30","07/24","21.8","+0.22","24.9","+0.21","30","-0.06","32.9","0"
"1631","3231","緯創","178","-1.5","-0.84","26W30","07/24","30.3","-3.22","32.9","-3.38","35.3","-3.49","37.1","-3.62"
"1632","6024","群益期","61.7","-0.3","-0.48","26W30","07/24","24.5","-0.09","28.7","+0.05","31.1","0","33.8","+0.23"
"1633","6931","青松健康","41.4","-0.1","-0.24","26W30","07/24","17.3","-0.11","21.7","+0.12","30.3","+0.03","38.7","+0.03"
"1634","2010","春源","22.7","-0.2","-0.87","26W30","07/24","23.8","-0.12","27.7","-0.02","31.7","+0.13","33.3","-0.02"
"1635","7792","安葆","303","+2.5","+0.83","26W30","07/24","20.6","+0.81","23.5","+0.82","29.3","+0.35","34","+1.29"
"1636","5907","大洋-KY","4.91","-0.08","-1.6","26W30","07/24","20.7","+0.07","25.5","-0.05","30.4","-0.24","32.8","+0.02"
"1637","5534","長虹","75.3","-0.4","-0.53","26W30","07/24","23.6","+0.02","27","-0.04","30.6","+0.11","33","-0.02"
"1638","2317","鴻海","253","+1","+0.4","26W30","07/24","26.2","-0.44","28.7","-0.44","30.7","-0.46","31.8","-0.46"
"1639","2832","台產","59.9","-0.1","-0.17","26W30","07/24","20.8","+0.06","25.7","+0.02","30.5","-0.3","34.1","+0.02"
"1640","4502","健信","15.65","-0.05","-0.32","26W30","07/24","16.1","+0.02","21.3","+0.02","30.6","+0.05","33.9","+0.05"
"1641","2467","志聖","610","+25","+4.27","26W30","07/24","23.4","+0.69","26.9","+0.38","31.5","+0.28","33.6","-0.29"
"1642","6498","久禾光","75.9","-2.8","-3.56","26W30","07/24","19.3","-0.01","23.8","-0.19","28.6","-1.02","33.7","-0.04"
"1643","5306","桂盟","94.5","-0.2","-0.21","26W30","07/24","23.8","+0.01","26.5","-0.14","30.5","-0.06","34.9","0"
"1644","1240","茂生農經","57.2","-0.1","-0.17","26W30","07/24","18.8","-0.05","22.7","-0.06","30.3","-0.06","37.5","-0.06"
"1645","2344","華邦電","181.5","-4.5","-2.42","26W30","07/24","26.6","+0.46","28.5","+0.39","30.6","+0.43","31.9","+0.35"
"1646","2474","可成","206.5","-1","-0.48","26W30","07/24","25.9","-0.34","28.6","-0.51","31","-0.5","32.4","-0.07"
"1647","6862","三集瑞-KY","143.5","+3","+2.14","26W30","07/24","25.4","+0.75","28.8","-0.03","30.3","0","31.2","0"
"1648","2915","潤泰全","57.3","-1.3","-2.22","26W30","07/24","22.1","-0.2","26.9","-0.12","31","-0.17","33.2","-0.23"
"1649","2509","全坤建","15.4","+0.05","+0.33","26W30","07/24","22.2","0","25.9","-0.1","30.4","+0.17","32.7","-0.01"
"1650","4532","瑞智","23.95","-0.2","-0.83","26W30","07/24","21.4","+0.22","25.6","+0.19","29.7","+0.1","31.7","+0.32"
"1651","4766","南寶","345","0","0","26W30","07/24","19.8","+0.09","23.5","+0.1","30.7","+0.77","34.5","-0.07"
"1652","6741","91APP*-KY","59.2","-1.2","-1.99","26W30","07/24","21.9","+0.27","24.3","+0.18","30.5","+0.35","34","+0.26"
"1653","4555","氣立","47.4","-0.65","-1.35","26W30","07/24","20.8","+0.05","24.6","+0.33","28.6","+0.28","33.2","+0.93"
"1654","6947","台鎔科技","69.8","-0.5","-0.71","26W30","07/24","18.2","+1.89","23.4","+3.22","29.1","+2.42","33","+3.13"
"1655","00671R","富邦NASDAQ反1","2.43","-0.01","-0.41","26W30","07/24","12.9","-0.09","21.6","-0.05","30.9","-0.15","38.7","+0.3"
"1656","7730","暉盛-創","177","+2","+1.14","26W30","07/24","13.3","-0.3","20.5","+0.05","29.9","-0.01","36.7","+0.04"
"1657","1447","力鵬","6.88","-0.02","-0.29","26W30","07/24","23.8","-0.05","27.3","+0.1","30.1","-0.01","32","+0.26"
"1658","9925","新保","39.85","+0.05","+0.13","26W30","07/24","23","-0.01","27.4","-0.02","30.9","+0.04","33.1","-0.49"
"1659","6005","群益證","31.45","+0.35","+1.13","26W30","07/24","21.8","+0.18","25.1","+0.3","28.1","+0.32","29.8","+0.39"
"1660","3284","太普高","21","-0.15","-0.71","26W30","07/24","22.1","-0.03","25.2","-0.05","30.5","+0.51","31.3","+0.13"
"1661","6923","中台","76.9","-0.5","-0.65","26W30","07/24","17.8","-0.07","24.1","+0.13","30.2","-0.09","34.7","-0.09"
"1662","00967B","元大優息美債","8.93","-0.06","-0.67","26W30","07/24","18.3","-0.25","23.9","-0.09","29","-0.13","32.4","-0.47"
"1663","6219","富旺","12.1","-0.2","-1.63","26W30","07/24","20.5","-0.22","25.6","-0.74","29.6","-0.98","32.7","-0.19"
"1664","2887H","台新新光庚特二","42.05","0","0","26W30","07/24","18.9","-0.18","24.1","-0.13","29.9","-0.18","33","-0.18"
"1665","2440","太空梭","14.45","+0.2","+1.4","26W30","07/24","23","+0.1","25.9","+0.26","30.3","+0.79","31.3","+0.41"
"1666","5364","力麗店","8.51","+0.05","+0.59","26W30","07/24","17.7","-0.05","23.9","+0.35","29.7","+0.55","35.5","-0.04"
"1667","4163","鐿鈦","139","-1","-0.71","26W30","07/24","17.9","-0.27","22.5","+0.15","29.5","0","34.3","0"
"1668","6781","AES-KY","1130","-10","-0.88","26W30","07/24","25.1","+0.49","27.8","+0.65","31.1","+0.69","31.7","+0.24"
"1669","5871","中租-KY","113","-1.5","-1.31","26W30","07/24","22.2","-0.66","25.5","-0.66","29.3","-0.66","31.6","-0.65"
"1670","1321","大洋","33.15","-0.6","-1.78","26W30","07/24","12","-0.02","20.3","-0.13","29.8","+0.1","36.6","+0.11"
"1671","7805","威聯通","514","+4","+0.78","26W30","07/24","21.5","0","23.4","0","29.4","0","34.7","0"
"1672","6606","建德工業","26.1","-0.2","-0.76","26W30","07/24","17.6","-0.01","23.4","+0.14","29.1","+0.14","33.7","+0.14"
"1673","5355","佳總","5.99","-0.01","-0.17","26W30","07/24","20.4","-0.01","24.2","-0.13","29.5","0","31.6","0"
"1674","2360","致茂","2010","+20","+1.01","26W30","07/24","13.2","-0.03","20.4","+0.02","28.8","-0.08","36.6","+0.6"
"1675","1323","永裕","21.5","+0.2","+0.94","26W30","07/24","21.7","-0.01","25.4","+0.18","29.5","-0.06","31.7","-0.06"
"1676","6431","光麗-KY","19.65","-0.65","-3.2","26W30","07/24","17.5","-0.13","23.1","-0.28","29.9","-0.07","32.5","-0.06"
"1677","4441","振大環球","176","-2.5","-1.4","26W30","07/24","13.5","+0.19","19.3","-0.46","27.9","+1.17","34","-0.02"
"1678","7835","永悅健康-創","25.4","+2.3","+9.96","26W30","07/24","7.31","+6.44","12.4","+7.96","24.8","+11.9","29.2","+14.5"
"1679","6504","南六","37.85","-0.15","-0.39","26W30","07/24","23.1","-0.07","26.5","-0.07","29.5","-0.07","32.8","-0.01"
"1680","3264","欣銓","235","+15.5","+7.06","26W30","07/24","21.1","+0.62","24.6","+0.22","28.9","+0.39","31.8","+0.46"
"1681","8367","建新國際","40.7","+0.2","+0.49","26W30","07/24","17.9","-0.12","22.2","0","29.3","0","34.7","0"
"1682","6902","GOGOLOOK","129.5","+2.5","+1.97","26W30","07/24","15.5","-0.64","21.4","-0.48","29.1","+0.18","36","+0.17"
"1683","1504","東元","72.6","-0.8","-1.09","26W30","07/24","26.2","+0.01","28.2","+0.01","30.4","+0.04","31.6","+0.01"
"1684","4958","臻鼎-KY","480.5","+3.5","+0.73","26W30","07/24","20.9","+1.45","23.4","+1.39","27.2","+1.45","29.8","+1.46"
"1685","7767","仁大資訊","44.6","-0.65","-1.44","26W30","07/24","16.6","-0.87","21","-0.87","27.9","0","34.4","0"
"1686","2108","南帝","30.45","+0.3","+1","26W30","07/24","24.3","-0.05","27.1","-0.15","29.9","+0.24","31.6","-0.07"
"1687","9941","裕融","86.6","-0.5","-0.57","26W30","07/24","25.6","+0.17","27.5","+0.25","29.5","+0.13","30.5","+0.14"
"1688","2115","六暉-KY","23.9","+0.05","+0.21","26W30","07/24","19.1","-0.03","24.3","-0.26","29.6","-0.02","33.3","-0.03"
"1689","4924","欣厚-KY","10.25","-0.05","-0.49","26W30","07/24","18.7","+0.16","22.5","-0.1","29.1","-0.01","33.1","-0.01"
"1690","4416","三圓","14.05","-0.45","-3.1","26W30","07/24","19","-0.22","23.2","-0.23","26.5","-0.38","31.4","+0.18"
"1691","2547","日勝生","10","-0.1","-0.99","26W30","07/24","20.3","+0.08","25.2","+0.02","30","+0.03","32.2","+0.16"
"1692","5516","雙喜","11.85","+0.05","+0.42","26W30","07/24","16.9","-0.06","20.8","-0.08","30.5","0","33.7","0"
"1693","3021","鴻名","20.3","-0.25","-1.22","26W30","07/24","23.7","-0.17","26.1","-0.3","29","0","30.1","0"
"1694","3016","嘉晶","99.6","-0.3","-0.3","26W30","07/24","25","+0.47","26.9","+0.52","29","+0.61","29.6","+0.29"
"1695","7788","松川精密","327.5","+29.5","+9.9","26W30","07/24","16.9","+0.5","22.6","+0.17","30.4","-0.09","39.2","-0.67"
"1696","3259","鑫創","14.1","-0.1","-0.7","26W30","07/24","19.7","-0.04","25.2","-0.03","29.6","+0.01","32.8","+0.01"
"1697","8940","新天地","15.15","-0.05","-0.33","26W30","07/24","25","-0.02","26.2","-0.02","29.1","-0.02","31.2","-0.02"
"1698","9943","好樂迪","51.2","-0.4","-0.78","26W30","07/24","26.2","-0.01","27.6","0","28.9","0","29.4","0"
"1699","00890B","凱基ESGBBB債15+","31.19","-0.18","-0.57","26W30","07/24","25.2","-0.19","27.7","+0.07","28.8","0","28.8","0"
"1700","8476","台境*","19.9","+0.05","+0.25","26W30","07/24","19.4","-0.71","23.4","-0.33","28.6","+0.32","32.4","-0.52"
"1701","8349","恒耀","39.2","-0.3","-0.76","26W30","07/24","19.8","-0.05","24.5","0","28.9","+0.03","30.6","+0.02"
"1702","7795","長廣","564","+19","+3.49","26W30","07/24","17.6","+0.68","20.7","+1.03","24.3","+1.14","26.7","+0.36"
"1703","7584","樂意","27.1","-0.3","-1.09","26W30","07/24","22.6","0","28.8","0","28.8","0","37.7","0"
