"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股100張以下(%)","100張以下增減","持股200張以下(%)","200張以下增減","持股400張以下(%)","400張以下增減","持股600張以下(%)","600張以下增減"
"1816","1301","台塑","62.7","-0.4","-0.63","26W32","08/07","21.3","+0.28","23.6","+0.28","25.7","+0.28","26.9","+0.34"
"1817","6624","萬年清","41.65","+0.7","+1.71","26W32","08/07","15.8","0","19.9","0","24.9","+1.4","26.9","+3.46"
"1818","2385","群光","108","0","0","26W32","08/07","19.6","+0.09","22.3","+0.07","25.7","+0.09","28","-0.09"
"1819","7753","星亞","37.05","-0.15","-0.4","26W32","08/07","18.8","+0.06","22.1","+0.82","25.8","0","27.5","0"
"1820","6870","騰雲","255.5","+2","+0.79","26W32","08/07","16.4","-0.09","18.7","+0.59","26","+0.61","36.6","-1.85"
"1821","9907","統一實","15.35","-0.1","-0.65","26W32","08/07","18.7","+0.54","22.2","+0.78","26","+0.97","27.9","+1"
"1822","6614","資拓宏宇","35.9","-0.35","-0.97","26W32","08/07","19.8","+0.15","22.8","-0.01","25.7","0","26.3","0"
"1823","6877","鏵友益","116.5","+0.5","+0.43","26W32","08/07","16.2","-0.22","20.8","-0.18","26","+1.19","30.9","+0.25"
"1824","6791","虎門科技","101","-1","-0.98","26W32","08/07","19.6","-0.03","22.7","-0.03","25.7","-0.03","36","0"
"1825","6582","申豐","32.6","-0.1","-0.31","26W32","08/07","20.1","+0.02","23.4","0","25.7","0","25.7","0"
"1826","2356","英業達","64.9","-0.7","-1.07","26W32","08/07","23","-0.48","24.8","-0.48","26.5","-0.46","27.8","-0.51"
"1827","7770","君曜","36.55","-0.4","-1.08","26W32","08/07","14.2","+0.01","18.9","0","25.5","0","34.9","0"
"1828","6730","常廣","32.95","-0.25","-0.75","26W32","08/07","13.9","0","19.4","0","25.8","0","31.5","0"
"1829","2612","中航","60.2","-1.8","-2.9","26W32","08/07","21.5","-0.21","24.5","-0.08","26.2","-0.28","26.9","-0.56"
"1830","4442","竣邦-KY","51.4","0","0","26W32","08/07","12.2","+3.09","14.6","+2.49","24.5","+1.56","30.5","+1.17"
"1831","1713","國化","44.2","+0.5","+1.14","26W32","08/07","16.7","+0.55","21.2","+0.18","26.5","-0.09","30.1","-0.46"
"1832","2538","基泰","8.9","-0.11","-1.22","26W32","08/07","15.8","+0.07","20.1","+0.21","25","+0.22","28.3","+0.3"
"1833","1806","冠軍","8.02","0","0","26W32","08/07","20.8","+0.01","23.1","+0.04","25.5","-0.11","27.1","0"
"1834","5205","中茂","20.4","+0.25","+1.24","26W32","08/07","17.3","+0.78","23.8","0","25.5","0","28.7","0"
"1835","1773","勝一","159.5","-0.5","-0.31","26W32","08/07","18.2","+0.1","22.3","+0.25","25.1","-0.14","28.9","+0.04"
"1836","1906","寶隆","11.4","-0.1","-0.87","26W32","08/07","19.8","+0.02","22.7","+0.13","25.5","-0.01","26.5","-0.01"
"1837","6221","晉泰","21.7","0","0","26W32","08/07","18.8","+0.05","22.5","+0.09","25.2","-0.26","26.3","0"
"1838","6584","南俊國際","682","+62","+10","26W32","08/07","16.8","+0.42","20.8","+0.76","22.2","-0.79","30.2","+1.15"
"1839","2926","誠品生活","30.1","+0.1","+0.33","26W32","08/07","15.1","+0.01","20.3","+0.01","25.5","+0.02","29.8","-0.04"
"1840","6449","鈺邦","237","+4","+1.72","26W32","08/07","18.4","+0.65","20.7","+0.61","26.1","+1.97","30","+0.12"
"1841","5880","合庫金","25.25","+0.2","+0.8","26W32","08/07","17","-0.04","21.4","-0.06","25.3","-0.09","27.2","-0.07"
"1842","2109","華豐","14.8","0","0","26W32","08/07","16.7","-0.04","20.5","+0.01","25.3","-0.14","28.9","0"
"1843","7743","金利食安","21","+0.15","+0.72","26W32","08/07","12.5","0","18.8","0","25.3","0","32.1","0"
"1844","2072","世紀風電","144","+0.5","+0.35","26W32","08/07","17.2","+0.31","20.6","+0.22","25","+0.13","26.5","+0.13"
"1845","8426","紅木-KY","21.05","+0.05","+0.24","26W32","08/07","18.2","-0.11","20.8","-0.11","25.2","-0.1","25.2","-1.27"
"1846","2357","華碩","965","-3","-0.31","26W32","08/07","18.3","-0.61","21.8","-0.59","25.9","-0.91","29.7","-0.42"
"1847","1605","華新","39","+0.1","+0.26","26W32","08/07","22.8","-0.7","25","-0.81","27.1","-0.96","28.3","-1.05"
"1848","1457","宜進","14.45","+0.05","+0.35","26W32","08/07","17.7","-0.07","21","-0.11","25.2","0","27.8","0"
"1849","2504","國產","31.7","-0.25","-0.78","26W32","08/07","18.1","+0.2","21.9","+0.36","25","+0.37","27.3","+0.49"
"1850","2603","長榮","231.5","-1","-0.43","26W32","08/07","23.4","-0.14","25.7","-0.11","28","-0.06","29.9","-0.18"
"1851","4556","旭然","70.6","-2.5","-3.42","26W32","08/07","19.6","+0.17","23","-0.02","25.1","-0.01","25.1","-0.01"
"1852","9928","中視","17.95","0","0","26W32","08/07","17.9","-0.13","20.3","-0.09","25.5","0","28.9","0"
"1853","6671","三能-KY","23","-0.25","-1.08","26W32","08/07","13.7","+0.01","18.5","-0.01","25","-0.01","35.7","0"
"1854","6919","康霈*","99.6","-3.4","-3.3","26W32","08/07","16.6","-0.14","20.4","-0.13","25.1","-0.11","27.8","-0.09"
"1855","2073","雄順","26.4","0","0","26W32","08/07","10.4","-0.02","14.6","-0.02","24.8","-0.02","32.7","-0.02"
"1856","00751B","元大AAA至A公司債","30.47","-0.2","-0.65","26W32","08/07","16.9","-0.19","21.6","-0.24","24.8","-0.27","26.2","-0.27"
"1857","7839","達人網","44.65","-0.35","-0.78","26W32","08/07","12.9","-0.29","18.8","+0.07","24.6","+0.07","35.2","0"
"1858","2887","台新新光金","37.5","+0.2","+0.54","26W32","08/07","17.6","-0.08","21.5","-0.11","24.9","-0.14","26.8","-0.14"
"1859","1339","昭輝","43.3","+0.2","+0.46","26W32","08/07","21","+0.13","23.4","-0.02","24.8","-0.01","25.4","-0.01"
"1860","3168","眾福科","42.1","+0.2","+0.48","26W32","08/07","15.5","-0.03","17.8","-0.03","24.7","0","27.4","0"
"1861","2845","遠東銀","13.4","-0.05","-0.37","26W32","08/07","16","+0.01","20.6","+0.05","24.8","+0.03","27","+0.04"
"1862","4127","天良","78.8","-3.2","-3.9","26W32","08/07","16.2","+0.54","20.8","+0.69","24.4","-0.3","28.9","-0.25"
"1863","5438","東友","16.8","-0.2","-1.18","26W32","08/07","19.8","-0.02","21.4","-0.01","24.8","0","25.6","0"
"1864","6177","達麗","47.55","-0.35","-0.73","26W32","08/07","16.1","+0.06","20.4","+0.37","24.4","+0.62","26.9","+0.19"
"1865","7780","大研生醫*","16.95","-0.1","-0.59","26W32","08/07","21.2","-0.02","22.8","+0.05","24.4","+0.05","25.4","-0.01"
"1866","00695B","富邦美債7-10","34.67","-0.18","-0.52","26W32","08/07","21.5","-0.48","23.4","-0.13","24.8","-0.29","27.3","-2.14"
"1867","4764","雙鍵","249.5","+21.5","+9.43","26W32","08/07","15.4","+0.69","19.7","+0.77","24.6","+0.61","27.4","+0.67"
"1868","5344","立衛","13.55","+0.05","+0.37","26W32","08/07","21.5","-0.03","23.5","0","24.4","0","25.7","0"
"1869","1233","天仁","28.9","+0.45","+1.58","26W32","08/07","13.1","-0.04","18.2","-0.04","24.5","-0.04","28.7","-0.04"
"1870","3188","鑫龍騰","24.65","+0.05","+0.2","26W32","08/07","15.9","+0.03","20.4","+0.1","24.4","-0.01","28.1","0"
"1871","7855","和運租車","43.3","-0.15","-0.35","26W32","08/07","0.33","0","0.33","0","0.45","0","0.45","0"
"1872","1535","中宇","45.95","-0.05","-0.11","26W32","08/07","21.3","-0.03","22.8","-0.02","24.4","-0.02","24.8","-0.01"
"1873","8478","東哥遊艇","141.5","-3","-2.08","26W32","08/07","19.5","+0.16","21.6","+0.01","23.9","0","24.3","0"
"1874","6967","汎瑋材料","73.5","+0.6","+0.82","26W32","08/07","17.5","-0.01","20.9","0","24.3","0","37.5","0"
"1875","6863","永道-KY","109.5","-1","-0.9","26W32","08/07","17.3","-0.51","20.3","-0.05","24.3","-0.15","25.7","-0.83"
"1876","1453","大將","11.25","-0.1","-0.88","26W32","08/07","20.8","+0.03","22.7","+0.01","24.3","0","25.6","0"
"1877","6757","台灣虎航","55.1","-1.1","-1.96","26W32","08/07","21.8","-0.33","22.9","-0.36","24.1","-0.47","25.3","-0.57"
"1878","4585","達明","300.5","-2","-0.66","26W32","08/07","21.6","-0.08","23.6","+0.07","24.1","+0.07","24.7","+0.07"
"1879","1802","台玻","60.8","+1.6","+2.7","26W32","08/07","21.7","+0.12","23","+0.16","24.3","+0.19","25","+0.16"
"1880","1530","亞崴","29","-0.3","-1.02","26W32","08/07","20.4","-0.04","22.2","+0.08","24.1","+0.08","27.4","0"
"1881","8032","光菱","36.3","0","0","26W32","08/07","20","+0.02","22.8","0","24","0","25.8","0"
"1882","00933B","國泰10Y+金融債","15.6","-0.09","-0.57","26W32","08/07","16","-0.07","20.5","-0.11","23.9","-0.11","25.4","-0.06"
"1883","7782","光速火箭","26.6","+0.6","+2.31","26W32","08/07","17.6","-0.06","21.1","-0.06","24.1","-0.06","24.1","-0.06"
"1884","3313","斐成","11.3","-0.4","-3.42","26W32","08/07","18.6","+0.03","21.3","+0.04","24","0","24.7","0"
"1885","1413","宏洲","9.31","-0.01","-0.11","26W32","08/07","15.3","-0.04","19.2","-0.11","24","-0.09","26.2","-0.09"
"1886","2855","統一證","48.55","+0.75","+1.57","26W32","08/07","16.5","-0.05","20.3","-0.17","24.2","-0.22","26.7","-0.15"
"1887","7750","新代","2300","-150","-6.12","26W32","08/07","12.1","+0.47","16.5","-0.08","22.7","+0.34","33.6","+0.28"
"1888","1617","榮星","17.7","-0.45","-2.48","26W32","08/07","18.9","+0.76","22.1","+1","24.5","+0.9","26.8","+0.88"
"1889","2423","固緯","74.6","-1.5","-1.97","26W32","08/07","15.5","-0.21","19.3","-0.05","24.5","0","27.5","0"
"1890","4131","浩泰","30.95","-1","-3.13","26W32","08/07","13.2","-0.02","17.1","-0.01","23.9","0","26.2","0"
"1891","1436","華友聯","38.55","-0.6","-1.53","26W32","08/07","19.3","-0.06","21.8","-0.02","23.9","+0.12","25.4","+0.13"
"1892","2939","永邑-KY","20","+0.8","+4.17","26W32","08/07","13.7","+0.02","18.2","+0.02","23.9","+0.02","28.2","+0.02"
"1893","1410","南染","24.4","-0.35","-1.41","26W32","08/07","13.7","+0.03","16.1","+0.03","23.8","0","26.6","0"
"1894","6936","永鴻生技","32.45","-0.65","-1.96","26W32","08/07","18","-0.04","21.4","-0.03","23.8","-0.03","25.9","-0.03"
"1895","6166","凌華","116.5","-0.5","-0.43","26W32","08/07","14.8","+0.5","18.3","+0.27","22.6","+0.06","24.4","-0.41"
"1896","4609","唐鋒","4.59","-0.03","-0.65","26W32","08/07","12.3","0","16.8","0","23.8","0","29.1","0"
"1897","1475","業旺","26.6","0","0","26W32","08/07","11.2","-0.05","16.5","-0.05","23.7","0","26.7","0"
"1898","2608","嘉里大榮","28.6","-0.05","-0.17","26W32","08/07","18.8","+0.12","20.6","+0.15","23.3","+0.18","24.6","+0.09"
"1899","8069","元太","160.5","+1.5","+0.94","26W32","08/07","15.3","-0.41","18.3","-0.47","22.4","-0.51","26","-0.65"
"1900","2545","皇翔","34.95","-0.3","-0.85","26W32","08/07","18.5","-0.01","21.3","0","23.6","+0.15","24.9","+0.17"
"1901","4154","樂威科-KY","12.5","+0.5","+4.17","26W32","08/07","11.4","0","17","0","23.4","0","30.9","0"
"1902","7820","立盈","121","-1","-0.82","26W32","08/07","18.1","-0.01","20.4","-0.01","23.7","-0.01","24.9","0"
"1903","00931B","統一美債20年","13.06","-0.11","-0.84","26W32","08/07","18","-0.3","21.4","-0.36","23.6","-0.39","24.5","-0.44"
"1904","2606","裕民","72.2","-2.1","-2.83","26W32","08/07","20.1","-0.24","22","-0.26","24.5","-0.21","25.7","-0.63"
"1905","3093","港建*","49.3","+0.25","+0.51","26W32","08/07","19.2","+0.28","21.6","-0.29","23.7","+0.09","25.3","+0.02"
"1906","2033","佳大","25.65","+2.3","+9.85","26W32","08/07","17.2","-0.27","20","-0.24","26.4","+0.01","30","0"
"1907","5607","遠雄港","51.5","-0.8","-1.53","26W32","08/07","17.6","+0.04","20.6","+0.05","24","-0.14","27.5","0"
"1908","4153","鈺緯","33.25","-0.25","-0.75","26W32","08/07","17.9","-0.08","20.8","-0.04","23.5","-0.04","25.3","-0.04"
"1909","2247","汎德永業","230","0","0","26W32","08/07","18.3","-0.2","21.5","0","23.3","0","25.5","0"
"1910","2007","燁興","7","-0.01","-0.14","26W32","08/07","19.3","-0.01","21.5","-0.01","23.2","-0.01","23.7","-0.01"
"1911","6843","進典","40.3","+1.1","+2.81","26W32","08/07","18.3","+0.03","21.6","0","23.3","0","25","0"
"1912","3296","勝德","24.1","-0.1","-0.41","26W32","08/07","15.6","+0.08","18","+0.09","23.3","+0.15","25.4","+0.15"
"1913","9917","中保科","111","0","0","26W32","08/07","16.8","+0.15","19.5","+0.1","23.5","+0.27","25.3","+0.11"
"1914","6722","輝創","32.7","-0.45","-1.36","26W32","08/07","15.6","+0.09","19.1","-0.03","23.2","-0.46","24.3","0"
"1915","4406","新昕纖","10.05","-0.05","-0.5","26W32","08/07","9.31","-0.06","15","-0.07","23.1","-0.82","29.4","-0.04"
"1916","3171","炎洲流通","63.3","0","0","26W32","08/07","16.9","-0.02","20.9","-0.02","23.1","0","23.1","0"
"1917","1789","神隆","19.1","+0.05","+0.26","26W32","08/07","16.7","+0.04","19.8","0","23.2","+0.07","24.6","+0.12"
"1918","2506","太設","8.57","-0.01","-0.12","26W32","08/07","16.5","+0.03","19.4","-0.02","22.8","+0.15","24.7","+0.04"
"1919","1623","大東電","202","-5","-2.42","26W32","08/07","18.1","-0.24","20.6","-0.07","22.4","-1.26","25","0"
"1920","8416","實威","168","-0.5","-0.3","26W32","08/07","17.1","0","20.1","0","22.9","0","22.9","0"
"1921","6550","北極星藥業-KY","11.2","-0.15","-1.32","26W32","08/07","17.1","+0.01","20.1","-0.09","22.9","+0.06","24.3","-0.08"
"1922","2450","神腦","28.3","+0.1","+0.35","26W32","08/07","20","+0.14","21.6","+0.21","22.8","+0.02","23.4","0"
"1923","1506","正道","10.15","+0.05","+0.5","26W32","08/07","14.2","+0.05","18.2","-0.01","22.8","+0.11","26.2","-0.02"
"1924","2432","倚天酷碁-創","27.9","-0.1","-0.36","26W32","08/07","12.6","+0.1","18.7","+0.06","22.6","+0.01","25.9","+0.01"
"1925","6585","鼎基","114.5","-1.5","-1.29","26W32","08/07","17.2","+0.38","19.9","+0.9","21.5","+0.37","24.1","+0.97"
"1926","2368","金像電","1130","+100","+9.71","26W32","08/07","13.8","+0.05","17.1","+0.03","21.5","+0.29","24.4","-0.08"
"1927","6183","關貿","91","-0.1","-0.11","26W32","08/07","13.9","+0.06","16.8","0","22.5","-0.01","24","0"
"1928","7744","崴寶","512","+9","+1.79","26W32","08/07","13.5","+0.07","18.5","+0.06","22.6","+0.07","25.7","+0.07"
"1929","4535","至興","28.8","0","0","26W32","08/07","12.9","-0.01","17.7","-0.01","22.5","+0.01","25.3","+0.01"
"1930","6556","勝品","61.3","-0.1","-0.16","26W32","08/07","13.7","-0.01","15.7","-0.03","21.4","-0.03","26.6","-0.03"
"1931","3037","欣興","1110","-70","-5.93","26W32","08/07","17.8","-1.29","20.7","-1.17","24.6","-1.22","27.3","-1.38"
"1932","2801","彰銀","24.85","+0.15","+0.61","26W32","08/07","14.9","+0.23","18.9","+0.27","22.4","+0.29","24.1","+0.33"
"1933","1780","立弘","24.5","-0.35","-1.41","26W32","08/07","15.2","+0.01","19.1","+0.25","22.6","-0.49","28.5","-0.05"
"1934","8466","美吉吉-KY","15.5","-0.3","-1.9","26W32","08/07","15","-0.04","19.3","+0.21","22.3","-0.05","31.3","-0.05"
"1935","2237","華德動能-創","28","+0.1","+0.36","26W32","08/07","10.8","-0.32","14.7","-0.53","18.1","-1.08","21.8","-1.28"
"1936","6762","達亞","163","-1","-0.61","26W32","08/07","11.4","-0.01","15.7","-0.01","22.1","-0.01","29.1","-0.01"
"1937","2607","榮運","51.7","-0.6","-1.15","26W32","08/07","16.4","+0.02","19.3","-0.01","22.7","+0.03","25.1","+0.06"
"1938","2501","國建","22.5","-0.4","-1.75","26W32","08/07","16.7","+0.1","19.4","+0.18","22.6","+0.21","24.3","+0.18"
"1939","7814","海昌生技","29.5","-0.5","-1.67","26W32","08/07","18.3","-0.24","20.4","-0.01","22.3","-0.01","24.8","0"
"1940","9930","中聯資源","63.1","0","0","26W32","08/07","17.9","+0.01","20.7","+0.1","22.3","+0.02","23.3","+0.02"
"1941","3516","亞帝歐","26.25","-0.2","-0.76","26W32","08/07","13.5","-0.03","20.2","+0.8","22.9","+0.03","25.5","+0.03"
"1942","9960","邁達康","30.25","0","0","26W32","08/07","12.8","-0.2","15","-0.2","23.7","-0.02","26.9","-0.02"
"1943","1805","寶徠","10.35","+0.1","+0.98","26W32","08/07","13.6","-0.07","17.9","-0.04","22.2","-0.06","26","-0.05"
"1944","4178","永笙-KY","17.15","-0.35","-2","26W32","08/07","12.5","+0.03","17.1","-0.19","22.4","0","24.5","0"
"1945","00682U","期元大美元指數","20.42","+0.03","+0.15","26W32","08/07","7.59","-0.11","9.77","-0.11","22.7","-0.11","22.7","-0.11"
"1946","6921","嘉雨思-創","65.9","-1.5","-2.23","26W32","08/07","14","0","17.8","+0.01","21.9","+0.01","24.8","+0.01"
"1947","9931","欣高","33.85","-0.1","-0.29","26W32","08/07","13.7","0","17.5","+0.01","21.9","0","23.6","0"
"1948","2248","華勝-KY","62.9","+0.7","+1.13","26W32","08/07","13","+0.07","16.7","-0.01","21.7","0","23.9","0"
"1949","1268","漢來美食","181","0","0","26W32","08/07","16.4","+0.26","18.5","0","21.9","0","27.8","0"
"1950","2434","統懋","56.4","+5.1","+9.94","26W32","08/07","16.4","-0.06","19","+0.62","21.8","+0.01","23.1","+0.01"
"1951","1440","南紡","13.7","-0.15","-1.08","26W32","08/07","16.3","-0.01","19.2","-0.03","22.2","-0.08","24","-0.08"
"1952","2027","大成鋼","48.4","-0.25","-0.51","26W32","08/07","17.8","-0.68","20.5","-0.78","23.4","-0.88","25.2","-0.91"
"1953","1259","安心","62.7","+0.2","+0.32","26W32","08/07","15.8","-0.06","19.6","-0.06","22.5","-0.06","24.2","-0.06"
"1954","6988","威力暘-創","11.65","0","0","26W32","08/07","10.2","-0.04","14.1","-0.01","21.6","-0.01","22.6","-0.01"
"1955","006203","元大MSCI台灣","195.3","+1.8","+0.93","26W32","08/07","15.3","-0.36","16.5","-0.38","26.8","-0.01","31.7","-0.01"
"1956","4439","冠星-KY","98.6","+2.6","+2.71","26W32","08/07","15.3","+0.01","20.9","+0.01","21.6","+0.01","25.3","+0.04"
"1957","1735","日勝化","20.9","0","0","26W32","08/07","17.7","-0.26","19.8","-0.25","21.6","+0.04","22.2","+0.04"
"1958","1538","正峰","8.96","0","0","26W32","08/07","14.8","0","20.8","0","21.5","0","24.6","0"
"1959","6412","群電","79.1","+0.6","+0.76","26W32","08/07","17","+0.48","19","+0.52","21.3","+0.49","22.9","+0.09"
"1960","7747","昕奇雲端","113.5","-0.5","-0.44","26W32","08/07","8.68","-0.01","17.3","0","22.1","0","22.1","0"
"1961","7718","友鋮","47.15","-0.15","-0.32","26W32","08/07","13","+0.02","16.3","+0.02","21.4","+0.02","25.5","+0.02"
"1962","1108","幸福","11.75","0","0","26W32","08/07","15.1","-0.06","17.8","-0.02","20.6","+0.07","22.9","-0.01"
"1963","6526","達發","620","+10","+1.64","26W32","08/07","15.3","-0.39","18.4","-0.6","21.4","-0.27","22.4","-0.38"
"1964","2536","宏普","20.8","-0.3","-1.42","26W32","08/07","13.2","+0.04","17.6","+0.2","22.8","+0.13","25.2","-0.07"
"1965","6835","圓裕","31.2","+0.25","+0.81","26W32","08/07","15","+0.01","17.5","0","21.3","-0.01","26.3","-0.01"
"1966","7827","漢康-KY創","159.5","-2.5","-1.54","26W32","08/07","13.5","-0.12","17.7","-0.06","21.8","-0.24","24.3","-0.24"
"1967","8404","百和興業-KY","16.25","-0.1","-0.61","26W32","08/07","14.3","0","17.4","+0.11","21.4","+0.23","23.7","+0.14"
"1968","9906","欣巴巴","40.7","-0.6","-1.45","26W32","08/07","18","0","20","-0.01","21.2","-0.03","23.2","-0.03"
"1969","9944","新麗","17.35","-0.15","-0.86","26W32","08/07","14.5","-0.01","16.8","0","21.3","0","29.1","+0.01"
"1970","6666","羅麗芬-KY","44.1","-0.25","-0.56","26W32","08/07","16.3","+0.01","18.8","0","21.2","0","22","0"
"1971","5345","馥鴻","22.3","-0.6","-2.62","26W32","08/07","12.2","-0.01","15.9","-0.01","21.1","0","21.1","0"
"1972","6790","永豐實","38.05","-0.15","-0.39","26W32","08/07","16.3","+0.09","18.7","+0.07","20.9","+0.01","22.7","0"
"1973","7799","禾榮科","379","-4.5","-1.17","26W32","08/07","15.7","-0.2","18.1","+0.07","21","+0.05","25.7","+0.38"
"1974","6794","向榮生技","78.2","+0.1","+0.13","26W32","08/07","10.5","+0.12","14.8","-0.33","20.9","+0.08","25.8","+0.08"
"1975","2433","互盛電","41.7","0","0","26W32","08/07","17.8","-0.02","19.3","-0.01","21","-0.01","22.2","0"
"1976","6916","華凌","18.2","-0.4","-2.15","26W32","08/07","14.1","-0.05","17.5","-0.06","21","0","22.3","0"
"1977","8438","昶昕","72.4","+0.5","+0.7","26W32","08/07","12.9","+0.26","15.7","+0.47","20.4","-0.03","25.1","+1.38"
"1978","6670","復盛應用","272.5","-5","-1.8","26W32","08/07","12.3","+0.27","15.8","-0.05","20.8","-0.91","26.8","-1.04"
"1979","2412","中華電","135.5","0","0","26W32","08/07","17.9","+0.17","19.6","+0.18","20.7","+0.16","21.5","+0.16"
"1980","2901","欣欣","23.65","-0.25","-1.05","26W32","08/07","13.3","+0.02","16.6","+0.02","20.8","+0.02","26.1","0"
"1981","3252","海灣","15.95","-0.2","-1.24","26W32","08/07","13.7","-0.05","16.6","-0.04","20.8","-0.03","26","-0.03"
"1982","6654","天正國際","176.5","+8.5","+5.06","26W32","08/07","11.8","-0.01","15.5","-0.31","20.8","-1.01","26.7","0"
"1983","7803","雲象科技-創","19.2","+0.05","+0.26","26W32","08/07","15.3","-0.05","18.6","-0.03","20.7","-0.03","26.1","-0.03"
"1984","6488","環球晶","972","+14","+1.46","26W32","08/07","13.6","+1.2","16.4","+1.27","21.2","+1.14","24.1","+0.74"
"1985","5478","智冠","98.3","-0.3","-0.3","26W32","08/07","14.9","+0.05","16.6","-0.12","20.4","+0.01","21.6","0"
"1986","2023","燁輝","13.65","-0.2","-1.44","26W32","08/07","17","-0.04","19","-0.05","20.6","-0.07","21.5","-0.11"
"1987","2013","中鋼構","41.7","-0.05","-0.12","26W32","08/07","17.9","+0.04","19.2","-0.02","20.7","-0.01","21.7","+0.01"
"1988","7709","榮田","71","+0.8","+1.14","26W32","08/07","16.4","+0.02","18.3","0","20.5","0","20.5","0"
"1989","4551","智伸科","162","-8","-4.71","26W32","08/07","10.3","+0.37","13.2","+0.31","18.2","+1.01","21.2","+0.64"
"1990","4938","和碩","88.5","-0.9","-1.01","26W32","08/07","17.1","-0.6","18.9","-0.6","21.2","-0.66","23","-0.65"
"1991","2505","國揚","17.3","-0.1","-0.57","26W32","08/07","14.6","-0.04","17.9","+0.23","20.7","+0.27","22.6","+0.26"
"1992","4148","全宇生技-KY","33.3","-0.4","-1.19","26W32","08/07","15.1","-0.02","18","-0.28","20.4","0","21.8","0"
"1993","6415","矽力*-KY","458","-12.5","-2.66","26W32","08/07","9.6","-0.06","13.4","+0.01","20.5","+0.46","27","-0.13"
"1994","2816","旺旺保","38.9","-0.25","-0.64","26W32","08/07","12.3","-0.03","15.2","-0.09","20.4","+0.15","22.8","-0.01"
"1995","3044","健鼎","490","+9","+1.87","26W32","08/07","12.6","+0.12","15.8","-0.04","20.8","+0.19","25.2","+0.43"
"1996","6574","霈方","120.5","-1.5","-1.23","26W32","08/07","15.7","+0.07","17.5","+0.05","22.4","+0.31","24.6","0"
"1997","5212","凌網","47","+0.3","+0.64","26W32","08/07","14.1","+0.01","17.4","+0.01","20.4","+0.01","26.2","0"
"1998","6928","攸泰科技","47.6","-0.9","-1.86","26W32","08/07","17.2","+0.1","18.9","-0.02","20.8","0","21.4","0"
"1999","5601","台聯櫃","30.5","0","0","26W32","08/07","9.53","+0.12","13.5","-0.05","20.2","-0.04","34.1","+0.01"
"2000","6715","嘉基","353.5","+2","+0.57","26W32","08/07","11.3","-0.48","15.7","+0.49","20","+0.34","25.4","+0.99"
"2001","1437","勤益控","31.95","-0.2","-0.62","26W32","08/07","12.7","-0.01","16.8","+0.03","20.4","-0.06","24.4","-0.24"
"2002","6592","和潤企業","60.5","-1.1","-1.79","26W32","08/07","16","-0.03","17.9","-0.05","20.1","+0.06","21.2","-0.07"
"2003","8499","鼎炫-KY","271","-18","-6.23","26W32","08/07","15.4","+0.02","17.6","-0.1","20.2","-0.02","23.7","0"
"2004","6904","伯鑫","125.5","0","0","26W32","08/07","8.48","-0.03","13.9","0","20.1","0","35.6","0"
"2005","1109","信大","13.5","-0.1","-0.74","26W32","08/07","14.1","0","16.9","+0.02","20.3","-0.16","22.7","-0.04"
