排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
2101,3555,博士旺,156.5,-1.0,-0.63,26W31,07/31,22.3,0.0,22.3,0.0,77.7,0.0
2102,5278,尚凡*,24.65,0.0,0.0,26W31,07/31,21.1,-0.07,22.2,-0.07,77.8,0.07
2103,1735,日勝化,20.5,-0.1,-0.49,26W31,07/31,22.2,-0.02,22.2,-0.02,77.8,0.02
2104,2433,互盛電,41.95,0.15,0.36,26W31,07/31,22.2,0.0,22.2,0.0,77.8,0.0
2105,5546,永固-KY,14.0,0.3,2.19,26W31,07/31,21.0,0.14,22.2,0.15,77.8,-0.15
2106,2897B,王道銀乙特,11.5,0.05,0.44,26W31,07/31,20.5,0.16,22.1,0.16,77.9,-0.16
2107,3332,幸康,61.9,0.0,0.0,26W31,07/31,20.2,-0.04,22.1,-0.04,77.9,0.04
2108,2211,長榮鋼,88.1,1.9,2.2,26W31,07/31,20.3,0.1,21.6,0.11,78.4,-0.11
2109,6666,羅麗芬-KY,42.5,0.2,0.47,26W31,07/31,22.0,0.0,22.0,0.0,78.0,0.0
2110,1459,聯發,12.9,-0.05,-0.39,26W31,07/31,18.5,0.0,20.3,0.0,79.7,0.0
2111,8464,億豐,381.0,-1.0,-0.26,26W31,07/31,20.1,0.06,21.9,0.06,78.1,-0.06
2112,2597,潤弘,166.0,1.5,0.91,26W31,07/31,21.0,0.01,21.9,0.01,78.1,-0.01
2113,1808,潤隆,33.05,1.2,3.77,26W31,07/31,21.3,-0.2,21.8,-0.11,78.2,0.11
2114,4148,全宇生技-KY,30.3,-0.5,-1.62,26W31,07/31,21.8,0.0,21.8,0.0,78.2,0.0
2115,6464,台數科,78.0,0.7,0.91,26W31,07/31,19.3,0.0,20.7,0.0,79.3,0.0
2116,9940,信義,20.8,0.45,2.21,26W31,07/31,21.3,-0.19,21.8,-0.19,78.2,0.19
2117,7713,威力德生醫,68.9,-0.2,-0.29,26W31,07/31,20.0,-1.79,21.7,-0.01,78.3,0.01
2118,2637,慧洋-KY,87.9,2.4,2.81,26W31,07/31,21.3,0.09,22.3,0.21,77.7,-0.21
2119,2618,長榮航,44.4,1.15,2.66,26W31,07/31,21.6,-0.52,22.5,-0.47,77.5,0.47
2120,1307,三芳,32.5,0.35,1.09,26W31,07/31,21.2,0.09,21.7,-0.15,78.3,0.15
2121,6199,天品,96.0,-0.3,-0.31,26W31,07/31,21.7,-0.77,21.7,-0.77,78.3,0.77
2122,1236,宏亞,25.5,0.55,2.2,26W31,07/31,17.5,-0.02,21.9,-0.02,78.1,0.02
2123,7642,昶瑞機電,80.1,2.9,3.76,26W31,07/31,21.6,0.0,21.6,0.0,78.4,0.0
2124,3523,迎輝,15.3,-0.35,-2.24,26W31,07/31,21.6,0.0,21.6,0.0,78.4,0.0
2125,2105,正新,31.4,0.4,1.29,26W31,07/31,20.8,0.15,21.6,0.21,78.4,-0.21
2126,2395,研華,634.0,12.0,1.93,26W31,07/31,19.8,-0.07,22.0,0.14,78.0,-0.14
2127,9946,三發地產,17.95,0.15,0.84,26W31,07/31,20.6,0.0,21.5,0.0,78.5,0.0
2128,1442,名軒,30.1,0.6,2.03,26W31,07/31,17.8,-0.4,21.4,-0.42,78.6,0.42
2129,8931,大汽電,40.75,-0.05,-0.12,26W31,07/31,20.6,-0.07,21.4,-0.07,78.6,0.07
2130,3521,台鋼建設,12.25,0.1,0.82,26W31,07/31,21.2,-0.06,21.2,-0.06,78.8,0.06
2131,5345,馥鴻,22.45,-0.35,-1.54,26W31,07/31,21.1,0.0,21.1,0.0,78.9,0.0
2132,00772B,中信高評級公司債,33.16,-0.27,-0.81,26W31,07/31,20.8,-0.19,21.1,-0.22,78.9,0.22
2133,2528,皇普,20.6,0.1,0.49,26W31,07/31,19.4,-0.13,21.0,0.26,79.0,-0.26
2134,4994,傳奇,87.2,0.5,0.58,26W31,07/31,19.6,-0.03,21.0,0.0,79.0,0.0
2135,2891,中信金,65.6,1.0,1.55,26W31,07/31,20.3,-0.05,21.0,-0.07,79.0,0.07
2136,6101,寬魚國際,35.65,0.05,0.14,26W31,07/31,17.7,-0.31,21.1,-0.31,78.9,0.31
2137,1102,亞泥,32.85,-0.1,-0.3,26W31,07/31,20.3,-0.31,20.8,-0.28,79.2,0.28
2138,4166,友霖,24.95,0.0,0.0,26W31,07/31,19.3,-0.02,20.4,-0.42,79.6,0.42
