排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
301,3014,聯陽,130.5,-1.0,-0.76,26W37,09/11,75.9,-0.1,79.3,-0.09,20.7,0.09
302,00408A,主動第一金優股息,10.26,-0.11,-1.06,26W37,09/11,76.6,-1.3,79.2,-2.45,20.8,2.45
303,00913,兆豐台灣晶圓製造,48.51,-1.16,-2.34,26W37,09/11,79.2,-1.4,79.2,-1.4,20.8,1.4
304,5475,德宏,175.0,-9.5,-5.15,26W37,09/11,78.5,0.22,79.2,0.92,20.8,-0.92
305,6909,創控,43.9,3.95,9.89,26W37,09/11,73.7,0.11,79.2,0.11,20.8,-0.11
306,6799,來頡,78.7,-0.1,-0.13,26W37,09/11,74.7,0.0,78.9,0.0,21.1,0.0
307,6752,叡揚,95.0,-0.1,-0.11,26W37,09/11,73.9,0.0,78.9,0.0,21.1,0.0
308,00712,復華富時不動產,8.38,-0.15,-1.76,26W37,09/11,76.9,-0.36,78.9,-0.37,21.1,0.37
309,00963,中信全球高股息,13.05,0.01,0.08,26W37,09/11,76.3,2.48,78.8,1.71,21.2,-1.71
310,5289,宜鼎,1295.0,5.0,0.39,26W37,09/11,77.1,0.23,78.8,0.21,21.2,-0.21
311,5222,全訊,103.0,-0.5,-0.48,26W37,09/11,73.7,0.02,78.8,0.02,21.2,-0.02
312,5315,光聯,18.1,-0.15,-0.82,26W37,09/11,76.4,0.92,78.8,-0.02,21.2,0.02
313,00713,元大台灣高息低波,63.85,0.2,0.31,26W37,09/11,78.3,-0.13,78.7,-0.18,21.3,0.18
314,3715,定穎投控,123.0,-4.0,-3.15,26W37,09/11,76.7,0.57,78.7,-0.75,21.3,0.75
315,1312A,國喬特,22.8,0.0,0.0,26W37,09/11,69.9,0.0,78.6,0.0,21.4,0.0
316,9110,越南控-DR,2.94,0.0,0.0,26W37,09/11,72.1,0.08,78.5,0.08,21.5,-0.08
317,3607,谷崧,13.6,0.1,0.74,26W37,09/11,74.0,0.01,78.4,0.01,21.6,-0.01
318,2439,美律,76.5,-0.7,-0.91,26W37,09/11,76.4,0.3,78.3,0.32,21.7,-0.32
319,6462,神盾,96.2,-2.7,-2.73,26W37,09/11,75.6,-0.21,78.3,-0.21,21.7,0.21
320,3041,揚智,22.5,-0.45,-1.96,26W37,09/11,77.6,-0.14,78.3,-0.79,21.7,0.79
321,5274,信驊,17885.0,-815.0,-4.36,26W37,09/11,78.3,0.28,78.3,0.28,21.7,-0.28
322,6657,華安,35.6,-1.7,-4.56,26W37,09/11,74.9,0.34,78.2,0.34,21.8,-0.34
323,6438,迅得,148.0,-3.0,-1.99,26W37,09/11,71.5,0.03,78.2,0.0,21.8,0.0
324,3491,昇達科,1415.0,60.0,4.43,26W37,09/11,76.9,-0.29,78.2,-0.29,21.8,0.29
325,3587,閎康,236.0,-9.0,-3.67,26W37,09/11,74.3,0.0,78.2,0.0,21.8,0.0
326,6182,合晶,104.5,-4.0,-3.69,26W37,09/11,76.9,-0.67,78.2,-0.67,21.8,0.67
327,6411,晶焱,77.1,-1.1,-1.41,26W37,09/11,76.4,0.0,78.2,0.0,21.8,0.0
328,5439,高技,249.5,-8.5,-3.29,26W37,09/11,70.6,-1.27,78.1,-0.3,21.9,0.3
329,2349,錸德,10.3,-0.2,-1.9,26W37,09/11,76.1,0.26,78.1,0.1,21.9,-0.1
330,8227,巨有科技,239.0,21.5,9.89,26W37,09/11,71.2,-3.64,78.1,-3.67,21.9,3.67
331,3540,曜越,22.15,-0.15,-0.67,26W37,09/11,78.1,0.0,78.1,0.0,21.9,0.0
332,2374,佳能,67.3,0.0,0.0,26W37,09/11,76.8,0.41,78.1,0.42,21.9,-0.42
333,4971,IET-KY,550.0,-50.0,-8.33,26W37,09/11,75.9,-0.08,77.9,-0.09,22.1,0.09
334,8176,智捷,9.92,0.14,1.43,26W37,09/11,74.0,-0.06,77.9,-0.06,22.1,0.06
335,00411A,主動統一前沿科技,9.72,-0.17,-1.72,26W37,09/11,75.0,1.58,77.8,1.43,22.2,-1.43
