排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1201,3372,典範,15.35,0.25,1.66,26W35,08/28,48.8,0.0,49.2,0.0,50.8,0.0
1202,3498,陽程,189.5,-14.0,-6.88,26W35,08/28,47.8,-0.84,49.2,-1.0,50.8,1.0
1203,3311,閎暉,32.6,0.05,0.15,26W35,08/28,47.3,-0.07,49.2,-0.04,50.8,0.04
1204,4924,欣厚-KY,10.25,-0.05,-0.49,26W35,08/28,41.5,0.0,49.2,0.0,50.8,0.0
1205,6414,樺漢,390.0,-3.5,-0.89,26W35,08/28,45.2,-1.11,49.1,0.04,50.9,-0.04
1206,2916,滿心,40.05,-0.05,-0.12,26W35,08/28,43.4,0.0,48.9,0.0,51.1,0.0
1207,3630,新鉅科,26.4,-0.5,-1.86,26W35,08/28,48.0,-0.43,48.9,0.0,51.1,0.0
1208,8171,天宇,20.2,0.15,0.75,26W35,08/28,45.7,0.09,48.9,0.02,51.1,-0.02
1209,3511,矽瑪,20.0,-0.1,-0.5,26W35,08/28,47.7,0.0,48.9,0.0,51.1,0.0
1210,6895,宏碩系統,149.0,2.0,1.36,26W35,08/28,48.8,0.0,48.8,0.0,51.2,0.0
1211,5519,隆大,27.95,-0.05,-0.18,26W35,08/28,47.4,0.0,48.8,0.0,51.2,0.0
1212,3447,展達,28.7,1.1,3.99,26W35,08/28,46.6,0.0,48.8,0.0,51.2,0.0
1213,5483,中美晶,183.5,1.5,0.82,26W35,08/28,47.2,1.65,48.8,1.51,51.2,-1.51
1214,00926,凱基全球菁英55,26.23,0.14,0.54,26W35,08/28,47.8,0.43,48.8,1.38,51.2,-1.38
1215,6861,睿生光電,193.5,-0.5,-0.26,26W35,08/28,48.8,0.47,48.8,0.47,51.2,-0.47
1216,6823,濾能,61.6,-1.1,-1.75,26W35,08/28,48.7,0.16,48.7,0.16,51.3,-0.16
1217,4915,致伸,59.6,-0.2,-0.33,26W35,08/28,45.5,0.65,48.7,0.44,51.3,-0.44
1218,2634,漢翔,67.8,-2.5,-3.56,26W35,08/28,48.3,2.28,48.7,2.27,51.3,-2.27
1219,2745,五福,89.4,-0.1,-0.11,26W35,08/28,48.7,0.0,48.7,0.0,51.3,0.0
1220,00651R,復華香港反1,5.12,-0.02,-0.39,26W35,08/28,43.5,-2.9,48.7,-0.16,51.3,0.16
1221,00795B,中信美國公債20年,25.94,-0.21,-0.8,26W35,08/28,47.7,-0.07,48.7,-0.13,51.3,0.13
1222,2364,倫飛,67.6,-0.4,-0.59,26W35,08/28,47.0,-1.69,48.6,0.0,51.4,0.0
1223,5432,新門,152.5,-1.0,-0.65,26W35,08/28,48.6,0.0,48.6,0.0,51.4,0.0
1224,4138,曜亞,52.8,0.5,0.96,26W35,08/28,48.6,0.0,48.6,0.0,51.4,0.0
1225,00852L,國泰美國道瓊正2,35.79,-0.05,-0.14,26W35,08/28,36.9,0.03,48.6,0.12,51.4,-0.12
1226,6142,友勁,8.87,-0.08,-0.89,26W35,08/28,46.5,-0.31,48.5,-0.05,51.5,0.05
1227,6668,中揚光,44.6,1.65,3.84,26W35,08/28,47.6,-0.9,48.5,0.02,51.5,-0.02
1228,1342,八貫,104.0,0.0,0.0,26W35,08/28,47.4,0.0,48.4,0.0,51.6,0.0
1229,2073,雄順,26.4,0.0,0.0,26W35,08/28,37.7,0.0,48.4,0.0,51.6,0.0
1230,3285,微端,41.1,0.85,2.11,26W35,08/28,43.7,-0.01,48.3,-0.01,51.7,0.01
1231,3416,融程電,180.5,-2.0,-1.1,26W35,08/28,46.0,0.85,48.3,-0.19,51.7,0.19
1232,6118,建達,15.2,-0.1,-0.65,26W35,08/28,46.4,0.0,48.3,0.0,51.7,0.0
1233,4123,晟德,31.7,-0.15,-0.47,26W35,08/28,46.5,-0.16,48.3,0.08,51.7,-0.08
1234,00937B,群益ESG投等債20+,14.34,-0.07,-0.49,26W35,08/28,46.4,-0.01,48.3,0.01,51.7,0.0
1235,6278,台表科,201.5,-4.5,-2.18,26W35,08/28,43.8,-0.52,48.3,-0.42,51.7,0.42
1236,1731,美吾華,21.0,0.1,0.48,26W35,08/28,46.1,0.0,48.2,0.0,51.8,0.0
1237,2428,興勤,262.0,9.0,3.56,26W35,08/28,46.1,0.94,48.2,0.94,51.8,-0.94
1238,5285,界霖,83.4,-0.6,-0.71,26W35,08/28,43.6,-0.43,48.2,1.29,51.8,-1.29
1239,4107,邦特,114.0,0.0,0.0,26W35,08/28,46.7,0.05,48.1,0.05,51.9,-0.05
1240,6767,台微醫,24.3,-0.3,-1.22,26W35,08/28,48.1,0.0,48.1,0.0,51.9,0.0
1241,8926,台汽電,56.8,-0.6,-1.05,26W35,08/28,46.9,-0.08,48.1,0.03,51.9,-0.03
1242,3010,華立,127.0,-2.0,-1.55,26W35,08/28,45.3,-0.38,48.1,-0.36,51.9,0.36
1243,4523,永彰,24.05,0.0,0.0,26W35,08/28,45.3,0.0,48.0,0.0,52.0,0.0
1244,6208,日揚,82.7,0.1,0.12,26W35,08/28,43.2,-0.23,48.0,-0.23,52.0,0.23
1245,2481,強茂,154.0,7.5,5.12,26W35,08/28,46.3,-0.44,47.9,-0.22,52.1,0.22
1246,4995,晶達,50.5,0.5,1.0,26W35,08/28,42.0,-0.09,47.9,-0.09,52.1,0.09
1247,3443,創意,6015.0,95.0,1.6,26W35,08/28,45.9,0.85,47.9,0.87,52.1,-0.87
1248,1533,車王電,32.2,0.25,0.78,26W35,08/28,45.2,0.0,47.9,0.0,52.1,0.0
1249,3030,德律,293.5,-3.0,-1.01,26W35,08/28,46.8,0.34,47.8,0.34,52.2,-0.34
1250,6113,亞矽,23.05,-0.25,-1.07,26W35,08/28,47.8,0.0,47.8,0.0,52.2,0.0
1251,4558,寶緯,18.65,1.2,6.88,26W35,08/28,45.8,0.03,47.8,0.03,52.2,-0.03
1252,4561,健椿,44.2,-1.2,-2.64,26W35,08/28,43.7,0.0,47.8,0.0,52.2,0.0
1253,6203,海韻電,59.6,-0.1,-0.17,26W35,08/28,47.8,0.0,47.8,0.0,52.2,0.0
1254,4433,興采,19.0,0.05,0.26,26W35,08/28,46.3,0.0,47.8,0.0,52.2,0.0
1255,4306,炎洲,15.05,-0.05,-0.33,26W35,08/28,46.8,0.16,47.7,0.03,52.3,-0.03
1256,4157,太景*-KY,8.99,-0.01,-0.11,26W35,08/28,45.9,-0.11,47.7,-0.01,52.3,0.01
1257,6945,圓祥生技,104.0,-3.0,-2.8,26W35,08/28,42.3,0.0,47.7,0.0,52.3,0.0
1258,6491,晶碩,377.0,2.0,0.53,26W35,08/28,44.3,1.33,47.6,0.26,52.4,-0.26
1259,4569,六方科-KY,165.5,-3.0,-1.78,26W35,08/28,44.7,0.0,47.6,0.0,52.4,0.0
1260,1604,聲寶,23.25,-0.05,-0.21,26W35,08/28,46.4,-0.01,47.6,0.0,52.4,0.0
1261,00682U,期元大美元指數,20.42,0.03,0.15,26W35,08/28,22.1,-0.05,47.6,-0.05,52.4,0.05
1262,3583,辛耘,749.0,-11.0,-1.45,26W35,08/28,46.4,-0.1,47.6,-0.1,52.4,0.1
1263,1101,台泥,24.3,0.2,0.83,26W35,08/28,46.6,0.27,47.6,0.3,52.4,-0.3
1264,6195,詩肯,27.9,0.05,0.18,26W35,08/28,47.6,0.0,47.6,0.0,52.4,0.0
1265,1522,堤維西,28.0,-0.2,-0.71,26W35,08/28,45.7,-0.26,47.6,-0.01,52.4,0.01
1266,1590,亞德客-KY,1415.0,-65.0,-4.39,26W35,08/28,43.5,-0.95,47.6,-0.47,52.4,0.47
1267,8084,巨虹,46.0,-0.75,-1.6,26W35,08/28,47.6,2.05,47.6,2.05,52.4,-2.05
1268,8279,生展,80.5,0.0,0.0,26W35,08/28,44.2,0.0,47.5,0.0,52.5,0.0
1269,2387,精元,36.8,0.2,0.55,26W35,08/28,45.6,0.38,47.5,-0.03,52.5,0.03
1270,6875,國邑*,33.0,0.0,0.0,26W35,08/28,45.9,0.0,47.4,0.0,52.6,0.0
1271,4413,飛寶企業,19.8,-0.1,-0.5,26W35,08/28,47.4,0.0,47.4,0.0,52.6,0.0
1272,2537,聯上發,11.45,-0.2,-1.72,26W35,08/28,45.0,-0.2,47.3,-0.8,52.7,0.8
1273,9924,福興,38.65,-0.15,-0.39,26W35,08/28,44.3,0.0,47.3,0.0,52.7,0.0
1274,6418,詠昇,37.85,0.7,1.88,26W35,08/28,47.3,0.0,47.3,0.0,52.7,0.0
1275,3617,碩天,243.5,-5.0,-2.01,26W35,08/28,44.5,-0.86,47.3,-0.03,52.7,0.03
1276,9927,泰銘,69.1,-0.2,-0.29,26W35,08/28,45.1,0.0,47.3,0.0,52.7,0.0
1277,5340,建榮,84.8,2.4,2.91,26W35,08/28,45.5,0.38,47.3,-0.06,52.7,0.06
1278,5521,工信,10.65,-0.15,-1.39,26W35,08/28,46.0,0.05,47.3,-0.11,52.7,0.11
1279,7721,微程式,62.8,0.8,1.29,26W35,08/28,45.4,0.0,47.2,0.0,52.8,0.0
1280,6409,旭隼,1030.0,-15.0,-1.44,26W35,08/28,46.2,-0.24,47.2,-0.24,52.8,0.24
1281,5426,振發,28.6,0.0,0.0,26W35,08/28,45.9,-0.07,47.2,0.0,52.8,0.0
1282,5209,新鼎,156.5,-1.0,-0.63,26W35,08/28,47.2,0.12,47.2,0.12,52.8,-0.12
1283,6191,精成科,84.7,1.6,1.93,26W35,08/28,45.3,-0.6,47.2,-0.09,52.8,0.09
1284,1618,合機,40.4,-0.25,-0.62,26W35,08/28,46.2,-0.5,47.2,-0.02,52.8,0.02
1285,7772,耀穎,90.0,1.0,1.12,26W35,08/28,47.2,0.0,47.2,0.0,52.8,0.0
1286,5604,中連,30.75,0.0,0.0,26W35,08/28,43.0,-0.01,47.2,-0.01,52.8,0.01
1287,6139,亞翔,775.0,-9.0,-1.15,26W35,08/28,42.2,-0.39,47.2,-1.19,52.8,1.19
1288,2413,環科,43.85,0.1,0.23,26W35,08/28,44.5,-0.38,47.1,-0.41,52.9,0.41
1289,3684,榮昌,54.5,0.5,0.93,26W35,08/28,47.1,0.0,47.1,0.0,52.9,0.0
1290,3694,海華,50.8,-0.7,-1.36,26W35,08/28,45.2,-0.09,47.1,-0.01,52.9,0.01
1291,7631,聚賢研發-創,145.0,-1.5,-1.02,26W35,08/28,43.1,0.0,47.1,0.0,52.9,0.0
1292,6241,鑫永洋,17.95,0.3,1.7,26W35,08/28,47.1,,47.1,,52.9,
1293,4745,合富-KY,11.9,0.0,0.0,26W35,08/28,44.3,2.22,47.0,2.35,53.0,-2.35
1294,1598,岱宇,20.6,-0.05,-0.24,26W35,08/28,44.3,0.01,47.0,0.02,53.0,-0.02
1295,2360,致茂,2010.0,20.0,1.01,26W35,08/28,41.0,-0.71,46.9,-0.25,53.1,0.25
1296,3083,網龍,23.35,0.05,0.21,26W35,08/28,44.9,0.0,46.9,0.0,53.1,0.0
1297,6805,富世達,2345.0,120.0,5.39,26W35,08/28,45.5,-1.67,46.9,-4.33,53.1,4.33
1298,1474,弘裕,10.0,0.0,0.0,26W35,08/28,46.8,-0.03,46.8,-0.03,53.2,0.03
1299,6753,龍德造船,138.5,-6.0,-4.15,26W35,08/28,44.4,1.82,46.7,0.34,53.3,-0.34
1300,8150,南茂,90.5,0.2,0.22,26W35,08/28,43.8,0.07,46.7,0.6,53.3,-0.6
1301,4430,耀億,17.95,-0.05,-0.28,26W35,08/28,42.4,0.0,46.7,0.0,53.3,0.0
1302,2515,中工,11.95,-0.1,-0.83,26W35,08/28,45.0,0.19,46.7,0.07,53.3,-0.07
1303,6669,緯穎,7200.0,385.0,5.65,26W35,08/28,43.8,0.69,46.7,0.83,53.3,-0.83
