排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
301,6462,神盾,99.5,-1.5,-1.49,26W33,08/14,59.6,-0.22,64.9,-0.72,69.9,0.22,72.9,0.22
302,00635U,期元大S&P黃金,44.81,-0.86,-1.88,26W33,08/14,59.3,-8.29,65.4,-8.61,69.9,-9.19,70.9,-9.46
303,1528,恩德,19.4,0.0,0.0,26W33,08/14,61.8,-0.02,65.6,-0.22,69.8,-0.04,71.2,-0.12
304,3338,泰碩,63.8,-0.8,-1.24,26W33,08/14,58.7,-0.23,63.9,-0.15,69.7,-0.6,71.9,-0.13
305,3455,由田,230.0,5.0,2.22,26W33,08/14,53.3,-1.82,61.1,-1.77,69.7,-0.74,76.2,-2.54
306,1582,信錦,74.2,-0.9,-1.2,26W33,08/14,58.7,-0.25,64.4,-0.28,69.7,-0.04,72.3,0.74
307,3615,安可,38.65,1.6,4.32,26W33,08/14,62.2,-0.18,65.7,0.71,69.6,-0.07,72.9,-0.07
308,00963,中信全球高股息,13.2,-0.01,-0.08,26W33,08/14,43.3,-0.03,57.7,0.13,69.6,0.2,71.3,-0.8
309,3325,旭品,11.4,-0.25,-2.15,26W33,08/14,54.1,0.06,60.9,-0.03,69.5,-0.01,76.5,0.0
310,00655L,國泰中國A50正2,34.7,-1.08,-3.02,26W33,08/14,44.0,-1.15,56.7,-1.0,69.5,-0.14,78.1,0.86
311,3402,漢科,125.5,-2.5,-1.95,26W33,08/14,60.5,0.55,64.8,0.19,69.5,-0.71,73.0,-0.02
312,911608,明輝-DR,2.63,0.03,1.15,26W33,08/14,46.3,-0.49,60.5,-0.2,69.3,-0.2,76.5,-0.04
313,2480,敦陽科,158.5,-2.5,-1.55,26W33,08/14,54.1,-0.45,62.0,-0.21,69.2,-0.21,76.5,-0.09
314,4540,全球傳動,59.7,-0.6,-1.0,26W33,08/14,62.1,0.11,65.7,0.03,69.1,-0.3,70.6,-0.22
315,5315,光聯,18.9,-0.15,-0.79,26W33,08/14,50.9,-0.19,61.0,-0.21,69.1,-0.46,72.9,0.04
316,8011,台通,16.15,0.05,0.31,26W33,08/14,59.0,-0.07,63.5,-0.4,69.1,-0.14,72.0,0.48
317,009809,富邦淨零ESG50,17.68,-0.09,-0.51,26W33,08/14,55.8,2.44,60.0,2.7,69.1,3.26,74.1,3.64
318,6169,昱泉,12.9,0.1,0.78,26W33,08/14,59.7,-0.05,63.0,-0.05,69.0,-0.05,73.6,0.0
319,00786B,元大10年IG銀行債,32.51,-0.07,-0.21,26W33,08/14,53.0,2.04,60.1,2.38,69.0,4.88,77.0,2.53
320,00631L,元大台灣50正2,35.69,-0.6,-1.65,26W33,08/14,44.7,-1.21,57.9,-1.46,68.9,-1.68,73.5,-1.69
321,2375,凱美,130.5,-9.0,-6.45,26W33,08/14,62.9,-0.86,65.2,-0.73,68.9,-1.18,71.9,0.89
322,3484,崧騰,51.6,1.3,2.58,26W33,08/14,50.4,0.07,58.4,0.77,68.8,0.28,72.0,-0.33
323,6122,擎邦,47.15,0.1,0.21,26W33,08/14,57.6,-0.39,63.8,0.29,68.8,-0.05,70.1,-0.05
324,3236,千如,45.7,-1.6,-3.38,26W33,08/14,60.5,0.31,64.3,-0.54,68.8,0.76,71.3,0.24
325,3390,旭軟,22.1,-0.25,-1.12,26W33,08/14,51.5,0.33,60.3,0.04,68.8,0.12,71.2,0.13
326,00719B,元大美債1-3,31.35,-0.12,-0.38,26W33,08/14,48.5,0.51,58.8,0.72,68.8,0.95,71.8,0.5
327,8071,能率網通,24.4,-0.75,-2.98,26W33,08/14,58.7,-0.11,66.2,-0.42,68.8,-0.68,72.1,0.28
328,8936,國統,50.7,-0.3,-0.59,26W33,08/14,57.2,0.17,64.1,0.41,68.7,0.46,71.4,0.23
329,00983D,主動富邦複合收益,10.08,-0.01,-0.1,26W33,08/14,44.2,0.67,57.2,0.84,68.7,0.32,77.9,1.89
330,3317,尼克森,68.6,-2.0,-2.83,26W33,08/14,61.3,-0.43,64.9,-0.04,68.6,-0.65,73.3,-0.29
331,3587,閎康,246.0,-4.0,-1.6,26W33,08/14,56.0,0.15,60.9,0.26,68.6,0.92,68.6,-1.08
332,6269,台郡,65.7,0.7,1.08,26W33,08/14,57.5,-1.17,62.5,-1.69,68.4,-2.06,72.3,-1.79
333,00864B,中信美國公債0-1,46.84,-0.22,-0.47,26W33,08/14,42.1,0.56,56.9,0.87,68.3,1.13,71.8,1.1
334,00752,中信中國50,23.06,-0.55,-2.33,26W33,08/14,53.7,0.14,63.0,0.12,68.2,0.2,70.7,0.21
335,3014,聯陽,131.5,-3.0,-2.23,26W33,08/14,54.7,1.65,61.0,2.26,68.1,0.87,72.8,0.27
336,2929,淘帝-KY,5.79,-0.08,-1.36,26W33,08/14,51.9,-0.04,63.1,0.09,68.1,-0.51,71.0,-0.67
337,00922,國泰台灣領袖50,41.27,0.01,0.02,26W33,08/14,59.9,-0.3,65.4,-0.37,68.1,-0.42,69.2,-0.35
338,6492,生華科,38.8,0.1,0.26,26W33,08/14,54.3,0.05,62.9,-0.23,68.1,-0.34,70.9,-0.34
339,5475,德宏,170.5,7.5,4.6,26W33,08/14,61.3,5.78,65.6,7.63,68.1,7.83,70.3,8.28
340,3419,譁裕,12.1,0.1,0.83,26W33,08/14,54.1,0.06,61.0,-0.05,68.0,-0.01,71.1,0.0
341,6830,汎銓,407.0,-13.5,-3.21,26W33,08/14,51.8,0.18,57.4,0.02,68.0,0.07,73.2,0.04
342,2601,益航,6.2,0.02,0.32,26W33,08/14,55.8,-0.11,62.3,-0.14,68.0,-0.16,70.5,-0.12
343,3128,昇銳,22.05,-0.15,-0.68,26W33,08/14,53.7,-0.03,60.7,-0.31,67.9,-0.99,70.0,0.04
344,3213,茂訊,136.0,1.0,0.74,26W33,08/14,54.0,-0.21,63.0,-0.69,67.9,-0.74,74.6,0.92
345,6799,來頡,84.6,-1.5,-1.74,26W33,08/14,56.7,0.31,62.0,0.01,67.9,-0.16,70.2,-0.05
346,00712,復華富時不動產,8.9,0.0,0.0,26W33,08/14,40.6,-0.05,55.5,-0.03,67.8,0.02,73.5,0.05
347,3710,連展投控,5.15,-0.09,-1.72,26W33,08/14,49.3,-0.16,59.3,-0.17,67.8,-0.02,73.2,-0.01
348,5222,全訊,123.0,1.0,0.82,26W33,08/14,52.4,-0.43,59.9,-0.7,67.8,0.04,72.7,0.19
349,00652,富邦印度,33.54,-0.14,-0.42,26W33,08/14,58.1,-0.63,64.7,-0.63,67.7,-1.18,73.0,-0.38
350,6215,和椿,104.0,-3.0,-2.8,26W33,08/14,59.9,-0.95,63.0,-0.71,67.7,-0.35,69.5,0.89
351,1609,大亞,38.15,0.4,1.06,26W33,08/14,60.1,-0.53,65.0,-0.49,67.7,-0.63,69.5,-0.7
352,00660,元大歐洲50,47.61,-0.31,-0.65,26W33,08/14,37.9,1.02,44.2,1.09,67.7,1.09,87.7,1.09
353,2369,菱生,33.1,0.15,0.46,26W33,08/14,61.0,-0.43,65.0,-0.32,67.5,-0.45,69.4,-0.47
354,2399,映泰,45.95,1.55,3.49,26W33,08/14,59.5,0.92,63.4,0.77,67.5,0.42,69.0,0.67
355,00887,永豐中國科技50大,16.93,-0.57,-3.26,26W33,08/14,47.1,-0.1,58.9,-0.18,67.5,-0.11,72.1,-0.35
356,6438,迅得,144.5,-3.0,-2.03,26W33,08/14,54.8,-0.38,59.3,-0.46,67.4,-0.12,69.1,-0.12
357,8440,綠電,20.1,0.25,1.26,26W33,08/14,62.4,-0.05,65.4,-0.04,67.4,-0.81,69.0,0.0
358,00706L,期元大S&P日圓正2,18.98,-0.02,-0.11,26W33,08/14,43.3,-0.21,57.4,0.05,67.4,0.24,71.7,0.27
359,6231,系微,223.0,-3.5,-1.55,26W33,08/14,53.3,0.55,59.6,0.39,67.4,0.02,72.2,0.02
