"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股100張以下(%)","100張以下增減","持股200張以下(%)","200張以下增減","持股400張以下(%)","400張以下增減","持股600張以下(%)","600張以下增減"
"1596","1466","聚隆","15.9","-0.2","-1.24","26W31","07/31","21.2","-1.05","26.3","-0.56","32","-0.15","33.3","-0.15"
"1597","2441","超豐","118.5","+4.5","+3.95","26W31","07/31","26.5","+0.59","29","+0.69","31.9","+0.73","33.6","+0.35"
"1598","3017","奇鋐","3360","+20","+0.6","26W31","07/31","20.8","+0.28","26","-0.02","33.9","-0.31","40.9","+0.45"
"1599","3664","安瑞-KY","6.28","+0.57","+9.98","26W31","07/31","22.4","+0.1","27.7","+0.11","31.4","+0.13","33.2","+0.13"
"1600","2883","凱基金","32.75","+0.6","+1.87","26W31","07/31","23.7","-0.01","28.1","-0.02","31.9","0","33.6","-0.03"
"1601","8039","台虹","343.5","-9","-2.55","26W31","07/31","25.7","+2.24","29","+2.27","33.5","+2.4","37","+3.37"
"1602","9904","寶成","24.35","-0.45","-1.81","26W31","07/31","22.4","-0.07","26.6","-0.08","30.7","-0.07","32.7","-0.06"
"1603","3605","宏致","131","+11.5","+9.62","26W31","07/31","36.5","+0.34","40.3","+0.52","44.7","+0.59","47.7","+1.34"
"1604","5288","豐祥-KY","187.5","-3","-1.57","26W31","07/31","20","+0.03","24.6","+0.03","30.8","+0.01","35","+0.01"
"1605","2327","國巨*","597","+42","+7.57","26W31","07/31","23.2","+1.01","25.7","+1.02","28.9","+1.15","30.5","+0.88"
"1606","5871A","中租-KY甲特","100","+0.1","+0.1","26W31","07/31","18.7","+0.18","23.9","-0.09","30.9","-0.1","33.8","-0.1"
"1607","2729","瓦城","155.5","+0.5","+0.32","26W31","07/31","27.6","-0.28","29.6","-0.28","33.1","-0.28","36.6","-0.33"
"1608","2838A","聯邦銀甲特","51.9","0","0","26W31","07/31","20.5","-0.03","27.7","0","31.2","-0.22","33.3","-0.02"
"1609","4755","三福化","120","+1","+0.84","26W31","07/31","21.9","+0.88","27","+0.82","31.2","+0.22","33.2","-0.17"
"1610","00651R","復華香港反1","5.12","-0.02","-0.39","26W31","07/31","15.7","-0.32","25.4","-1.45","33.8","+0.29","40.2","+0.29"
"1611","6213","聯茂","582","+19","+3.37","26W31","07/31","32.3","+1.48","36.3","+1.8","39.6","+1.74","41.5","+1.43"
"1612","00968B","元大優息投等債","9","-0.04","-0.44","26W31","07/31","22.6","+0.41","29.6","+0.56","36.2","+0.82","38.8","+0.74"
"1613","2723","美食-KY","77.2","0","0","26W31","07/31","22.6","-0.06","26.7","-0.44","31.5","-0.42","34.2","-0.4"
"1614","7705","三商餐飲","30.5","-0.4","-1.29","26W31","07/31","22.2","+0.02","26.4","+0.01","31.1","0","35.2","0"
"1615","2348","海悅","72.1","+0.4","+0.56","26W31","07/31","25.4","-0.16","27.7","-0.4","30.2","-0.48","32.3","+0.06"
"1616","00969B","元大零息超長美債","8.03","-0.06","-0.74","26W31","07/31","17.8","-0.05","23.7","+0.09","28.7","+0.06","33.5","+0.66"
"1617","3705","永信","55.9","-0.1","-0.18","26W31","07/31","22.9","+0.01","27.5","-0.13","31","-0.23","33","-0.2"
"1618","2383","台光電","5490","+15","+0.27","26W31","07/31","16.6","+0.01","22.3","-0.19","30.3","-0.27","35.8","-0.11"
"1619","5508","永信建","52.9","-0.6","-1.12","26W31","07/31","26.6","-0.21","28.5","-0.1","31.5","+0.25","32.6","0"
"1620","3023","信邦","317","-3","-0.94","26W31","07/31","17.4","+0.34","23","+0.33","30.6","-0.88","37.1","-0.07"
"1621","8930","青鋼","30.25","+0.1","+0.33","26W31","07/31","22.8","-0.06","26.9","-0.01","31.1","-0.03","37.7","-0.02"
"1622","2397","友通","62.8","-1","-1.57","26W31","07/31","27.1","+0.77","29","+1.12","32.2","+1.24","34.3","+1.62"
"1623","8443","阿瘦","11.25","-0.15","-1.32","26W31","07/31","24.6","-0.08","26.2","-0.08","30.5","-0.09","34.2","+0.78"
"1624","4139","馬光-KY","40","+1.5","+3.9","26W31","07/31","12.8","-0.12","20.9","-0.12","31","-0.92","37.5","-0.03"
"1625","6201","亞弘電","44.6","-0.1","-0.22","26W31","07/31","24.8","-0.12","28.5","+0.02","30.9","0","33.6","0"
"1626","9921","巨大","103","-2","-1.9","26W31","07/31","24.4","-0.37","28.6","-0.64","33.4","-0.74","36.8","-0.6"
"1627","1626","艾美特-KY","9.69","+0.09","+0.94","26W31","07/31","18.9","+0.01","24.1","+0.05","30.5","0","33.8","0"
"1628","1445","大宇","10.5","+0.2","+1.94","26W31","07/31","18.4","-0.15","23.8","+0.05","31.6","+0.35","35.5","0"
"1629","4413","飛寶企業","19.8","-0.1","-0.5","26W31","07/31","16.6","0","21.9","0","30.7","0","38.9","0"
"1630","3515","華擎","220","+2","+0.92","26W31","07/31","22.6","+0.8","25.7","+0.78","31","+1.01","33.4","+0.48"
"1631","3231","緯創","178","-1.5","-0.84","26W31","07/31","28.9","-1.33","31.5","-1.43","33.9","-1.45","35.6","-1.42"
"1632","6024","群益期","61.7","-0.3","-0.48","26W31","07/31","24.4","-0.05","28.5","-0.19","30.8","-0.28","33.5","-0.26"
"1633","6931","青松健康","41.4","-0.1","-0.24","26W31","07/31","17.7","+0.4","21.7","+0.05","29.9","-0.44","38.9","+0.17"
"1634","2010","春源","22.7","-0.2","-0.87","26W31","07/31","23.6","-0.19","27.6","-0.15","31.5","-0.2","33.1","-0.15"
"1635","7792","安葆","303","+2.5","+0.83","26W31","07/31","20.8","+0.17","24","+0.5","30.3","+0.93","34","-0.02"
"1636","5907","大洋-KY","4.91","-0.08","-1.6","26W31","07/31","20.5","-0.27","25.3","-0.21","30.7","+0.3","32.6","-0.12"
"1637","5534","長虹","75.3","-0.4","-0.53","26W31","07/31","23.7","+0.12","27.2","+0.17","30.6","0","33","0"
"1638","2317","鴻海","253","+1","+0.4","26W31","07/31","26.5","+0.29","29","+0.32","31","+0.35","32.2","+0.34"
"1639","2832","台產","59.9","-0.1","-0.17","26W31","07/31","20.7","-0.01","25.7","-0.04","30.5","-0.03","33.9","-0.22"
"1640","4502","健信","15.65","-0.05","-0.32","26W31","07/31","15.9","-0.2","21","-0.34","30.6","+0.05","33.9","+0.05"
"1641","2467","志聖","610","+25","+4.27","26W31","07/31","23.3","-0.06","26.6","-0.36","31.9","+0.41","34.7","+1.08"
"1642","6498","久禾光","75.9","-2.8","-3.56","26W31","07/31","20.1","+0.83","24.6","+0.82","29.4","+0.78","35.7","+2.02"
"1643","5306","桂盟","94.5","-0.2","-0.21","26W31","07/31","23.7","-0.08","26.6","+0.09","30.4","-0.05","34.4","-0.48"
"1644","1240","茂生農經","57.2","-0.1","-0.17","26W31","07/31","18.5","-0.23","22.7","0","30.3","0","37.5","0"
"1645","2344","華邦電","181.5","-4.5","-2.42","26W31","07/31","27.4","+0.81","29.4","+0.82","31.4","+0.83","32.6","+0.76"
"1646","2474","可成","206.5","-1","-0.48","26W31","07/31","25.9","+0.04","28.8","+0.13","31.2","+0.14","32.3","-0.03"
"1647","6862","三集瑞-KY","143.5","+3","+2.14","26W31","07/31","25.5","+0.15","29.2","+0.32","30.2","-0.04","31.2","-0.04"
"1648","2915","潤泰全","57.3","-1.3","-2.22","26W31","07/31","22","-0.18","26.7","-0.17","30.8","-0.15","32.9","-0.34"
"1649","2509","全坤建","15.4","+0.05","+0.33","26W31","07/31","22.1","-0.12","25.6","-0.31","30.3","-0.02","32.6","-0.02"
"1650","4532","瑞智","23.95","-0.2","-0.83","26W31","07/31","21.6","+0.22","25.9","+0.27","30","+0.29","31.8","+0.07"
"1651","4766","南寶","345","0","0","26W31","07/31","19.8","+0.06","23.6","+0.03","30.3","-0.36","33.7","-0.81"
"1652","6741","91APP*-KY","59.2","-1.2","-1.99","26W31","07/31","21.9","-0.04","24.6","+0.24","30.7","+0.2","34.7","+0.67"
"1653","4555","氣立","47.4","-0.65","-1.35","26W31","07/31","20.9","+0.07","25.5","+0.97","29.7","+1.1","33.2","0"
"1654","6947","台鎔科技","69.8","-0.5","-0.71","26W31","07/31","19","+0.72","23.7","+0.36","29.6","+0.49","33","-0.06"
"1655","00671R","富邦NASDAQ反1","2.43","-0.01","-0.41","26W31","07/31","12.8","-0.13","21.2","-0.39","30.5","-0.35","37.4","-1.32"
"1656","7730","暉盛-創","177","+2","+1.14","26W31","07/31","13.8","+0.51","21.3","+0.76","29.9","+0.01","36.7","+0.03"
"1657","1447","力鵬","6.88","-0.02","-0.29","26W31","07/31","23.6","-0.23","27","-0.32","30","-0.11","31.7","-0.24"
"1658","9925","新保","39.85","+0.05","+0.13","26W31","07/31","22.7","-0.32","26.8","-0.59","30","-0.93","32.7","-0.39"
"1659","6005","群益證","31.45","+0.35","+1.13","26W31","07/31","22.1","+0.22","25.4","+0.27","28.4","+0.28","30.1","+0.29"
"1660","3284","太普高","21","-0.15","-0.71","26W31","07/31","21.7","-0.39","24.7","-0.52","29.4","-1.06","31.1","-0.19"
"1661","6923","中台","76.9","-0.5","-0.65","26W31","07/31","17.8","+0.03","23.9","-0.22","30","-0.19","34.5","-0.18"
"1662","00967B","元大優息美債","8.93","-0.06","-0.67","26W31","07/31","18.2","-0.17","23.8","-0.09","28.4","-0.6","31.2","-1.18"
"1663","6219","富旺","12.1","-0.2","-1.63","26W31","07/31","20.4","-0.08","25.4","-0.2","29.9","+0.24","32.5","-0.19"
"1664","2887H","台新新光庚特二","42.05","0","0","26W31","07/31","18.7","-0.15","24.1","-0.01","29.8","-0.16","32.7","-0.36"
"1665","2440","太空梭","14.45","+0.2","+1.4","26W31","07/31","22.6","-0.38","25.8","-0.09","30","-0.25","31.1","-0.24"
"1666","5364","力麗店","8.51","+0.05","+0.59","26W31","07/31","17.7","+0.01","23.9","-0.04","29.7","-0.04","35.5","+0.01"
"1667","4163","鐿鈦","139","-1","-0.71","26W31","07/31","17.6","-0.35","22.3","-0.15","29.5","+0.02","34.3","0"
"1668","6781","AES-KY","1130","-10","-0.88","26W31","07/31","25.2","+0.07","28.2","+0.44","31.2","+0.05","31.7","0"
"1669","5871","中租-KY","113","-1.5","-1.31","26W31","07/31","22","-0.26","25.2","-0.29","28.9","-0.36","31.3","-0.31"
"1670","1321","大洋","33.15","-0.6","-1.78","26W31","07/31","12.1","+0.04","20.2","-0.11","29.8","-0.01","36.6","+0.01"
"1671","7805","威聯通","514","+4","+0.78","26W31","07/31","21.7","+0.19","23.6","+0.19","29.6","+0.12","34.8","+0.12"
"1672","6606","建德工業","26.1","-0.2","-0.76","26W31","07/31","17.3","-0.3","23.3","-0.1","29.3","+0.24","33.5","-0.17"
"1673","5355","佳總","5.99","-0.01","-0.17","26W31","07/31","20.4","+0.03","24.2","+0.03","29.6","+0.04","31.7","+0.04"
"1674","2360","致茂","2010","+20","+1.01","26W31","07/31","13","-0.2","20.1","-0.3","28.8","-0.02","36.8","+0.15"
"1675","1323","永裕","21.5","+0.2","+0.94","26W31","07/31","21.8","+0.07","25.3","-0.06","29.4","-0.04","31.7","-0.04"
"1676","6431","光麗-KY","19.65","-0.65","-3.2","26W31","07/31","17.6","+0.04","22.8","-0.24","29.4","-0.58","33","+0.46"
"1677","4441","振大環球","176","-2.5","-1.4","26W31","07/31","13.4","-0.03","19.4","+0.12","28","+0.06","34","+0.05"
"1678","7835","永悅健康-創","25.4","+2.3","+9.96","26W31","07/31","7.1","-0.21","13.3","+0.88","25.8","+1.03","29.6","+0.34"
"1679","6504","南六","37.85","-0.15","-0.39","26W31","07/31","22.7","-0.47","26.4","-0.1","29.4","-0.1","32.8","-0.04"
"1680","3264","欣銓","235","+15.5","+7.06","26W31","07/31","22.2","+1.15","25.9","+1.3","29.9","+0.97","33.1","+1.3"
"1681","8367","建新國際","40.7","+0.2","+0.49","26W31","07/31","17.9","-0.01","22.2","+0.01","29.3","0","34.7","0"
"1682","6902","GOGOLOOK","129.5","+2.5","+1.97","26W31","07/31","15.1","-0.39","22.1","+0.63","29.1","+0.04","36","+0.04"
"1683","1504","東元","72.6","-0.8","-1.09","26W31","07/31","26.5","+0.32","28.6","+0.39","30.8","+0.35","32","+0.35"
"1684","4958","臻鼎-KY","480.5","+3.5","+0.73","26W31","07/31","20.8","-0.04","23.2","-0.13","26.8","-0.43","29.2","-0.59"
"1685","7767","仁大資訊","44.6","-0.65","-1.44","26W31","07/31","16.4","-0.21","20.8","-0.21","27.9","0","34.4","0"
"1686","2108","南帝","30.45","+0.3","+1","26W31","07/31","24.2","-0.09","27.1","+0.02","29.7","-0.19","31.6","+0.04"
"1687","9941","裕融","86.6","-0.5","-0.57","26W31","07/31","25.4","-0.17","27.2","-0.29","29.4","-0.12","30.4","-0.14"
"1688","2115","六暉-KY","23.9","+0.05","+0.21","26W31","07/31","19","-0.06","24.3","0","29.6","+0.02","33.3","+0.01"
"1689","4924","欣厚-KY","10.25","-0.05","-0.49","26W31","07/31","18.5","-0.19","22.7","+0.16","29.7","+0.54","33.6","+0.54"
"1690","4416","三圓","14.05","-0.45","-3.1","26W31","07/31","18.7","-0.38","23.2","-0.02","27.2","+0.79","31.6","+0.23"
"1691","2547","日勝生","10","-0.1","-0.99","26W31","07/31","20","-0.27","24.8","-0.42","29.5","-0.55","31.7","-0.55"
"1692","5516","雙喜","11.85","+0.05","+0.42","26W31","07/31","17","+0.07","20.7","-0.06","30.5","+0.01","33.7","0"
"1693","3021","鴻名","20.3","-0.25","-1.22","26W31","07/31","23.9","+0.21","26.1","+0.02","29","0","30.1","0"
"1694","3016","嘉晶","99.6","-0.3","-0.3","26W31","07/31","25.2","+0.17","26.9","-0.05","28.8","-0.19","29.7","+0.14"
"1695","7788","松川精密","327.5","+29.5","+9.9","26W31","07/31","17","+0.07","22.4","-0.18","28.9","-1.52","37.2","-1.98"
"1696","3259","鑫創","14.1","-0.1","-0.7","26W31","07/31","19.7","0","25.2","+0.01","29.6","+0.01","32.8","+0.01"
"1697","8940","新天地","15.15","-0.05","-0.33","26W31","07/31","25","+0.03","26.1","-0.15","28.9","-0.15","31.2","0"
"1698","9943","好樂迪","51.2","-0.4","-0.78","26W31","07/31","26","-0.22","27.6","-0.01","28.9","0","29.4","0"
"1699","00890B","凱基ESGBBB債15+","31.19","-0.18","-0.57","26W31","07/31","25.4","+0.27","26.2","-1.51","28.8","0","28.8","0"
"1700","8476","台境*","19.9","+0.05","+0.25","26W31","07/31","19.3","-0.07","23.4","+0.07","28.6","+0.04","32.6","+0.25"
"1701","8349","恒耀","39.2","-0.3","-0.76","26W31","07/31","19.7","-0.15","24.4","-0.04","28.9","-0.03","30.5","-0.04"
"1702","7795","長廣","564","+19","+3.49","26W31","07/31","18.1","+0.42","21.1","+0.43","25.3","+0.95","27.1","+0.4"
"1703","7584","樂意","27.1","-0.3","-1.09","26W31","07/31","22.6","0","28.8","0","28.8","0","37.7","0"
