排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
601,00642U,期元大S&P石油,33.49,1.8,5.68,26W37,09/11,46.6,-0.58,54.0,1.15,57.6,0.11,60.2,-0.5
602,00687B,國泰20年美債,26.59,-0.16,-0.6,26W37,09/11,40.3,0.19,50.4,0.25,57.6,0.37,60.7,0.48
603,3209,全科,44.65,-1.65,-3.56,26W37,09/11,46.9,0.33,52.0,0.05,57.5,0.14,60.7,0.15
604,5452,佶優,26.05,-0.65,-2.43,26W37,09/11,50.0,-0.14,53.5,-0.18,57.4,-0.11,60.4,-0.5
605,2233,宇隆,160.5,-3.5,-2.13,26W37,09/11,44.8,-0.18,51.0,0.18,57.4,-0.89,61.0,0.04
606,6425,易發,61.2,-3.1,-4.82,26W37,09/11,48.6,-0.17,51.3,-0.36,57.4,0.13,61.4,0.17
607,4946,辣椒,92.9,-1.7,-1.8,26W37,09/11,47.9,0.0,49.6,0.0,57.4,0.0,57.4,0.0
608,3376,新日興,183.0,-6.5,-3.43,26W37,09/11,46.6,4.26,50.4,4.43,57.4,4.19,64.4,5.61
609,2731,雄獅,141.0,-0.5,-0.35,26W37,09/11,47.9,-0.04,51.4,0.11,57.3,-0.04,60.1,-0.04
610,00679B,元大美債20年,25.26,-0.17,-0.67,26W37,09/11,41.3,0.0,50.9,0.01,57.3,0.06,60.0,0.07
611,8050,廣積,56.1,1.0,1.81,26W37,09/11,48.9,-0.17,52.2,-0.24,57.2,0.09,59.7,-0.01
612,1785,光洋科,95.9,-2.4,-2.44,26W37,09/11,48.5,0.16,53.1,0.09,57.2,0.32,59.5,0.19
613,5291,邑昇,59.5,-0.6,-1.0,26W37,09/11,38.4,0.42,42.7,0.16,57.2,1.12,68.7,0.08
614,4903,聯光通,33.4,-2.5,-6.96,26W37,09/11,49.4,0.12,52.9,0.45,57.2,0.28,60.6,-0.14
615,6259,百徽,28.3,-0.5,-1.74,26W37,09/11,48.1,-0.25,52.5,-1.66,57.2,0.0,58.9,0.0
616,6771,平和環保-創,41.75,0.05,0.12,26W37,09/11,35.1,0.13,43.1,0.43,57.1,-0.24,70.2,-2.06
617,3029,零壹,116.5,3.5,3.1,26W37,09/11,46.8,-0.59,51.8,-0.71,57.0,-0.65,60.2,-0.45
618,1760,寶齡富錦,54.1,-0.9,-1.64,26W37,09/11,45.6,0.07,50.5,0.07,57.0,0.09,62.4,0.09
619,3027,盛達,17.7,-0.2,-1.12,26W37,09/11,47.4,-0.17,52.4,-0.13,57.0,-0.45,61.7,-0.01
620,8289,泰藝,41.05,-1.35,-3.18,26W37,09/11,42.9,-0.36,48.5,-0.31,57.0,-0.14,61.9,0.0
621,6176,瑞儀,88.9,-0.2,-0.22,26W37,09/11,45.8,0.15,51.2,-0.04,57.0,0.09,61.8,0.02
622,5203,訊連,55.8,0.2,0.36,26W37,09/11,42.4,0.19,50.0,0.0,56.9,0.01,61.6,0.05
623,6486,互動,80.5,-0.1,-0.12,26W37,09/11,46.9,-0.21,52.3,-0.03,56.9,-0.01,56.9,-0.01
624,3028,增你強,61.7,-0.6,-0.96,26W37,09/11,49.1,0.4,52.8,0.26,56.9,0.48,59.5,0.33
625,4557,永新-KY,50.0,-0.4,-0.79,26W37,09/11,35.2,-0.18,43.3,-0.18,56.9,-0.17,61.5,-0.17
626,6658,聯策,167.5,-5.0,-2.9,26W37,09/11,44.4,-0.12,51.1,-0.08,56.8,-0.13,62.4,-0.11
627,4155,訊映,15.15,0.35,2.36,26W37,09/11,41.2,0.3,48.6,0.6,56.7,0.29,60.9,-0.04
628,6116,彩晶,14.1,-0.6,-4.08,26W37,09/11,50.2,-0.55,53.9,-0.53,56.7,-0.63,57.8,-0.66
629,8096,擎亞,90.7,-1.1,-1.2,26W37,09/11,49.6,1.69,53.7,1.67,56.6,1.8,58.4,1.02
630,3550,聯穎,21.95,-0.5,-2.23,26W37,09/11,47.4,-0.01,52.9,0.16,56.5,-0.01,59.9,-0.85
631,6983,華洋精機,345.5,-0.5,-0.14,26W37,09/11,33.2,-0.09,45.1,-0.12,56.5,0.0,58.8,0.0
632,6570,維田,47.6,-0.6,-1.24,26W37,09/11,39.9,0.15,49.9,-0.65,56.5,1.3,65.3,0.0
633,4111,濟生,28.8,-0.15,-0.52,26W37,09/11,38.2,0.07,46.2,-0.3,56.5,-0.91,61.4,-0.12
634,4128,中天,14.5,-0.2,-1.36,26W37,09/11,44.6,-0.11,51.2,-0.18,56.4,-0.05,58.4,-0.06
635,4173,久裕,17.2,0.1,0.58,26W37,09/11,46.5,-0.04,53.1,-0.03,56.3,0.0,56.9,0.0
636,4971,IET-KY,550.0,-50.0,-8.33,26W37,09/11,42.1,1.55,47.6,0.28,56.3,0.73,68.5,-0.11
637,3257,虹冠電,46.7,0.0,0.0,26W37,09/11,47.6,0.43,52.0,0.53,56.3,-0.03,57.6,-0.01
638,6645,金萬林-創,13.0,0.6,4.84,26W37,09/11,38.7,-0.06,50.6,-0.04,56.3,-0.05,62.3,-0.05
639,9110,越南控-DR,2.94,0.0,0.0,26W37,09/11,32.1,0.08,43.8,0.09,56.2,0.09,63.0,0.09
640,3152,璟德,222.0,-4.0,-1.77,26W37,09/11,40.7,-0.39,46.3,0.0,56.2,0.0,59.1,0.0
641,3714,富采,61.7,-0.3,-0.48,26W37,09/11,46.3,-0.46,51.8,-0.51,56.2,-0.59,58.7,-0.73
642,6167,久正,10.05,-0.35,-3.37,26W37,09/11,42.8,-0.09,49.8,-0.07,56.2,-0.31,58.4,0.33
643,6123,上奇,42.5,-0.05,-0.12,26W37,09/11,44.0,0.04,50.2,0.05,56.1,-0.6,64.0,0.05
644,3526,凡甲,268.5,-4.5,-1.65,26W37,09/11,33.9,-0.45,41.7,0.1,56.1,0.54,58.9,-0.49
645,4109,加捷生醫,11.0,0.0,0.0,26W37,09/11,42.2,-0.15,50.3,-0.17,56.0,-0.08,60.8,-0.06
646,5356,協益,25.9,-0.3,-1.15,26W37,09/11,44.0,-0.06,50.8,0.0,56.0,0.02,57.0,-0.56
647,00646,元大S&P500,75.85,-0.15,-0.2,26W37,09/11,48.8,-0.83,53.2,-0.86,55.9,-1.04,57.8,-1.15
648,1338,廣華-KY,14.4,0.0,0.0,26W37,09/11,43.9,0.02,49.1,-0.33,55.9,0.06,59.3,0.06
649,3312,弘憶股,47.55,-0.95,-1.96,26W37,09/11,50.1,0.44,53.3,0.46,55.9,0.7,57.1,0.67
650,4114,健喬,29.5,-0.25,-0.84,26W37,09/11,41.7,0.0,49.1,0.08,55.9,0.06,59.8,0.08
651,6263,普萊德,153.5,-4.0,-2.54,26W37,09/11,45.4,0.01,51.4,0.12,55.8,0.12,59.0,0.0
652,00673R,期元大S&P原油反1,10.06,-0.65,-6.07,26W37,09/11,29.1,-0.04,42.7,0.82,55.8,1.37,62.2,1.95
653,6163,華電網,38.6,-1.75,-4.34,26W37,09/11,46.3,0.45,51.3,0.01,55.8,0.14,59.2,0.01
654,5388,中磊,71.7,0.6,0.84,26W37,09/11,43.9,0.91,49.4,1.14,55.8,1.73,60.0,1.31
655,6197,佳必琪,300.0,-1.0,-0.33,26W37,09/11,48.2,-0.13,52.0,-0.57,55.8,0.01,59.1,-0.44
656,3499,環天科,13.3,-0.15,-1.12,26W37,09/11,48.2,-0.07,51.7,-0.09,55.7,-0.09,58.2,0.08
657,00981D,主動中信非投等債,10.2,0.0,0.0,26W37,09/11,29.0,-0.01,43.4,-0.31,55.6,0.07,62.6,-0.05
658,1733,五鼎,30.8,-0.2,-0.65,26W37,09/11,43.8,-0.22,49.9,-0.27,55.6,-0.88,58.0,-0.05
659,6961,旅天下,49.4,-0.1,-0.2,26W37,09/11,39.7,-0.05,46.7,-0.05,55.5,-0.03,61.1,0.0
660,2636,台驊控股,71.2,0.3,0.42,26W37,09/11,47.2,-0.27,51.6,-0.56,55.5,-0.63,57.9,-0.61
661,4161,聿新科,22.25,-0.2,-0.89,26W37,09/11,32.8,0.01,41.3,0.02,55.5,0.66,59.7,-0.02
662,5220,萬達光電,19.7,0.1,0.51,26W37,09/11,40.4,-0.04,50.1,-0.03,55.3,-0.03,61.2,-0.03
663,4979,華星光,531.0,-40.0,-7.01,26W37,09/11,44.7,0.07,49.4,0.04,55.3,-0.73,64.9,1.92
664,009829,大華韓國KOSPI50,10.85,-0.3,-2.69,26W37,09/11,40.4,0.18,48.3,0.98,55.2,1.17,59.6,1.65
665,2616,山隆,13.35,0.05,0.38,26W37,09/11,47.3,-0.12,51.7,-0.02,55.2,0.0,56.5,0.0
666,8086,宏捷科,106.0,-3.5,-3.2,26W37,09/11,48.5,1.06,52.0,1.36,55.2,0.96,59.1,0.13
667,5225,東科-KY,53.0,-0.7,-1.3,26W37,09/11,44.5,0.49,49.7,1.02,55.2,0.77,56.8,-0.45
668,8016,矽創,277.5,-1.5,-0.54,26W37,09/11,35.2,0.28,43.3,-0.66,55.1,0.76,62.5,0.76
669,1711,永光,38.45,-0.6,-1.54,26W37,09/11,46.5,0.31,50.5,0.32,55.1,0.15,57.8,0.22
670,1781,合世,10.2,0.1,0.99,26W37,09/11,44.6,-0.02,49.0,-0.02,55.1,-0.02,64.6,0.0
671,5493,三聯,83.1,-2.9,-3.37,26W37,09/11,40.1,-0.03,45.7,0.01,55.1,-0.05,65.7,-0.01
672,00984D,主動聯博全球非投,9.79,-0.02,-0.2,26W37,09/11,26.3,0.29,40.5,0.21,55.1,0.39,62.6,0.0
673,6245,立端,81.3,-2.0,-2.4,26W37,09/11,41.2,-0.79,46.6,-1.13,55.1,-1.03,57.0,-0.99
674,6527,明達醫,75.8,-1.6,-2.07,26W37,09/11,27.9,0.4,38.2,-0.62,55.0,-0.7,63.1,-0.7
675,2104,國際中橡,10.5,-0.1,-0.94,26W37,09/11,39.6,0.03,47.3,0.04,55.0,-0.03,58.2,0.0
676,3707,漢磊,59.2,-2.6,-4.21,26W37,09/11,50.2,0.1,52.8,0.11,55.0,0.26,56.1,0.04
677,8147,正淩,130.0,-2.5,-1.89,26W37,09/11,36.6,0.8,45.6,-0.23,54.9,0.27,58.3,0.05
678,3438,類比科,61.9,0.0,0.0,26W37,09/11,48.9,-0.15,52.6,-0.01,54.9,0.0,54.9,0.0
679,3013,晟銘電,84.7,-2.7,-3.09,26W37,09/11,49.0,0.12,51.6,0.42,54.8,0.54,57.0,0.47
680,8163,達方,29.6,-0.4,-1.33,26W37,09/11,46.2,0.35,51.2,0.26,54.8,0.27,57.5,0.26
681,6205,詮欣,61.3,-1.8,-2.85,26W37,09/11,44.7,-0.19,48.0,-0.39,54.7,0.07,57.0,0.06
682,4104,佳醫,72.6,-0.2,-0.27,26W37,09/11,46.7,-0.09,51.0,-0.17,54.6,0.04,56.4,-0.01
683,00669R,國泰美國道瓊反1,5.28,0.03,0.57,26W37,09/11,26.0,0.42,39.8,0.55,54.6,0.93,59.8,0.78
684,6994,富威電力,29.35,-3.25,-9.97,26W37,09/11,41.2,0.26,47.5,-0.08,54.6,0.84,57.8,0.14
685,6140,訊達,16.6,0.5,3.11,26W37,09/11,47.6,0.06,50.2,0.08,54.5,0.01,58.1,0.0
686,1529,樂事綠能,15.85,-0.05,-0.31,26W37,09/11,48.2,0.02,52.1,-0.15,54.5,-0.03,55.9,-0.03
687,6168,宏齊,29.45,-0.35,-1.17,26W37,09/11,47.5,0.49,51.6,0.5,54.4,1.24,55.6,0.56
688,1513,中興電,165.0,-0.5,-0.3,26W37,09/11,49.0,-0.58,51.7,-0.63,54.4,-0.76,56.3,-0.81
689,2461,光群雷,17.65,-0.15,-0.84,26W37,09/11,37.7,-0.31,45.2,-0.38,54.3,-0.17,58.9,0.52
690,8091,翔名,207.0,-1.0,-0.48,26W37,09/11,39.1,0.25,44.6,-0.26,54.3,0.01,59.4,0.0
691,4162,智擎,54.0,-0.8,-1.46,26W37,09/11,43.4,-0.06,48.7,0.25,54.3,-0.28,57.7,-0.44
692,8929,富堡,12.95,-0.05,-0.38,26W37,09/11,45.4,0.0,48.8,0.0,54.3,0.0,56.4,0.0
693,006205,富邦上証,39.65,-0.52,-1.29,26W37,09/11,44.1,-0.1,51.0,-0.33,54.3,-0.33,59.0,-0.33
694,7749,意騰-KY,349.5,-6.0,-1.69,26W37,09/11,33.5,0.06,40.9,0.67,54.3,2.13,61.7,0.0
695,4743,合一,43.9,-1.65,-3.62,26W37,09/11,43.2,-0.19,49.0,-0.23,54.3,-0.2,57.3,-0.32
696,00965,元大航太防衛科技,24.99,-0.06,-0.24,26W37,09/11,46.1,-3.57,51.9,-3.94,54.3,-4.24,55.5,-4.21
697,6111,光聚晶電,34.55,-1.5,-4.16,26W37,09/11,46.4,-0.03,50.2,-0.3,54.2,-0.07,55.5,-0.05
698,2323,中環,10.7,0.15,1.42,26W37,09/11,41.5,0.14,48.4,0.13,54.1,0.33,57.4,0.13
699,6441,廣錠,25.05,-1.05,-4.02,26W37,09/11,46.0,-0.41,50.7,0.16,54.0,-0.76,58.1,0.0
700,4417,金洲,49.6,1.9,3.98,26W37,09/11,39.7,-0.07,47.9,-0.48,54.0,0.0,58.3,0.0
701,2911,麗嬰房,6.39,-0.04,-0.62,26W37,09/11,45.0,-0.11,49.5,-0.09,54.0,0.0,57.6,0.0
702,2426,鼎元,97.1,1.0,1.04,26W37,09/11,45.8,3.62,50.3,3.92,54.0,3.63,55.2,3.02
703,9919,康那香,13.95,-0.2,-1.41,26W37,09/11,47.6,-0.27,51.2,-0.26,53.9,0.01,54.8,-0.02
704,00938,凱基優選30,26.51,0.04,0.15,26W37,09/11,50.3,-0.31,53.3,-0.33,53.9,-0.61,53.9,-1.18
705,5905,南仁湖,7.45,-0.04,-0.53,26W37,09/11,40.8,0.55,47.2,0.48,53.8,0.4,56.3,-0.01
706,6593,台灣銘板,31.75,-0.05,-0.16,26W37,09/11,49.4,0.09,51.5,-0.01,53.8,-0.01,58.8,-0.01
707,8390,金益鼎,91.2,-1.2,-1.3,26W37,09/11,40.3,0.67,47.0,0.3,53.8,0.99,56.8,0.48
708,3466,德晉,24.15,-0.8,-3.21,26W37,09/11,39.7,-0.31,46.5,-0.35,53.8,-0.48,58.5,-0.01
709,6257,矽格,211.5,-5.5,-2.53,26W37,09/11,43.7,-0.54,48.2,-0.38,53.8,-0.29,57.4,-0.38
710,5488,松普,11.7,-0.1,-0.85,26W37,09/11,37.7,0.06,45.7,-0.29,53.7,-0.09,59.7,-0.76
711,1563,巧新,76.0,-2.2,-2.81,26W37,09/11,36.1,4.01,44.8,4.13,53.7,3.42,58.8,3.21
712,1762,中化生,33.7,-1.05,-3.02,26W37,09/11,43.3,0.16,49.4,0.44,53.7,0.05,57.9,-0.02
713,00674R,期元大S&P黃金反1,28.22,0.62,2.25,26W37,09/11,44.9,-0.81,50.7,-0.81,53.7,-0.83,53.7,-0.83
714,2614,東森,17.95,-0.05,-0.28,26W37,09/11,44.1,0.38,49.5,0.42,53.7,0.48,55.5,0.66
715,1732,毛寶,26.0,0.1,0.39,26W37,09/11,45.8,0.01,48.6,0.04,53.6,0.0,53.6,0.0
716,2230,泰茂,21.8,-0.4,-1.8,26W37,09/11,37.8,-0.04,45.0,0.09,53.6,0.04,57.2,0.03
717,00632R,元大台灣50反1,9.91,0.18,1.85,26W37,09/11,29.1,0.28,41.5,0.47,53.6,0.61,60.1,0.57
718,9958,世紀鋼,90.1,-1.3,-1.42,26W37,09/11,45.3,0.08,49.2,-0.03,53.6,0.9,55.6,-0.11
719,4953,緯致,118.5,1.0,0.85,26W37,09/11,40.8,-0.02,46.3,-0.03,53.6,0.68,58.3,1.31
720,1587,吉茂,23.6,0.0,0.0,26W37,09/11,41.8,-0.2,46.9,-0.31,53.5,-0.15,59.3,-0.03
721,00714,群益道瓊美國地產,21.15,-0.06,-0.28,26W37,09/11,43.1,-0.19,48.5,-1.67,53.5,-0.24,66.8,-0.07
722,8064,東捷,115.0,-11.5,-9.09,26W37,09/11,47.2,-2.38,50.2,-2.27,53.5,-2.59,56.0,-2.9
723,8155,博智,325.5,-13.5,-3.98,26W37,09/11,43.7,0.91,48.7,1.07,53.5,1.33,56.5,0.33
724,4102,永日,18.75,0.2,1.08,26W37,09/11,34.4,-0.04,42.1,-0.04,53.5,-0.03,59.8,-0.02
725,9951,皇田,49.0,-0.3,-0.61,26W37,09/11,45.1,0.01,49.5,0.01,53.5,0.0,55.9,0.0
726,6138,茂達,265.0,-6.5,-2.39,26W37,09/11,42.7,1.18,49.4,0.65,53.4,0.85,57.9,0.8
727,6153,嘉聯益,17.3,-0.1,-0.57,26W37,09/11,42.4,-0.18,47.9,-0.09,53.4,-0.04,56.1,0.14
728,7751,竑騰,1425.0,-75.0,-5.0,26W37,09/11,28.3,-0.91,37.5,0.32,53.3,0.41,59.8,0.04
729,9962,有益,9.98,-0.07,-0.7,26W37,09/11,43.1,-0.05,48.9,-0.44,53.3,0.45,56.6,0.0
730,1309,台達化,14.05,0.15,1.08,26W37,09/11,45.8,-0.44,50.0,-0.48,53.3,-0.25,54.6,-0.23
731,4961,天鈺,170.0,-2.5,-1.45,26W37,09/11,42.3,-1.11,46.3,-0.91,53.2,-0.92,57.1,-1.4
732,3049,精金,12.1,-0.2,-1.63,26W37,09/11,44.9,-0.2,49.7,-0.12,53.2,-0.13,54.7,-0.22
733,7810,捷創科技,219.5,-2.0,-0.9,26W37,09/11,34.5,0.53,40.6,0.0,53.2,0.0,55.2,0.0
734,00648R,元大S&P500反1,3.96,0.02,0.51,26W37,09/11,27.6,-0.15,40.3,-0.18,53.1,-0.31,58.9,0.4
735,6292,迅德,65.2,-0.9,-1.36,26W37,09/11,43.3,-0.59,46.3,-0.39,53.1,-0.02,55.3,0.0
736,3413,京鼎,279.5,-4.0,-1.41,26W37,09/11,43.1,-0.14,47.1,-0.04,53.1,0.23,56.7,-0.81
737,5314,世紀*,42.15,-4.65,-9.94,26W37,09/11,41.4,-13.0,48.4,-9.44,53.1,-7.43,55.3,-7.27
738,4543,萬在,28.05,-0.6,-2.09,26W37,09/11,45.6,0.14,49.4,-0.09,53.1,0.05,56.3,0.0
739,6265,方土昶,48.75,-5.25,-9.72,26W37,09/11,43.8,1.16,49.1,1.62,53.0,1.33,57.4,3.09
740,00980B,台新特選IG債10+,9.03,-0.04,-0.44,26W37,09/11,38.0,0.02,48.5,0.2,53.0,0.05,58.7,-1.0
741,8114,振樺電,177.5,-1.0,-0.56,26W37,09/11,36.0,0.44,44.7,1.0,53.0,0.16,60.1,0.17
742,3450,聯鈞,512.0,-11.0,-2.1,26W37,09/11,43.8,2.74,49.1,2.63,52.9,1.84,58.4,2.05
743,3434,哲固,29.1,0.05,0.17,26W37,09/11,40.4,-0.27,45.2,-0.26,52.9,-0.24,56.8,-0.24
744,2338,光罩,47.75,2.1,4.6,26W37,09/11,46.0,-0.77,49.8,-0.9,52.9,-0.66,54.3,-0.86
745,5403,中菲,92.8,0.1,0.11,26W37,09/11,38.7,-0.05,45.3,-0.3,52.9,-0.02,61.0,-0.02
746,5244,弘凱,33.8,-0.5,-1.46,26W37,09/11,38.7,-0.26,46.2,-0.28,52.9,0.11,62.6,-0.03
747,2425,承啟,36.95,-0.35,-0.94,26W37,09/11,45.2,-0.68,49.1,-0.54,52.8,-0.52,55.8,-0.54
748,4526,東台,30.3,-1.1,-3.5,26W37,09/11,46.6,0.56,49.5,0.48,52.8,0.63,55.7,0.53
