排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
601,00687B,國泰20年美債,26.7,0.16,0.6,26W38,09/18,40.3,0.0,50.4,0.03,57.6,0.03,60.8,0.08
602,6188,廣明,62.6,0.7,1.13,26W38,09/18,49.9,-0.07,54.1,0.05,57.5,-0.25,59.4,-0.04
603,3027,盛達,17.4,-0.3,-1.69,26W38,09/18,47.6,0.13,52.4,0.08,57.5,0.5,61.7,0.0
604,1785,光洋科,96.8,0.8,0.83,26W38,09/18,48.8,0.31,53.4,0.32,57.5,0.27,60.0,0.53
605,4946,辣椒,90.1,0.3,0.33,26W38,09/18,47.9,0.0,49.6,0.0,57.4,0.0,57.4,0.0
606,00679B,元大美債20年,25.69,0.17,0.67,26W38,09/18,41.2,-0.04,50.9,-0.03,57.3,-0.02,60.0,-0.05
607,4111,濟生,28.8,0.0,0.0,26W38,09/18,38.2,0.05,46.5,0.28,57.3,0.79,61.4,0.0
608,5452,佶優,27.3,0.6,2.25,26W38,09/18,49.8,-0.15,53.3,-0.2,57.3,-0.17,60.5,0.12
609,6259,百徽,29.25,1.1,3.91,26W38,09/18,48.6,0.42,52.6,0.03,57.2,0.04,58.9,0.0
610,4903,聯光通,37.6,3.4,9.94,26W38,09/18,49.3,-0.09,53.4,0.48,57.2,0.04,60.1,-0.54
611,1314,中石化,8.96,0.0,0.0,26W38,09/18,42.9,-1.2,50.8,-1.44,57.1,-1.71,61.2,-1.71
612,5203,訊連,58.0,-0.2,-0.34,26W38,09/18,42.4,-0.01,50.2,0.25,57.0,0.07,61.6,0.0
613,1760,寶齡富錦,53.6,-0.8,-1.47,26W38,09/18,45.3,-0.32,50.7,0.15,57.0,-0.02,62.4,-0.02
614,4173,久裕,17.35,0.3,1.76,26W38,09/18,46.4,-0.14,53.2,0.08,56.9,0.6,56.9,0.0
615,6116,彩晶,14.0,0.05,0.36,26W38,09/18,50.4,0.21,54.1,0.19,56.9,0.23,58.0,0.2
616,8050,廣積,59.3,0.4,0.68,26W38,09/18,48.2,-0.61,51.8,-0.34,56.9,-0.35,59.2,-0.58
617,3028,增你強,61.8,0.7,1.15,26W38,09/18,49.3,0.16,53.2,0.44,56.9,-0.02,59.8,0.34
618,6224,聚鼎,89.2,2.7,3.12,26W38,09/18,44.0,-1.16,52.1,-0.82,56.9,-0.85,62.6,-0.97
619,6486,互動,80.7,-0.5,-0.62,26W38,09/18,46.8,-0.05,52.2,-0.11,56.8,-0.05,56.8,-0.05
620,6771,平和環保-創,42.4,0.0,0.0,26W38,09/18,35.3,0.15,42.9,-0.23,56.8,-0.34,69.8,-0.34
621,6176,瑞儀,96.1,2.7,2.89,26W38,09/18,45.5,-0.34,51.2,-0.01,56.8,-0.19,61.0,-0.87
622,6658,聯策,174.5,5.5,3.25,26W38,09/18,44.3,-0.13,51.0,-0.14,56.7,-0.1,62.4,0.01
623,4557,永新-KY,49.85,0.0,0.0,26W38,09/18,35.0,-0.22,43.4,0.12,56.7,-0.16,61.4,-0.16
624,009829,大華韓國KOSPI50,10.63,0.23,2.21,26W38,09/18,40.8,0.4,49.3,0.96,56.7,1.46,61.8,2.15
625,00693U,期街口S&P黃豆,23.8,-0.44,-1.82,26W38,09/18,42.0,-0.39,51.0,-0.92,56.7,-1.43,61.9,-1.31
626,6425,易發,68.2,5.3,8.43,26W38,09/18,48.4,-0.19,51.1,-0.18,56.7,-0.73,62.6,1.21
627,4155,訊映,15.15,0.3,2.02,26W38,09/18,41.3,0.15,48.7,0.1,56.6,-0.05,60.9,-0.07
628,00842B,台新美元銀行債,29.15,0.08,0.28,26W38,09/18,39.7,-0.86,45.8,-1.16,56.5,-1.08,63.4,0.85
629,6983,華洋精機,355.0,5.0,1.43,26W38,09/18,33.2,0.04,45.1,-0.01,56.5,0.0,58.8,0.0
630,3550,聯穎,23.7,0.95,4.18,26W38,09/18,47.1,-0.22,52.7,-0.12,56.5,-0.09,59.3,-0.59
631,2731,雄獅,143.0,-1.0,-0.69,26W38,09/18,47.7,-0.16,51.3,-0.17,56.4,-0.96,60.0,-0.06
632,4128,中天,14.6,-0.05,-0.34,26W38,09/18,44.6,-0.05,51.1,-0.1,56.3,-0.05,58.4,-0.04
633,3257,虹冠電,48.2,0.25,0.52,26W38,09/18,47.4,-0.19,51.8,-0.19,56.3,-0.01,57.6,0.0
634,6167,久正,10.3,0.05,0.49,26W38,09/18,42.7,-0.14,49.6,-0.19,56.3,0.12,58.2,-0.19
635,9110,越南控-DR,3.0,0.04,1.35,26W38,09/18,32.1,0.0,43.8,0.0,56.2,0.0,63.0,0.0
636,3152,璟德,224.0,4.5,2.05,26W38,09/18,40.3,-0.38,46.2,-0.09,56.2,0.0,59.1,0.0
637,3450,聯鈞,538.0,13.0,2.48,26W38,09/18,45.8,2.0,50.6,1.46,56.2,3.32,61.4,2.99
638,6645,金萬林-創,12.6,0.1,0.8,26W38,09/18,38.6,-0.09,50.5,-0.08,56.2,-0.08,62.2,-0.08
639,3526,凡甲,271.0,6.0,2.26,26W38,09/18,34.4,0.42,41.9,0.17,56.2,0.06,59.0,0.16
640,6163,華電網,41.55,0.0,0.0,26W38,09/18,46.6,0.31,51.7,0.47,56.1,0.3,59.4,0.24
641,4979,華星光,611.0,55.0,9.89,26W38,09/18,45.3,0.53,50.1,0.63,56.1,0.8,65.3,0.45
642,8289,泰藝,44.2,1.15,2.67,26W38,09/18,42.3,-0.6,47.8,-0.76,56.1,-0.86,60.8,-1.06
643,6123,上奇,43.15,0.05,0.12,26W38,09/18,44.0,-0.04,50.2,-0.03,56.1,-0.03,64.0,0.0
644,3714,富采,67.4,1.9,2.9,26W38,09/18,46.2,-0.16,51.7,-0.1,56.1,-0.1,58.7,0.0
645,4109,加捷生醫,11.25,0.1,0.9,26W38,09/18,42.2,0.01,50.5,0.2,56.1,0.03,60.8,0.02
646,5356,協益,26.0,0.2,0.78,26W38,09/18,44.0,0.01,51.0,0.19,56.0,0.0,57.0,0.0
647,6265,方土昶,49.25,0.55,1.13,26W38,09/18,46.2,2.46,51.1,2.0,55.9,2.92,59.7,2.25
648,1733,五鼎,30.15,-0.2,-0.66,26W38,09/18,43.8,0.08,49.9,-0.02,55.9,0.35,58.0,0.03
649,6263,普萊德,157.5,1.0,0.64,26W38,09/18,45.3,-0.14,51.4,0.03,55.9,0.03,59.0,0.0
650,00646,元大S&P500,76.6,0.3,0.39,26W38,09/18,48.8,-0.04,53.2,-0.05,55.9,-0.06,57.6,-0.15
651,00984D,主動聯博全球非投,9.88,0.01,0.1,26W38,09/18,26.4,0.15,40.8,0.25,55.8,0.73,62.9,0.33
652,1338,廣華-KY,14.25,-0.1,-0.7,26W38,09/18,43.9,0.02,49.2,0.09,55.8,-0.06,59.2,-0.06
653,4114,健喬,29.8,0.15,0.51,26W38,09/18,41.6,-0.15,49.0,-0.12,55.7,-0.17,59.5,-0.22
654,3499,環天科,13.3,-0.45,-3.27,26W38,09/18,48.2,-0.01,51.7,-0.01,55.7,-0.01,58.2,-0.01
655,3312,弘憶股,51.1,2.35,4.82,26W38,09/18,49.7,-0.44,53.0,-0.37,55.6,-0.25,57.2,0.06
656,4971,IET-KY,592.0,37.0,6.67,26W38,09/18,42.9,0.81,48.1,0.43,55.6,-0.72,68.5,0.05
657,5314,世紀*,30.5,2.75,9.91,26W38,09/18,43.5,2.15,50.9,2.49,55.5,2.47,57.7,2.41
658,6197,佳必琪,320.5,16.0,5.25,26W38,09/18,48.2,0.02,51.8,-0.14,55.5,-0.27,59.6,0.5
659,5388,中磊,73.6,-0.3,-0.41,26W38,09/18,43.8,-0.03,49.2,-0.14,55.5,-0.3,59.8,-0.22
660,6961,旅天下,48.0,-0.25,-0.52,26W38,09/18,39.7,-0.04,46.7,-0.04,55.5,-0.03,61.1,0.0
661,8016,矽創,281.0,5.0,1.81,26W38,09/18,35.4,0.19,42.7,-0.61,55.5,0.36,62.5,-0.01
662,8086,宏捷科,111.0,3.0,2.78,26W38,09/18,48.9,0.43,52.2,0.16,55.4,0.22,59.3,0.2
663,4161,聿新科,22.25,0.0,0.0,26W38,09/18,32.8,0.03,41.3,0.03,55.4,-0.03,59.7,-0.03
664,2636,台驊控股,71.2,0.3,0.42,26W38,09/18,46.9,-0.26,51.3,-0.26,55.4,-0.04,57.7,-0.25
665,3013,晟銘電,82.8,0.3,0.36,26W38,09/18,49.6,0.59,52.0,0.38,55.4,0.55,57.9,0.89
