排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
2101,00948B,中信優息投資級債,9.29,-0.06,-0.64,26W32,08/07,21.6,-0.02,22.3,-0.02,77.7,0.02
2102,6997,博弘,69.0,-1.0,-1.43,26W32,08/07,17.7,0.0,22.3,0.0,77.7,0.0
2103,3555,博士旺,164.5,3.0,1.86,26W32,08/07,22.3,0.0,22.3,0.0,77.7,0.0
2104,5278,尚凡*,24.7,-0.1,-0.4,26W32,08/07,21.1,0.03,22.3,0.03,77.7,-0.03
2105,1735,日勝化,20.15,-0.35,-1.71,26W32,08/07,22.2,0.04,22.2,0.04,77.8,-0.04
2106,2433,互盛電,41.9,0.0,0.0,26W32,08/07,22.2,0.0,22.2,0.0,77.8,0.0
2107,5546,永固-KY,13.55,-0.55,-3.9,26W32,08/07,21.1,0.02,22.2,0.04,77.8,-0.04
2108,2897B,王道銀乙特,11.5,0.0,0.0,26W32,08/07,20.6,0.03,22.1,0.03,77.9,-0.03
2109,3332,幸康,63.5,0.0,0.0,26W32,08/07,20.2,0.0,22.1,0.0,77.9,0.0
2110,2211,長榮鋼,88.5,0.5,0.57,26W32,08/07,20.3,-0.01,22.0,0.42,78.0,-0.42
2111,6666,羅麗芬-KY,42.2,-1.05,-2.43,26W32,08/07,22.0,0.0,22.0,0.0,78.0,0.0
2112,1459,聯發,13.7,-0.3,-2.14,26W32,08/07,21.0,2.48,22.0,1.73,78.0,-1.73
2113,8464,億豐,398.0,19.0,5.01,26W32,08/07,20.3,0.14,22.0,0.14,78.0,-0.14
2114,2597,潤弘,167.5,-0.5,-0.3,26W32,08/07,21.0,0.0,21.9,0.0,78.1,0.0
2115,1808,潤隆,32.45,-0.9,-2.7,26W32,08/07,21.4,0.13,21.8,0.03,78.2,-0.03
2116,4148,全宇生技-KY,32.5,1.85,6.04,26W32,08/07,21.8,0.0,21.8,0.0,78.2,0.0
2117,6464,台數科,76.2,-0.9,-1.17,26W32,08/07,19.8,0.43,21.8,1.1,78.2,-1.1
2118,9940,信義,21.05,-0.2,-0.94,26W32,08/07,21.3,0.01,21.8,0.01,78.2,-0.01
2119,7713,威力德生醫,70.6,1.1,1.58,26W32,08/07,19.9,-0.06,21.7,0.0,78.3,0.0
2120,2637,慧洋-KY,87.3,-0.8,-0.91,26W32,08/07,20.4,-0.84,21.7,-0.61,78.3,0.61
2121,2618,長榮航,41.75,-0.9,-2.11,26W32,08/07,20.9,-0.72,21.7,-0.74,78.3,0.74
2122,1307,三芳,31.0,0.1,0.32,26W32,08/07,21.2,-0.02,21.7,-0.02,78.3,0.02
2123,6199,天品,98.5,0.8,0.82,26W32,08/07,21.7,-0.03,21.7,-0.03,78.3,0.03
