排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
1865,1617,榮星,18.55,0.1,0.54,26W38,09/18,19.0,-0.1,21.9,0.11,24.6,-0.03,26.7,-0.04
1866,5880,合庫金,27.3,-0.25,-0.91,26W38,09/18,16.4,-0.14,20.7,-0.19,24.6,-0.2,26.6,-0.19
1867,00987D,主動統一美債量化,9.9,0.08,0.81,26W38,09/18,20.2,-0.47,22.7,-0.49,24.6,-0.51,25.1,-0.52
1868,3168,眾福科,42.6,-0.15,-0.35,26W38,09/18,15.4,-0.01,17.8,-0.01,24.5,-0.01,27.3,0.0
1869,2603,長榮,240.5,-2.0,-0.82,26W38,09/18,19.9,-0.22,22.2,-0.2,24.5,-0.23,26.4,-0.32
1870,7744,崴寶,531.0,23.0,4.53,26W38,09/18,13.0,-0.56,19.2,0.54,24.4,-0.12,26.0,-0.14
1871,00751B,元大AAA至A公司債,30.47,0.21,0.69,26W38,09/18,16.6,-0.01,21.2,-0.01,24.4,0.05,25.8,0.04
1872,6863,永道-KY,94.5,0.0,0.0,26W38,09/18,17.5,0.02,21.5,0.5,24.4,0.05,25.7,0.0
1873,7780,大研生醫*,16.4,0.15,0.92,26W38,09/18,21.1,-0.01,22.7,-0.08,24.4,-0.02,25.5,0.1
1874,5344,立衛,13.05,-0.15,-1.14,26W38,09/18,21.5,0.0,23.3,-0.25,24.4,0.0,25.7,0.0
1875,8478,東哥遊艇,141.5,-2.0,-1.39,26W38,09/18,19.9,-0.1,22.0,-0.06,24.3,0.0,24.3,0.0
1876,1453,大將,11.1,0.15,1.37,26W38,09/18,20.8,-0.09,22.7,0.01,24.3,0.0,25.6,0.0
1877,2887,台新新光金,44.4,0.35,0.79,26W38,09/18,17.0,-0.05,20.9,-0.08,24.3,-0.1,26.1,-0.1
1878,4747,強生*,24.05,0.05,0.21,26W38,09/18,12.4,0.19,17.3,0.07,24.2,0.52,28.3,-0.05
1879,1535,中宇,45.9,1.0,2.23,26W38,09/18,21.0,-0.14,22.5,-0.07,24.2,-0.06,24.6,-0.06
1880,6585,鼎基,105.5,1.0,0.96,26W38,09/18,18.1,-0.16,21.2,0.06,24.1,0.05,25.5,0.0
1881,1233,天仁,28.25,0.2,0.71,26W38,09/18,12.9,-0.06,18.1,-0.06,24.1,-0.06,28.3,-0.06
1882,2845,遠東銀,13.55,-0.2,-1.45,26W38,09/18,15.6,-0.08,20.0,-0.11,24.1,-0.19,26.2,-0.2
1883,3188,鑫龍騰,24.0,0.1,0.42,26W38,09/18,15.9,0.09,20.3,0.25,24.1,-0.24,28.1,-0.02
1884,1530,亞崴,27.0,-0.2,-0.74,26W38,09/18,20.4,0.22,22.4,0.22,24.1,0.0,27.4,0.0
1885,6177,達麗,48.35,0.7,1.47,26W38,09/18,15.5,-0.07,19.5,0.04,24.0,0.14,26.6,0.12
1886,8032,光菱,35.4,0.7,2.02,26W38,09/18,20.3,0.04,22.9,0.05,24.0,0.0,25.8,0.0
1887,7782,光速火箭,25.8,0.35,1.38,26W38,09/18,17.4,-0.07,20.9,-0.06,23.9,-0.06,23.9,-0.06
1888,1413,宏洲,9.24,0.03,0.33,26W38,09/18,15.4,-0.02,19.1,-0.02,23.9,-0.02,26.1,-0.02
1889,2939,永邑-KY,20.5,-0.5,-2.38,26W38,09/18,13.7,-0.11,17.6,-0.11,23.8,0.43,30.3,1.52
1890,6936,永鴻生技,32.05,0.2,0.63,26W38,09/18,18.1,-0.01,21.4,-0.01,23.8,0.0,26.0,0.0
1891,2423,固緯,73.8,1.0,1.37,26W38,09/18,15.3,-0.03,18.8,0.07,23.8,-0.3,27.0,0.0
1892,7855,和運租車,42.1,0.0,0.0,26W38,09/18,19.8,0.01,22.5,0.01,23.7,-0.03,25.0,-0.03
1893,4609,唐鋒,4.24,0.0,0.0,26W38,09/18,12.2,-0.02,17.3,0.0,23.7,0.0,29.0,0.0
1894,3313,斐成,10.65,0.2,1.91,26W38,09/18,18.6,-0.08,21.6,-0.04,23.7,-0.04,24.4,-0.29
1895,1475,業旺,26.25,0.2,0.77,26W38,09/18,11.3,0.14,16.3,-0.05,23.7,0.0,26.6,0.0
1896,00933B,國泰10Y+金融債,15.42,0.08,0.52,26W38,09/18,15.5,-0.26,20.1,-0.31,23.6,-0.33,25.2,-0.36
1897,2612,中航,62.8,-0.6,-0.95,26W38,09/18,19.4,-0.15,21.8,-0.37,23.6,-0.09,24.7,-0.29
1898,2368,金像電,1020.0,70.0,7.37,26W38,09/18,15.3,0.87,18.9,0.94,23.6,0.59,27.0,1.01
1899,1802,台玻,58.8,0.3,0.51,26W38,09/18,20.9,-0.07,22.2,-0.11,23.5,-0.07,24.3,0.0
1900,3093,港建*,44.75,0.6,1.36,26W38,09/18,19.4,-0.09,21.3,-0.29,23.5,0.03,25.2,0.01
1901,1436,華友聯,38.65,1.95,5.31,26W38,09/18,18.9,0.0,21.5,0.02,23.5,-0.28,25.5,0.2
1902,6488,環球晶,944.0,32.0,3.51,26W38,09/18,16.0,0.19,18.6,0.24,23.5,0.61,26.0,0.43
1903,2608,嘉里大榮,29.1,0.2,0.69,26W38,09/18,19.0,0.06,20.8,0.0,23.4,0.0,25.2,-0.03
1904,9960,邁達康,31.8,0.75,2.42,26W38,09/18,12.5,-0.28,15.3,0.02,23.4,1.19,28.3,0.0
1905,4154,樂威科-KY,11.65,0.4,3.56,26W38,09/18,10.8,0.03,16.9,0.01,23.4,0.0,30.9,0.0
1906,3296,勝德,28.3,2.55,9.9,26W38,09/18,15.4,-0.15,18.1,0.35,23.3,0.01,25.5,0.01
1907,4585,達明,303.0,3.0,1.0,26W38,09/18,21.1,-0.34,22.7,-0.64,23.3,-0.83,23.9,-0.83
1908,4153,鈺緯,31.95,-0.05,-0.16,26W38,09/18,17.7,-0.02,20.6,-0.02,23.3,-0.01,25.2,-0.01
1909,2247,汎德永業,231.5,0.5,0.22,26W38,09/18,18.3,0.0,21.2,0.0,23.3,0.0,25.5,0.0
1910,00656R,國泰中國A50反1,5.92,-0.06,-1.0,26W38,09/18,16.1,-0.39,22.0,-0.92,23.3,-0.92,37.6,-0.92
1911,6843,進典,39.25,0.15,0.38,26W38,09/18,18.3,-0.01,21.5,-0.01,23.2,-0.01,24.9,-0.01
1912,2007,燁興,6.91,0.1,1.47,26W38,09/18,19.2,0.02,21.4,0.04,23.2,0.04,23.7,0.13
1913,2545,皇翔,35.2,1.35,3.99,26W38,09/18,18.3,-0.03,21.0,0.04,23.2,-0.01,24.6,-0.12
1914,6722,輝創,32.9,0.5,1.54,26W38,09/18,15.3,-0.24,19.2,0.0,23.2,0.0,24.3,0.0
1915,2450,神腦,28.3,0.0,0.0,26W38,09/18,20.3,0.02,21.8,0.02,23.2,0.0,23.4,0.0
1916,00931B,統一美債20年,12.99,0.09,0.7,26W38,09/18,17.6,-0.05,21.0,-0.06,23.1,-0.07,24.0,-0.07
1917,9917,中保科,108.5,2.5,2.36,26W38,09/18,17.1,0.07,19.8,0.0,23.1,-0.05,25.1,-0.14
1918,2237,華德動能-創,27.15,-0.1,-0.37,26W38,09/18,13.9,-0.2,18.4,0.11,23.1,-0.01,27.4,0.0
1919,3171,炎洲流通,59.6,0.3,0.51,26W38,09/18,17.4,0.03,21.7,-0.01,23.1,0.0,23.1,0.0
1920,7820,立盈,104.0,-2.0,-1.89,26W38,09/18,17.4,-0.06,19.7,-0.06,23.1,-0.06,24.2,-0.05
1921,5607,遠雄港,53.0,0.1,0.19,26W38,09/18,16.1,-0.03,19.5,0.1,23.0,-0.13,26.5,0.14
1922,1789,神隆,19.0,-0.6,-3.06,26W38,09/18,16.5,-0.01,19.5,-0.04,23.0,0.02,24.2,-0.1
1923,1410,南染,24.35,0.1,0.41,26W38,09/18,13.6,0.14,16.3,-0.02,22.9,-0.02,26.4,-0.02
1924,2506,太設,8.2,-0.41,-4.76,26W38,09/18,16.6,0.02,19.4,0.01,22.9,0.22,24.9,0.11
1925,8466,美吉吉-KY,14.35,0.4,2.87,26W38,09/18,15.1,-0.29,19.2,0.01,22.9,-0.01,31.5,-0.03
1926,1623,大東電,208.5,4.5,2.21,26W38,09/18,17.8,0.04,20.5,-0.01,22.9,-0.01,25.0,0.0
1927,8416,實威,170.5,1.5,0.89,26W38,09/18,17.1,-0.01,20.1,0.0,22.9,0.0,22.9,0.0
1928,2501,國建,21.8,0.4,1.87,26W38,09/18,16.8,0.16,19.6,0.33,22.8,0.33,24.7,0.53
1929,2855,統一證,53.3,0.8,1.52,26W38,09/18,15.4,-0.28,18.9,-0.34,22.8,-0.31,25.1,-0.32
1930,4131,浩泰,31.4,-0.5,-1.57,26W38,09/18,12.9,0.0,16.1,0.0,22.7,0.0,26.2,0.0
1931,1506,正道,9.76,-0.04,-0.41,26W38,09/18,14.0,-0.04,18.4,0.07,22.6,-0.05,26.2,-0.01
1932,4406,新昕纖,10.2,0.1,0.99,26W38,09/18,8.91,0.08,14.2,0.1,22.6,-0.58,28.0,-0.58
1933,4535,至興,27.1,0.0,0.0,26W38,09/18,12.7,0.02,17.7,0.01,22.6,0.01,25.3,-0.01
1934,6556,勝品,61.1,-0.3,-0.49,26W38,09/18,14.9,-0.02,16.9,-0.02,22.5,-0.02,27.8,-0.02
1935,6183,關貿,91.4,0.5,0.55,26W38,09/18,13.8,0.0,16.8,0.0,22.5,0.0,24.0,0.0
1936,2432,倚天酷碁-創,27.45,0.0,0.0,26W38,09/18,12.6,-0.01,18.5,-0.01,22.4,-0.01,25.7,-0.01
1937,6762,達亞,162.0,1.0,0.62,26W38,09/18,11.1,0.0,15.8,0.0,22.4,0.0,27.7,0.0
1938,2351,順德,241.5,3.5,1.47,26W38,09/18,16.1,-0.66,17.7,-0.71,22.4,-0.28,25.5,-0.18
1939,7814,海昌生技,28.55,0.05,0.18,26W38,09/18,18.3,-0.03,20.4,-0.03,22.3,-0.03,23.3,-0.03
1940,9930,中聯資源,61.3,0.3,0.49,26W38,09/18,18.1,0.03,20.8,0.11,22.3,0.01,23.2,0.01
1941,4178,永笙-KY,17.0,0.4,2.41,26W38,09/18,12.5,0.0,17.1,-0.08,22.2,0.01,24.5,0.01
1942,2027,大成鋼,47.35,0.25,0.53,26W38,09/18,16.6,0.13,19.3,0.11,22.2,0.18,24.2,0.25
1943,2801,彰銀,28.95,-0.65,-2.2,26W38,09/18,14.6,0.04,18.6,0.02,22.2,-0.01,23.8,-0.09
1944,1805,寶徠,10.2,0.05,0.49,26W38,09/18,12.9,-0.16,16.9,-0.07,22.2,-0.35,26.0,0.0
1945,3037,欣興,981.0,41.0,4.36,26W38,09/18,15.2,0.05,17.9,-0.01,22.2,0.13,25.3,-0.19
1946,00682U,期元大美元指數,20.65,0.0,0.0,26W38,09/18,7.48,0.0,12.1,0.0,22.1,0.0,22.1,0.0
1947,3516,亞帝歐,25.0,0.0,0.0,26W38,09/18,13.3,-0.07,19.1,-0.06,22.1,-0.01,24.4,-0.01
1948,6412,群電,74.0,0.0,0.0,26W38,09/18,17.6,0.02,19.8,0.15,22.0,-0.04,23.5,0.31
1949,6921,嘉雨思-創,63.6,3.0,4.95,26W38,09/18,13.9,0.0,17.5,0.0,22.0,0.0,24.8,0.0
1950,9931,欣高,34.1,0.0,0.0,26W38,09/18,13.6,0.14,17.7,0.0,21.9,0.0,23.6,0.0
1951,1268,漢來美食,174.0,1.0,0.58,26W38,09/18,16.7,0.0,18.5,0.0,21.9,0.0,27.8,0.0
1952,2607,榮運,53.3,-0.1,-0.19,26W38,09/18,15.8,-0.05,18.5,-0.08,21.8,-0.06,24.3,-0.49
1953,2434,統懋,62.0,2.0,3.33,26W38,09/18,19.1,0.0,19.7,0.0,21.8,0.0,23.1,0.0
1954,7718,友鋮,45.9,-0.1,-0.22,26W38,09/18,13.0,-0.13,16.7,0.11,21.7,0.11,25.8,0.11
1955,4439,冠星-KY,93.8,-0.7,-0.74,26W38,09/18,15.1,-0.04,21.0,-0.02,21.7,-0.02,25.6,-0.02
1956,2248,華勝-KY,61.2,0.4,0.66,26W38,09/18,13.1,0.02,16.7,0.03,21.7,-0.85,25.9,1.26
1957,2033,佳大,33.9,3.05,9.89,26W38,09/18,14.4,0.01,17.1,-0.1,21.7,-0.14,24.6,-1.35
1958,1259,安心,68.0,3.5,5.43,26W38,09/18,15.2,0.16,19.4,0.16,21.6,0.16,23.3,0.16
1959,8438,昶昕,68.5,-0.3,-0.44,26W38,09/18,13.7,0.07,17.0,0.53,21.6,0.12,23.7,0.76
1960,2536,宏普,19.4,-0.05,-0.26,26W38,09/18,12.7,-0.07,17.0,-0.28,21.6,-0.29,24.3,-0.6
1961,6654,天正國際,197.5,-2.5,-1.25,26W38,09/18,11.2,0.15,15.2,0.15,21.6,1.16,26.6,0.03
1962,1440,南紡,13.45,0.0,0.0,26W38,09/18,15.7,-0.01,18.7,-0.04,21.6,-0.01,23.5,-0.1
1963,5212,凌網,48.6,1.5,3.18,26W38,09/18,14.2,0.05,17.5,0.05,21.6,0.0,26.2,0.0
1964,1735,日勝化,20.55,0.65,3.27,26W38,09/18,17.4,0.0,19.6,0.64,21.6,-0.01,22.2,-0.01
1965,6670,復盛應用,275.5,2.0,0.73,26W38,09/18,11.8,0.14,15.7,0.27,21.6,-0.25,27.4,0.53
1966,1780,立弘,25.15,0.0,0.0,26W38,09/18,14.5,-0.2,18.0,-0.19,21.5,-0.19,27.5,-0.2
1967,1538,正峰,8.78,0.0,0.0,26W38,09/18,14.6,-0.01,20.1,0.0,21.5,0.0,24.6,0.0
1968,1476,儒鴻,282.0,-2.0,-0.7,26W38,09/18,14.9,0.47,16.6,0.3,21.5,0.57,25.4,0.08
1969,6790,永豐實,37.8,-0.2,-0.53,26W38,09/18,16.5,0.09,19.2,0.1,21.4,-0.01,22.7,0.0
1970,6988,威力暘-創,12.0,0.1,0.84,26W38,09/18,11.1,0.03,15.2,0.03,21.4,0.03,24.4,-0.08
1971,6794,向榮生技,75.5,-0.5,-0.66,26W38,09/18,10.4,0.07,15.3,0.05,21.4,0.05,26.2,0.05
1972,1108,幸福,11.15,0.1,0.9,26W38,09/18,15.4,0.09,18.2,0.08,21.4,-0.04,22.9,-0.07
1973,6526,達發,691.0,62.0,9.86,26W38,09/18,15.5,-0.12,18.3,-0.24,21.3,-0.01,22.7,0.0
1974,9906,欣巴巴,41.35,3.75,9.97,26W38,09/18,17.6,0.11,20.0,0.0,21.2,0.01,23.2,0.0
1975,6835,圓裕,30.95,0.2,0.65,26W38,09/18,14.7,-0.16,17.4,-0.01,21.2,0.0,26.2,0.0
1976,8932,智通*,92.9,3.8,4.26,26W38,09/18,12.8,0.11,16.5,0.38,21.2,0.35,22.5,0.39
1977,6666,羅麗芬-KY,44.85,0.1,0.22,26W38,09/18,16.2,0.0,18.8,0.0,21.2,0.0,22.0,0.0
1978,9944,新麗,17.35,0.1,0.58,26W38,09/18,14.5,0.08,16.9,-0.02,21.2,-0.01,28.4,-0.01
1979,5345,馥鴻,22.1,-0.5,-2.21,26W38,09/18,12.1,0.0,15.8,0.0,21.1,0.0,21.1,0.0
1980,2606,裕民,77.4,0.4,0.52,26W38,09/18,16.8,0.0,18.6,0.04,21.1,0.12,22.7,0.15
1981,8404,百和興業-KY,13.55,-0.05,-0.37,26W38,09/18,14.0,0.09,17.4,0.19,21.0,-0.06,23.4,-0.03
1982,6916,華凌,18.55,0.45,2.49,26W38,09/18,14.3,0.12,17.3,-0.03,21.0,0.0,22.3,0.0
1983,2433,互盛電,40.75,0.5,1.24,26W38,09/18,17.9,-0.02,19.2,-0.02,21.0,-0.01,22.2,0.0
1984,4551,智伸科,159.5,1.5,0.95,26W38,09/18,13.1,0.04,15.8,0.35,21.0,-0.37,25.7,0.01
1985,2901,欣欣,23.2,0.25,1.09,26W38,09/18,13.4,-0.15,16.6,0.0,20.8,0.0,26.1,0.0
1986,4148,全宇生技-KY,33.2,0.7,2.15,26W38,09/18,14.9,-0.07,18.2,0.16,20.8,0.18,22.2,0.18
1987,5478,智冠,97.5,-0.1,-0.1,26W38,09/18,15.3,-0.01,17.2,-0.01,20.8,0.0,21.7,0.0
1988,00986B,FT金融債10+,9.45,0.0,0.0,26W38,09/18,17.4,0.21,20.8,0.01,20.8,0.01,22.8,0.01
1989,7803,雲象科技-創,18.9,-0.4,-2.07,26W38,09/18,15.2,-0.01,18.6,-0.01,20.7,0.0,26.1,0.0
1990,7827,漢康-KY創,162.0,12.0,8.0,26W38,09/18,13.0,-0.23,17.1,-0.11,20.7,-0.1,23.5,0.31
1991,3252,海灣,15.3,-0.05,-0.33,26W38,09/18,13.3,-0.04,16.3,-0.26,20.6,0.2,26.0,0.43
1992,2023,燁輝,13.6,-0.1,-0.73,26W38,09/18,16.9,-0.02,19.0,-0.02,20.6,-0.01,21.4,-0.03
1993,7709,榮田,81.8,1.7,2.12,26W38,09/18,16.5,0.0,18.3,0.0,20.6,0.0,20.6,0.0
1994,6415,矽力*-KY,437.5,26.5,6.45,26W38,09/18,10.4,-0.07,14.1,0.04,20.6,0.13,27.9,-0.19
1995,2013,中鋼構,41.1,-0.25,-0.6,26W38,09/18,17.6,0.01,18.8,0.01,20.5,-0.01,21.5,-0.01
1996,6574,霈方,120.5,0.5,0.42,26W38,09/18,15.7,0.02,17.2,0.03,20.5,0.03,24.6,0.0
1997,4938,和碩,90.3,-0.1,-0.11,26W38,09/18,16.3,0.01,18.1,0.02,20.4,0.01,22.3,0.02
1998,7799,禾榮科,504.0,2.0,0.4,26W38,09/18,14.5,-0.85,17.3,-0.68,20.4,-0.2,25.3,0.08
1999,2412,中華電,145.5,0.5,0.34,26W38,09/18,17.5,-0.35,19.1,-0.41,20.3,-0.4,21.1,-0.38
2000,1109,信大,13.4,0.0,0.0,26W38,09/18,14.1,-0.06,17.0,-0.04,20.3,0.11,22.7,-0.01
2001,3044,健鼎,518.0,16.0,3.19,26W38,09/18,11.7,-0.12,15.2,0.01,20.3,-0.13,25.0,-0.11
2002,6928,攸泰科技,47.15,0.25,0.53,26W38,09/18,16.9,-0.18,18.9,-0.13,20.3,0.0,21.4,0.0
2003,1437,勤益控,33.1,0.65,2.0,26W38,09/18,12.5,-0.02,16.4,-0.23,20.3,-0.29,24.3,-0.09
2004,5601,台聯櫃,30.65,0.0,0.0,26W38,09/18,9.63,-0.12,13.9,0.34,20.3,0.02,33.3,0.02
2005,5904,寶雅*,72.1,-0.5,-0.69,26W38,09/18,16.6,-0.36,17.9,-0.3,20.2,-0.21,22.4,0.0
2006,6592,和潤企業,58.8,-1.0,-1.67,26W38,09/18,16.0,-0.04,18.0,-0.08,20.2,0.06,21.1,0.09
2007,2106,建大,16.4,-0.25,-1.5,26W38,09/18,14.8,0.06,17.7,0.13,20.2,0.01,22.7,0.12
2008,8499,鼎炫-KY,255.5,4.0,1.59,26W38,09/18,14.7,-0.31,18.1,0.03,20.1,0.0,23.7,0.0
2009,6904,伯鑫,119.0,-2.5,-2.06,26W38,09/18,8.4,-0.03,12.8,-0.01,20.1,0.0,35.6,0.0
