排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
1801,2303,聯電,130.0,5.0,4.0,26W36,09/04,22.8,-0.73,24.6,-0.76,26.4,-0.78,27.4,-0.78
1802,1519,華城,746.0,24.0,3.32,26W36,09/04,20.2,0.32,22.7,0.41,26.3,0.15,28.6,0.15
1803,2379,瑞昱,713.0,6.0,0.85,26W36,09/04,13.9,0.16,18.6,0.41,26.3,0.37,31.8,0.17
1804,2887I,台新新光辛特,9.52,0.0,0.0,26W36,09/04,18.3,-0.06,22.2,-0.09,26.3,-0.05,29.0,-0.09
1805,2702,華園,12.7,0.0,0.0,26W36,09/04,21.0,0.01,24.1,0.0,26.3,0.0,26.5,0.0
1806,1773,勝一,162.5,1.5,0.93,26W36,09/04,18.9,0.48,23.0,0.38,26.3,0.68,29.0,0.37
1807,1232,大統益,157.0,1.5,0.96,26W36,09/04,22.2,0.31,24.4,0.1,26.2,-0.28,27.1,-0.02
1808,6971,惠民實業,26.1,0.05,0.19,26W36,09/04,21.1,-0.01,24.1,0.0,26.2,0.0,32.1,0.0
1809,2640,大車隊,156.0,-0.5,-0.32,26W36,09/04,14.0,-0.07,17.7,-0.07,26.2,-0.04,32.5,-0.04
1810,2739,寒舍,38.0,0.1,0.26,26W36,09/04,20.4,-0.21,23.9,-0.07,26.2,-0.05,27.7,-0.05
1811,6577,勁豐,80.3,0.4,0.5,26W36,09/04,20.5,0.01,22.8,0.0,26.0,0.0,27.7,0.0
1812,2204,中華,54.1,-0.3,-0.55,26W36,09/04,21.7,-0.05,24.2,0.03,26.0,-0.07,27.1,0.3
1813,6919,康霈*,86.4,1.9,2.25,26W36,09/04,17.7,1.12,21.6,1.1,25.9,0.89,28.7,0.66
1814,2385,群光,110.5,3.0,2.79,26W36,09/04,19.7,0.11,22.4,0.12,25.9,0.31,28.0,0.18
1815,2538,基泰,8.89,0.0,0.0,26W36,09/04,16.1,0.13,20.5,0.1,25.9,0.26,29.5,0.36
1816,6624,萬年清,40.65,1.35,3.44,26W36,09/04,15.7,0.0,19.8,0.0,25.8,0.0,30.1,0.0
1817,7753,星亞,36.5,0.2,0.55,26W36,09/04,18.6,0.06,22.1,0.01,25.8,0.0,27.5,0.0
1818,4113,聯上,14.95,-0.15,-0.99,26W36,09/04,15.7,-0.19,21.0,-0.31,25.8,-0.09,30.2,-0.04
1819,6614,資拓宏宇,35.35,-0.05,-0.14,26W36,09/04,19.6,0.02,22.8,0.0,25.8,0.01,26.4,0.01
1820,9905,大華,21.5,0.05,0.23,26W36,09/04,20.7,0.0,23.0,0.11,25.8,-0.01,27.3,0.0
1821,6791,虎門科技,99.9,0.4,0.4,26W36,09/04,19.6,0.01,22.7,0.01,25.7,0.01,36.0,0.0
1822,7770,君曜,35.0,-0.75,-2.1,26W36,09/04,14.2,0.0,19.1,0.0,25.7,0.0,34.9,0.0
1823,6582,申豐,31.9,0.2,0.63,26W36,09/04,20.1,0.08,23.3,-0.01,25.7,0.0,25.7,0.0
1824,6730,常廣,32.8,-0.2,-0.61,26W36,09/04,14.5,0.02,19.3,-0.01,25.7,-0.01,29.8,-0.01
1825,6877,鏵友益,110.5,0.5,0.45,26W36,09/04,15.9,0.04,20.4,0.04,25.7,0.0,30.6,0.01
1826,00736,國泰新興市場,31.91,0.28,0.89,26W36,09/04,21.8,-0.06,21.8,-0.06,25.7,-0.79,47.1,-0.79
1827,1713,國化,43.45,-0.5,-1.14,26W36,09/04,16.5,-0.05,20.7,-0.27,25.6,-0.21,29.9,0.22
1828,2884,玉山金,43.55,0.35,0.81,26W36,09/04,18.9,-0.68,22.4,-0.73,25.6,-0.77,27.5,-0.75
1829,1906,寶隆,11.2,0.0,0.0,26W36,09/04,19.5,-0.04,22.4,0.08,25.6,0.1,26.6,0.1
1830,2520,冠德,37.1,0.2,0.54,26W36,09/04,19.7,-0.19,22.8,-0.33,25.6,-0.36,27.4,-0.26
1831,5205,中茂,20.6,0.0,0.0,26W36,09/04,17.3,0.0,23.8,0.0,25.5,0.0,28.7,0.0
1832,006203,元大MSCI台灣,195.8,2.05,1.06,26W36,09/04,15.4,0.04,15.4,0.04,25.5,3.84,30.4,-0.26
1833,6221,晉泰,21.45,-0.05,-0.23,26W36,09/04,19.3,-0.04,22.6,-0.14,25.5,0.01,26.3,0.01
1834,4127,天良,61.3,-4.7,-7.12,26W36,09/04,17.3,0.8,21.0,-0.05,25.5,0.28,29.8,0.06
1835,2356,英業達,67.5,2.5,3.85,26W36,09/04,22.0,-0.18,23.8,-0.16,25.5,-0.16,26.9,-0.1
1836,6584,南俊國際,634.0,5.0,0.79,26W36,09/04,19.1,0.04,23.1,0.54,25.4,0.0,31.4,0.0
1837,9907,統一實,15.25,-0.1,-0.65,26W36,09/04,18.3,-0.12,21.8,-0.13,25.4,-0.14,27.3,-0.16
1838,2926,誠品生活,30.5,0.0,0.0,26W36,09/04,15.0,-0.03,20.2,-0.02,25.4,-0.02,29.7,-0.02
1839,00987D,主動統一美債量化,9.98,0.02,0.2,26W36,09/04,21.0,0.78,23.5,0.95,25.4,0.58,25.9,0.13
1840,2109,華豐,14.8,0.0,0.0,26W36,09/04,16.7,-0.02,20.6,0.07,25.3,0.01,28.9,0.02
1841,7743,金利食安,21.7,-0.1,-0.46,26W36,09/04,12.5,0.01,18.8,0.0,25.3,0.0,32.1,0.0
1842,00656R,國泰中國A50反1,5.84,-0.08,-1.35,26W36,09/04,16.5,-0.2,22.9,-0.24,25.3,-0.24,39.6,-2.84
1843,2072,世紀風電,136.0,-2.0,-1.45,26W36,09/04,17.7,0.13,21.2,0.14,25.3,0.02,26.8,0.02
1844,1806,冠軍,8.04,0.02,0.25,26W36,09/04,20.7,-0.16,22.9,-0.11,25.2,-0.17,26.9,-0.16
1845,8162,微矽電子-創,60.6,1.7,2.89,26W36,09/04,17.5,0.05,21.6,0.03,25.2,0.02,30.3,0.0
1846,6166,凌華,121.5,7.5,6.58,26W36,09/04,17.4,0.86,20.9,0.76,25.1,0.85,27.4,0.36
1847,8426,紅木-KY,20.8,0.15,0.73,26W36,09/04,18.4,0.21,20.7,0.06,25.1,0.0,25.1,0.0
1848,5880,合庫金,26.65,-0.05,-0.19,26W36,09/04,16.8,-0.21,21.2,-0.22,25.1,-0.26,27.0,-0.28
1849,1457,宜進,14.5,0.1,0.69,26W36,09/04,17.6,0.04,20.8,0.03,25.0,-0.06,27.6,-0.21
1850,7750,新代,2415.0,215.0,9.77,26W36,09/04,13.3,0.61,17.1,0.05,24.9,0.02,32.8,0.02
1851,4764,雙鍵,231.5,14.0,6.44,26W36,09/04,16.3,0.21,20.2,0.74,24.9,-0.09,29.7,1.1
1852,2357,華碩,1025.0,54.0,5.56,26W36,09/04,16.9,-0.17,20.5,-0.2,24.9,-0.15,28.6,0.26
1853,2504,國產,31.25,-0.25,-0.79,26W36,09/04,18.1,0.03,21.8,0.02,24.9,0.02,27.1,0.02
1854,00695B,富邦美債7-10,34.62,0.04,0.12,26W36,09/04,21.4,0.08,23.0,-0.28,24.9,0.02,28.8,1.25
1855,4556,旭然,72.9,6.6,9.95,26W36,09/04,21.1,-0.03,23.3,-0.02,24.8,-0.02,24.8,-0.02
1856,6671,三能-KY,23.2,0.1,0.43,26W36,09/04,13.9,0.01,18.3,0.01,24.8,0.01,34.7,0.01
1857,9928,中視,17.85,-0.15,-0.83,26W36,09/04,18.0,-0.18,20.2,-0.02,24.8,-0.03,28.9,0.0
1858,6757,台灣虎航,55.9,0.0,0.0,26W36,09/04,21.8,-0.08,23.0,0.02,24.8,0.29,25.8,0.08
1859,7839,達人網,43.95,-0.35,-0.79,26W36,09/04,12.2,-0.06,17.1,0.0,24.8,0.0,35.2,0.0
1860,1339,昭輝,43.0,0.4,0.94,26W36,09/04,21.5,0.42,23.6,0.04,24.8,0.12,25.5,0.86
1861,5438,東友,16.65,0.05,0.3,26W36,09/04,19.9,0.01,21.5,0.01,24.8,0.0,25.6,0.0
1862,2073,雄順,26.6,0.0,0.0,26W36,09/04,10.4,0.0,14.5,0.0,24.8,0.0,32.7,0.0
1863,8069,元太,148.5,1.5,1.02,26W36,09/04,17.5,0.68,20.8,0.77,24.8,0.92,28.0,0.74
1864,1605,華新,38.4,0.8,2.13,26W36,09/04,20.5,-0.09,22.7,-0.02,24.6,-0.02,25.8,-0.03
1865,3168,眾福科,42.75,0.3,0.71,26W36,09/04,15.5,0.01,17.8,0.01,24.5,0.0,27.3,0.0
