排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
301,6204,艾華,88.8,0.2,0.23,26W37,09/11,67.2,0.12,70.3,0.0,70.3,0.0,70.3,0.0
302,5608,四維航,16.75,-0.15,-0.89,26W37,09/11,60.7,0.41,66.1,0.46,70.2,0.46,73.1,0.57
303,2439,美律,76.5,-0.7,-0.91,26W37,09/11,61.1,0.45,65.3,0.18,70.2,0.97,74.0,1.11
304,8024,佑華,12.8,-0.2,-1.54,26W37,09/11,54.2,0.0,61.6,0.0,70.1,0.0,74.5,0.0
305,3402,漢科,123.0,-1.5,-1.2,26W37,09/11,60.4,-0.74,65.3,-0.25,70.1,0.1,72.1,0.05
306,3236,千如,42.9,-2.1,-4.67,26W37,09/11,61.0,-0.38,65.1,-0.24,70.0,0.03,72.0,0.03
307,00631L,元大台灣50正2,35.98,-1.17,-3.15,26W37,09/11,44.3,-0.99,58.0,-1.02,69.8,-0.94,74.9,-0.87
308,00719B,元大美債1-3,30.83,0.03,0.1,26W37,09/11,48.8,0.01,59.4,0.01,69.7,-0.03,72.4,0.21
309,00865B,國泰US短期公債,48.57,0.2,0.41,26W37,09/11,45.3,-0.16,59.6,0.12,69.7,0.01,73.9,0.65
310,6830,汎銓,551.0,-40.0,-6.77,26W37,09/11,50.7,-1.24,57.6,-0.81,69.7,0.46,73.3,-1.19
311,3455,由田,233.5,4.5,1.97,26W37,09/11,52.5,0.39,60.8,0.65,69.7,-0.2,76.4,-0.48
312,5289,宜鼎,1295.0,5.0,0.39,26W37,09/11,54.6,1.03,61.1,1.27,69.6,-0.64,74.4,0.29
313,3325,旭品,11.05,-0.2,-1.78,26W37,09/11,53.5,-0.06,60.5,-0.2,69.6,-0.01,76.5,-0.01
314,2399,映泰,45.5,0.15,0.33,26W37,09/11,60.1,1.29,63.8,1.31,69.5,1.81,72.0,1.57
315,1310,台苯,8.63,-0.09,-1.03,26W37,09/11,57.2,-0.09,63.7,-0.17,69.4,-0.36,72.7,-0.2
316,00887,永豐中國科技50大,15.29,-0.32,-2.05,26W37,09/11,48.1,-0.06,61.2,0.04,69.4,0.44,74.8,0.18
317,00647L,元大S&P500正2,134.8,-1.45,-1.06,26W37,09/11,55.1,-0.9,56.9,-3.65,69.3,-0.19,69.3,-0.19
318,8936,國統,50.7,-0.4,-0.78,26W37,09/11,57.8,0.22,64.8,-0.15,69.3,-0.31,72.6,0.13
319,00652,富邦印度,31.86,-0.17,-0.53,26W37,09/11,59.5,-0.14,66.3,-0.1,69.3,0.36,73.9,-0.48
320,00752,中信中國50,22.24,-0.03,-0.13,26W37,09/11,54.1,-0.26,63.7,-0.24,69.3,-0.18,71.6,-0.17
321,5315,光聯,18.1,-0.15,-0.82,26W37,09/11,51.4,0.36,60.6,0.21,69.3,0.53,73.0,0.13
322,00408A,主動第一金優股息,10.26,-0.11,-1.06,26W37,09/11,55.2,-0.92,64.7,-0.58,69.3,-0.09,74.6,-0.39
323,4966,譜瑞-KY,528.0,-12.0,-2.22,26W37,09/11,49.8,0.22,59.4,0.29,69.3,0.59,72.5,0.59
324,00757,統一FANG+,137.2,-0.65,-0.47,26W37,09/11,60.3,-0.14,66.1,-0.34,69.2,-0.25,70.7,-0.26
325,4540,全球傳動,58.1,0.1,0.17,26W37,09/11,62.5,0.32,65.8,0.68,69.2,0.22,70.7,0.18
326,00411A,主動統一前沿科技,9.72,-0.17,-1.72,26W37,09/11,53.5,0.67,62.8,0.77,69.2,0.83,74.1,1.19
327,3141,晶宏,90.8,-0.9,-0.98,26W37,09/11,56.7,0.38,63.0,1.09,69.1,0.91,76.4,0.11
328,6462,神盾,96.2,-2.7,-2.73,26W37,09/11,59.2,-0.11,64.0,-0.28,69.1,-0.22,73.3,-0.21
329,4976,佳凌,36.1,-0.8,-2.17,26W37,09/11,59.6,0.56,65.3,0.68,69.1,-0.01,70.4,0.21
330,1582,信錦,70.1,-0.3,-0.43,26W37,09/11,58.2,-0.03,63.9,-0.07,69.1,-0.05,71.7,-0.05
331,00943,兆豐電子高息等權,20.84,-0.07,-0.33,26W37,09/11,63.8,1.47,66.7,1.53,69.1,1.87,69.1,1.87
332,3390,旭軟,21.6,-0.2,-0.92,26W37,09/11,51.4,0.01,60.8,0.01,69.0,0.65,72.0,0.04
333,4931,新盛力,234.0,-10.0,-4.1,26W37,09/11,59.7,1.71,62.7,1.5,69.0,1.11,75.2,2.9
334,3014,聯陽,130.5,-1.0,-0.76,26W37,09/11,55.1,0.18,61.1,0.0,69.0,0.11,73.4,-0.1
335,6169,昱泉,12.0,-0.15,-1.23,26W37,09/11,59.6,-0.02,62.9,-0.02,68.9,-0.02,73.6,0.0
336,6432,今展科,53.6,-1.9,-3.42,26W37,09/11,60.3,-0.39,66.6,0.14,68.9,0.0,71.2,0.0
337,911608,明輝-DR,2.72,0.02,0.74,26W37,09/11,46.6,-0.01,60.7,-0.25,68.9,-0.25,76.2,-0.25
338,8431,匯鑽科,56.9,-3.3,-5.48,26W37,09/11,51.8,-3.65,57.8,-4.18,68.8,-2.65,72.7,-2.8
339,3128,昇銳,19.95,0.05,0.25,26W37,09/11,54.2,-0.34,61.0,-0.48,68.8,-0.01,69.9,0.01
340,8011,台通,15.55,0.1,0.65,26W37,09/11,58.8,-0.08,63.1,-0.11,68.7,-0.25,71.9,-0.04
341,00955,中信日本商社,16.43,0.08,0.49,26W37,09/11,55.3,-0.19,63.4,-0.4,68.5,-0.28,71.3,-0.53
342,2369,菱生,29.5,-0.5,-1.67,26W37,09/11,62.2,0.5,65.8,0.53,68.5,0.25,70.3,-0.06
343,00922,國泰台灣領袖50,41.83,-0.53,-1.25,26W37,09/11,60.1,-0.11,65.7,-0.15,68.4,-0.14,69.5,-0.14
344,3419,譁裕,11.0,-0.3,-2.65,26W37,09/11,53.9,-0.16,61.1,0.11,68.3,0.43,71.6,0.58
345,3587,閎康,236.0,-9.0,-3.67,26W37,09/11,56.2,-0.02,61.0,0.18,68.3,-0.35,70.3,0.9
346,2480,敦陽科,157.5,1.0,0.64,26W37,09/11,53.7,-0.07,61.6,0.01,68.2,-0.36,75.1,0.07
347,5222,全訊,103.0,-0.5,-0.48,26W37,09/11,53.6,0.02,60.7,0.02,68.1,0.02,73.0,0.02
348,00668,國泰美國道瓊,60.5,-0.2,-0.33,26W37,09/11,56.1,0.6,60.5,-1.95,68.0,0.52,68.0,0.52
349,3615,安可,33.85,-1.25,-3.56,26W37,09/11,61.6,-0.46,63.7,-0.32,68.0,-0.82,72.9,0.0
350,3484,崧騰,44.35,-0.35,-0.78,26W37,09/11,50.4,0.31,57.8,-0.46,68.0,0.31,70.9,-0.24
351,6269,台郡,66.1,-0.5,-0.75,26W37,09/11,57.4,0.54,62.3,0.51,68.0,0.7,71.2,0.9
352,3317,尼克森,54.5,-1.5,-2.68,26W37,09/11,61.3,-0.02,64.6,-0.02,67.9,-0.07,71.6,-0.07
353,2601,益航,6.54,-0.12,-1.8,26W37,09/11,55.8,-0.29,62.2,-0.31,67.9,-0.43,70.7,-0.16
354,00685L,群益臺灣加權正2,11.84,-0.42,-3.43,26W37,09/11,41.6,-0.73,55.0,-0.85,67.9,-0.68,74.2,-0.67
355,2929,淘帝-KY,5.72,-0.15,-2.56,26W37,09/11,51.3,-0.31,62.5,-0.44,67.8,-0.22,70.8,-0.14
356,00712,復華富時不動產,8.38,-0.15,-1.76,26W37,09/11,40.2,-0.36,55.0,-0.43,67.8,-0.29,73.7,-0.37
357,6122,擎邦,50.8,0.4,0.79,26W37,09/11,56.1,-0.3,62.6,-0.24,67.7,-0.23,69.7,-0.14
358,6244,茂迪,22.3,-0.3,-1.33,26W37,09/11,57.4,0.12,63.1,0.05,67.7,0.22,70.8,-0.04
359,6799,來頡,78.7,-0.1,-0.13,26W37,09/11,57.2,-0.14,62.0,-0.36,67.6,-0.17,68.5,-1.44
360,3548,兆利,79.4,-2.1,-2.58,26W37,09/11,56.9,0.05,62.1,0.07,67.6,0.13,71.2,0.13
361,1609,大亞,37.85,0.1,0.26,26W37,09/11,59.6,-0.27,64.6,-0.3,67.4,-0.21,68.9,-0.36
362,6231,系微,208.5,-9.5,-4.36,26W37,09/11,54.2,-0.13,61.3,-0.33,67.4,0.12,72.0,0.08
363,8227,巨有科技,239.0,21.5,9.89,26W37,09/11,56.0,-8.87,61.7,-8.64,67.3,-6.47,71.2,-3.64
364,4171,瑞基,16.3,-0.3,-1.81,26W37,09/11,56.5,-0.24,62.6,-0.38,67.3,0.0,68.3,0.0
365,8440,綠電,19.85,-0.05,-0.25,26W37,09/11,61.2,-0.33,65.2,-0.01,67.3,-0.01,69.0,0.0
366,3607,谷崧,13.6,0.1,0.74,26W37,09/11,48.4,0.1,57.0,-0.09,67.2,-0.35,71.8,0.53
367,00410A,主動永豐科技趨勢,11.84,-0.11,-0.92,26W37,09/11,50.6,2.34,59.7,1.99,67.1,3.3,70.7,3.65
368,00706L,期元大S&P日圓正2,20.09,-0.18,-0.89,26W37,09/11,43.9,-0.33,57.1,-0.8,67.1,-1.52,72.1,-0.95
369,8071,能率網通,21.85,-0.4,-1.8,26W37,09/11,57.3,-0.4,64.9,-0.74,67.1,-1.14,72.0,-0.07
370,6672,騰輝電子-KY,292.0,-7.0,-2.34,26W37,09/11,58.1,-1.09,63.2,-0.92,67.0,-2.58,71.0,-1.48
371,8049,晶采,24.45,-0.05,-0.2,26W37,09/11,57.2,-0.23,62.9,-0.06,67.0,-0.01,69.0,-0.01
372,6215,和椿,98.2,-2.3,-2.29,26W37,09/11,60.6,-0.19,63.4,0.08,67.0,-0.3,68.7,0.9
373,0061,元大寶滬深,23.92,-0.15,-0.62,26W37,09/11,48.4,-0.19,56.6,-0.14,66.9,-0.14,72.2,-0.14
374,00972,野村日本動能高息,21.84,0.03,0.14,26W37,09/11,56.9,1.89,59.6,2.76,66.9,5.38,66.9,0.01
375,8176,智捷,9.92,0.14,1.43,26W37,09/11,47.6,-0.09,56.6,-0.07,66.6,-0.06,72.1,-0.06
