排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
301,3346,麗清,22.3,2.0,9.85,26W38,09/18,77.3,0.0,79.5,0.0,20.5,0.0
302,6462,神盾,97.1,-0.5,-0.51,26W38,09/18,75.6,-0.01,79.4,1.06,20.6,-1.06
303,2941,米斯特,30.9,0.9,3.0,26W38,09/18,79.4,0.0,79.4,0.0,20.6,0.0
304,8435,鉅邁,53.1,0.1,0.19,26W38,09/18,74.2,0.0,79.4,0.0,20.6,0.0
305,4542,科嶠,275.0,-3.5,-1.26,26W38,09/18,68.6,0.0,79.3,0.0,20.7,0.0
306,3437,榮創,22.35,2.0,9.83,26W38,09/18,78.6,0.1,79.3,-0.48,20.7,0.48
307,6909,創控,42.15,0.45,1.08,26W38,09/18,73.9,0.11,79.3,0.11,20.7,-0.11
308,3014,聯陽,135.5,2.0,1.5,26W38,09/18,75.9,-0.09,79.2,-0.1,20.8,0.1
309,00713,元大台灣高息低波,65.1,0.15,0.23,26W38,09/18,78.8,0.49,79.1,0.43,20.9,-0.43
310,00668,國泰美國道瓊,60.5,0.05,0.08,26W38,09/18,68.2,0.13,79.1,11.1,20.9,-11.1
311,6799,來頡,84.1,2.9,3.57,26W38,09/18,74.7,0.0,78.9,0.0,21.1,0.0
312,6752,叡揚,97.2,1.1,1.14,26W38,09/18,73.9,-0.01,78.9,0.0,21.1,0.0
313,8227,巨有科技,279.0,21.0,8.14,26W38,09/18,69.8,-1.39,78.9,0.81,21.1,-0.81
314,5315,光聯,18.75,-0.1,-0.53,26W38,09/18,77.2,0.75,78.8,0.0,21.2,0.0
315,1312A,國喬特,22.6,-0.2,-0.88,26W38,09/18,69.9,-0.03,78.6,0.0,21.4,0.0
316,3607,谷崧,13.85,0.15,1.09,26W38,09/18,74.2,0.11,78.5,0.11,21.5,-0.11
317,9110,越南控-DR,3.0,0.04,1.35,26W38,09/18,72.1,0.0,78.5,0.0,21.5,0.0
318,2374,佳能,67.5,0.7,1.05,26W38,09/18,77.1,0.31,78.4,0.36,21.6,-0.36
319,00685L,群益臺灣加權正2,12.42,0.44,3.67,26W38,09/18,75.9,-1.96,78.4,-2.1,21.6,2.05
320,4714,永捷,12.1,0.6,5.22,26W38,09/18,75.9,0.38,78.3,1.19,21.7,-1.19
321,5274,信驊,19290.0,1015.0,5.55,26W38,09/18,78.3,0.0,78.3,0.0,21.7,0.0
322,2349,錸德,10.35,-0.05,-0.48,26W38,09/18,76.3,0.15,78.3,0.15,21.7,-0.15
323,00401A,主動摩根台灣鑫收,14.22,0.27,1.94,26W38,09/18,76.9,-3.81,78.3,-4.35,21.7,3.15
324,6657,華安,33.65,-0.65,-1.9,26W38,09/18,74.9,0.05,78.2,0.0,21.8,0.0
325,6438,迅得,148.5,3.0,2.06,26W38,09/18,71.4,-0.06,78.2,-0.02,21.8,0.02
326,6411,晶焱,78.8,1.1,1.42,26W38,09/18,76.4,0.04,78.2,0.04,21.8,-0.04
327,3587,閎康,241.5,5.5,2.33,26W38,09/18,74.3,0.0,78.2,0.0,21.8,0.0
328,3540,曜越,23.35,0.35,1.52,26W38,09/18,78.1,0.0,78.1,0.0,21.9,0.0
329,3491,昇達科,1565.0,80.0,5.39,26W38,09/18,75.5,-1.4,78.1,-0.11,21.9,0.11
330,00663L,國泰臺灣加權正2,108.65,3.85,3.67,26W38,09/18,75.5,1.7,78.0,1.0,22.0,-1.0
331,2444,兆勁,12.6,0.4,3.28,26W38,09/18,76.3,-3.77,78.0,-3.85,22.0,3.85
332,00980A,主動野村臺灣優選,24.8,0.75,3.12,26W38,09/18,77.7,1.43,78.0,1.43,22.0,-1.43
333,4971,IET-KY,592.0,37.0,6.67,26W38,09/18,75.9,0.04,78.0,0.04,22.0,-0.04
334,00706L,期元大S&P日圓正2,19.32,-0.34,-1.73,26W38,09/18,73.6,0.94,77.9,1.03,22.1,-1.03
335,3041,揚智,23.0,0.55,2.45,26W38,09/18,76.5,-1.03,77.9,-0.39,22.1,0.39
336,2439,美律,78.2,-1.1,-1.39,26W38,09/18,76.0,-0.45,77.9,-0.45,22.1,0.45
337,8176,智捷,9.83,0.05,0.51,26W38,09/18,74.0,-0.08,77.8,-0.08,22.2,0.08
338,6716,應廣,119.5,2.5,2.14,26W38,09/18,74.5,0.16,77.8,0.17,22.2,-0.17
339,4916,事欣科,105.5,2.5,2.43,26W38,09/18,75.6,-2.91,77.6,-2.31,22.4,2.31
340,6885,全福生技,31.6,2.1,7.12,26W38,09/18,72.8,0.05,77.5,-0.02,22.5,0.02
341,3207,耀勝,39.15,2.0,5.38,26W38,09/18,71.9,1.11,77.5,0.0,22.5,0.0
342,6151,晉倫,35.45,1.1,3.2,26W38,09/18,71.5,0.08,77.5,0.0,22.5,0.0
343,3338,泰碩,68.0,2.0,3.03,26W38,09/18,76.4,0.01,77.4,0.01,22.6,-0.01
344,00410A,主動永豐科技趨勢,12.07,0.42,3.61,26W38,09/18,74.9,3.34,77.4,3.39,22.6,-3.39
345,0061,元大寶滬深,24.13,0.25,1.05,26W38,09/18,76.4,-0.11,77.4,-0.21,22.6,0.21
