排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
301,4540,全球傳動,59.3,0.3,0.51,26W38,09/18,63.4,0.83,66.6,0.73,70.1,0.87,71.6,0.91
302,8024,佑華,12.75,-0.2,-1.54,26W38,09/18,53.9,-0.26,61.5,-0.02,70.1,0.0,74.5,0.0
303,00998A,主動復華金融股息,17.22,-0.08,-0.46,26W38,09/18,57.1,4.34,64.7,4.58,70.0,5.48,71.8,5.36
304,3402,漢科,129.0,3.5,2.79,26W38,09/18,60.4,-0.02,65.2,-0.15,70.0,-0.08,72.0,-0.08
305,5289,宜鼎,1315.0,55.0,4.37,26W38,09/18,55.3,0.66,60.6,-0.48,70.0,0.38,75.5,1.16
306,3236,千如,43.35,0.6,1.4,26W38,09/18,60.9,-0.05,65.2,0.1,70.0,-0.04,72.0,-0.04
307,00719B,元大美債1-3,30.98,-0.09,-0.29,26W38,09/18,49.3,0.47,59.6,0.16,69.9,0.21,72.6,0.2
308,00408A,主動第一金優股息,10.34,0.19,1.87,26W38,09/18,55.6,0.35,65.0,0.33,69.8,0.56,75.2,0.6
309,4976,佳凌,36.6,0.7,1.95,26W38,09/18,59.6,0.03,65.7,0.35,69.8,0.68,70.8,0.4
310,3338,泰碩,68.0,2.0,3.03,26W38,09/18,58.4,-0.08,63.7,-0.08,69.7,-0.76,73.9,0.73
311,2439,美律,78.2,-1.1,-1.39,26W38,09/18,60.6,-0.55,65.1,-0.23,69.7,-0.55,73.2,-0.78
312,5315,光聯,18.75,-0.1,-0.53,26W38,09/18,51.4,0.02,60.7,0.03,69.6,0.35,73.8,0.82
313,00983D,主動富邦複合收益,9.78,0.02,0.2,26W38,09/18,43.6,-0.15,57.3,-0.3,69.5,-1.02,80.2,-0.02
314,3325,旭品,11.2,0.05,0.45,26W38,09/18,53.7,0.25,60.4,-0.08,69.5,-0.01,76.5,-0.01
315,00757,統一FANG+,140.65,1.25,0.9,26W38,09/18,60.6,0.27,66.4,0.3,69.5,0.3,70.8,0.14
316,00865B,國泰US短期公債,48.81,-0.14,-0.29,26W38,09/18,45.3,0.01,59.4,-0.24,69.5,-0.26,73.2,-0.65
317,4966,譜瑞-KY,568.0,12.0,2.16,26W38,09/18,49.9,0.12,58.9,-0.58,69.2,-0.06,72.6,0.14
318,00781B,國泰A級科技債,26.66,0.12,0.45,26W38,09/18,55.8,-2.03,66.4,-3.54,69.2,-6.63,75.3,-6.69
319,00752,中信中國50,22.37,0.08,0.36,26W38,09/18,54.0,-0.15,63.6,-0.13,69.1,-0.15,71.5,-0.15
320,2369,菱生,31.0,0.7,2.31,26W38,09/18,62.7,0.53,66.3,0.5,69.1,0.66,71.2,0.88
321,1310,台苯,8.75,-0.28,-3.1,26W38,09/18,57.1,-0.14,63.3,-0.39,69.1,-0.29,72.5,-0.2
322,00652,富邦印度,31.97,-0.03,-0.09,26W38,09/18,59.3,-0.23,66.8,0.52,69.1,-0.24,73.7,-0.23
323,2444,兆勁,12.6,0.4,3.28,26W38,09/18,53.6,-2.53,61.5,-3.39,69.1,-3.8,73.1,-3.51
324,00712,復華富時不動產,7.97,-0.05,-0.62,26W38,09/18,39.9,-0.33,55.4,0.4,69.0,1.21,75.2,1.57
325,6830,汎銓,563.0,51.0,9.96,26W38,09/18,52.2,1.54,58.9,1.32,69.0,-0.73,74.7,1.37
326,6432,今展科,58.8,5.3,9.91,26W38,09/18,59.4,-0.92,65.2,-1.37,68.9,0.0,71.2,0.0
327,00647L,元大S&P500正2,136.95,1.7,1.26,26W38,09/18,55.0,-0.1,59.8,2.87,68.9,-0.42,68.9,-0.42
328,00922,國泰台灣領袖50,42.7,0.74,1.76,26W38,09/18,60.5,0.39,66.1,0.44,68.9,0.51,70.0,0.53
329,6169,昱泉,12.05,-0.25,-2.03,26W38,09/18,59.5,-0.05,62.9,-0.05,68.9,-0.05,73.6,0.0
330,3455,由田,255.5,9.5,3.86,26W38,09/18,51.7,-0.83,59.8,-1.05,68.9,-0.78,76.7,0.31
331,6462,神盾,97.1,-0.5,-0.51,26W38,09/18,59.0,-0.14,63.9,-0.17,68.9,-0.26,72.6,-0.68
332,911608,明輝-DR,2.72,0.03,1.12,26W38,09/18,46.8,0.27,60.7,-0.03,68.9,-0.03,76.1,-0.03
333,00887,永豐中國科技50大,16.01,0.22,1.39,26W38,09/18,47.9,-0.22,61.0,-0.19,68.8,-0.54,74.3,-0.42
334,3390,旭軟,22.2,0.55,2.54,26W38,09/18,51.4,0.07,60.8,0.0,68.8,-0.2,71.8,-0.18
335,8011,台通,15.7,-0.1,-0.63,26W38,09/18,58.6,-0.25,63.1,0.02,68.8,0.13,71.5,-0.42
336,3128,昇銳,20.45,0.2,0.99,26W38,09/18,54.3,0.17,61.3,0.4,68.7,-0.08,69.9,-0.07
337,00943,兆豐電子高息等權,21.09,0.26,1.25,26W38,09/18,64.5,0.7,68.0,1.24,68.7,-0.34,68.7,-0.34
338,8936,國統,52.1,-0.1,-0.19,26W38,09/18,57.3,-0.47,64.3,-0.51,68.7,-0.65,71.9,-0.66
339,3587,閎康,241.5,5.5,2.33,26W38,09/18,56.6,0.46,61.2,0.21,68.5,0.2,70.5,0.21
340,1582,信錦,70.9,0.4,0.57,26W38,09/18,58.1,-0.02,63.7,-0.17,68.5,-0.64,71.7,0.0
341,3419,譁裕,11.45,0.7,6.51,26W38,09/18,53.8,-0.08,60.8,-0.26,68.4,0.1,71.5,-0.04
342,3317,尼克森,56.2,1.1,2.0,26W38,09/18,61.0,-0.22,64.8,0.17,68.3,0.37,71.0,-0.67
343,00706L,期元大S&P日圓正2,19.32,-0.34,-1.73,26W38,09/18,43.8,-0.06,57.6,0.5,68.3,1.17,73.0,0.93
344,2489,瑞軒,44.15,0.95,2.2,26W38,09/18,61.6,-2.17,65.6,-2.13,68.2,-2.06,69.9,-2.4
345,2480,敦陽科,165.0,3.5,2.17,26W38,09/18,53.9,0.17,61.3,-0.31,68.2,0.07,74.3,-0.79
346,00668,國泰美國道瓊,60.5,0.05,0.08,26W38,09/18,56.3,0.12,60.6,0.12,68.2,0.13,68.2,0.13
347,3615,安可,36.9,0.7,1.93,26W38,09/18,61.2,-0.4,64.1,0.39,68.1,0.06,72.9,0.05
348,6269,台郡,64.1,0.4,0.63,26W38,09/18,57.7,0.22,62.5,0.15,68.0,-0.03,71.3,0.05
349,3014,聯陽,135.5,2.0,1.5,26W38,09/18,54.5,-0.57,60.6,-0.48,68.0,-1.0,72.5,-0.91
350,2601,益航,5.92,-0.38,-6.03,26W38,09/18,55.6,-0.18,62.1,-0.07,67.9,-0.03,70.6,-0.06
351,00955,中信日本商社,16.33,-0.23,-1.39,26W38,09/18,55.1,-0.2,62.9,-0.5,67.9,-0.66,70.5,-0.81
352,3484,崧騰,46.75,0.85,1.85,26W38,09/18,50.3,-0.14,57.6,-0.2,67.8,-0.2,70.7,-0.15
353,2929,淘帝-KY,5.79,0.07,1.22,26W38,09/18,51.5,0.19,62.5,0.07,67.7,-0.07,70.4,-0.4
354,6244,茂迪,22.9,0.55,2.46,26W38,09/18,57.3,-0.05,63.0,-0.11,67.7,0.0,71.2,0.38
355,3607,谷崧,13.85,0.15,1.09,26W38,09/18,48.3,-0.14,56.8,-0.15,67.7,0.5,71.4,-0.39
356,6799,來頡,84.1,2.9,3.57,26W38,09/18,57.4,0.17,62.1,0.18,67.7,0.1,70.0,1.42
357,6672,騰輝電子-KY,302.0,8.5,2.9,26W38,09/18,58.9,0.83,64.4,1.24,67.4,0.43,73.5,2.51
358,6226,光鼎,45.7,1.85,4.22,26W38,09/18,57.0,-3.67,61.9,-2.81,67.4,-2.93,70.9,-2.61
359,6231,系微,222.5,10.5,4.95,26W38,09/18,54.6,0.38,61.3,-0.01,67.4,0.03,72.0,-0.02
360,1609,大亞,38.0,0.35,0.93,26W38,09/18,59.5,-0.14,64.5,-0.13,67.4,-0.01,68.7,-0.22
