" "," ","#","股票代號/名稱","類別","20260211","0226","0306","0313","0320","0327"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","190","2492華新科","電子零組件","-0.18","4.09","-0.64","-0.85","-0.24","-1.17"," ","30","1.01"," ","57.10","124.50","-3.50"," "
" "," ","191","5244弘凱","光電","-0.09","0.80","0.10","0.72","-0.09","-0.44"," ","10","1.00"," ","48.33","40.60","2.40"," "
" "," ","192","4770上品","化學","0.00","1.07","0.00","1.21","-1.32","0.03"," ","31","0.99"," ","64.19","222.50","-2.50"," "
" "," ","193","9906欣巴巴","營建","0.44","-0.01","0.36","0.07","0.11","0.02"," ","30","0.99"," ","77.42","40.85","-2.30"," "
" "," ","194","3716中化控股","生技醫療業","0.06","0.08","0.18","0.11","0.43","0.13"," ","30","0.99"," ","53.78","33.00","0.00"," "
" "," ","195","8249菱光","電子零組件","-0.40","0.63","0.13","0.65","0.54","-0.57"," ","10","0.98"," ","57.75","48.50","-1.70"," "
" "," ","196","3617碩天","其他電子","-0.02","0.47","-0.09","0.11","-0.02","0.53"," ","31","0.98"," ","67.28","175.00","3.00"," "
" "," ","197","6526達發","半導體","0.08","0.00","0.78","0.06","0.00","0.05"," ","31","0.97"," ","79.34","475.00","-20.00"," "
" "," ","198","7631聚賢研發-創","其他電子","0.09","0.05","0.90","0.18","0.00","-0.26"," ","10","0.96"," ","75.59","113.00","-1.50"," "
" "," ","199","5471松翰","半導體","-0.27","0.79","0.10","0.82","-0.67","0.19"," ","31","0.96"," ","31.26","38.95","-1.40"," "
" "," ","200","7736虎山","汽車","-0.01","0.00","0.02","-0.20","0.27","0.88"," ","50","0.96"," ","84.13","80.80","-0.10"," "
" "," ","201","3380明泰","通信網路","-0.33","0.23","0.74","-0.46","0.98","-0.20"," ","30","0.96"," ","67.94","36.25","-0.85"," "
" "," ","202","2460建通","電子零組件","-0.24","-0.16","0.50","1.00","-0.23","0.09"," ","31","0.96"," ","62.74","24.95","0.05"," "
" "," ","203","2031新光鋼","鋼鐵","0.15","0.32","-0.09","0.42","0.05","0.10"," ","31","0.95"," ","54.65","39.85","-0.20"," "
" "," ","204","6937天虹","半導體","0.09","0.02","0.07","0.20","0.85","-0.28"," ","30","0.95"," ","64.92","242.00","-16.50"," "
" "," ","205","4961天鈺","半導體","0.21","-0.23","-0.01","0.60","0.28","0.09"," ","10","0.94"," ","41.42","150.00","6.00"," "
" "," ","206","1809中釉","玻璃","-0.16","0.12","0.01","-0.15","5.74","-4.62"," ","30","0.94"," ","51.39","26.70","-1.70"," "
" "," ","207","6243迅杰","半導體","0.18","0.11","1.02","-0.03","-0.99","0.65"," ","31","0.94"," ","26.60","28.90","-0.85"," "
" "," ","208","6658聯策","其他電子","-0.11","0.08","-1.25","2.73","-1.61","1.08"," ","31","0.92"," ","40.75","71.30","4.50"," "
" "," ","209","3013晟銘電","電腦週邊","-0.59","-0.24","0.20","-0.28","0.86","0.97"," ","50","0.92"," ","48.55","104.50","-1.50"," "
" "," ","210","2462良得電","電子零組件","0.05","0.22","0.07","0.12","0.22","0.24"," ","50","0.92"," ","56.52","22.05","-0.50"," "
" "," ","211","6789采鈺","半導體","0.79","0.22","0.92","-0.64","-0.06","-0.33"," ","30","0.90"," ","76.97","328.50","6.00"," "
" "," ","212","6934心誠鎂","生技醫療業","0.00","0.00","0.65","0.14","0.06","0.05"," ","10","0.90"," ","61.51","70.40","-2.60"," "
" "," ","213","3706神達","電腦週邊","0.01","0.30","-0.60","0.73","0.60","-0.14"," ","10","0.90"," ","50.61","77.10","-1.70"," "
" "," ","214","8104錸寶","光電","-0.53","0.93","-0.60","0.79","0.24","0.06"," ","10","0.89"," ","41.10","33.70","-0.65"," "
" "," ","215","6670復盛應用","運動","0.19","0.14","0.12","0.67","-0.04","-0.19"," ","10","0.89"," ","78.83","260.00","-8.00"," "
" "," ","216","6416瑞祺電通","通信網路","-0.53","0.66","0.32","0.05","0.30","0.07"," ","30","0.87"," ","45.47","79.70","-0.50"," "
" "," ","217","2614東森","其他","0.04","0.13","0.15","0.61","-0.13","0.07"," ","31","0.87"," ","46.61","20.95","-0.10"," "
" "," ","218","5607遠雄港","航運","-0.07","0.97","0.48","-0.22","0.01","-0.32"," ","30","0.85"," ","74.42","45.70","-0.30"," "
" "," ","219","1210大成","食品","-0.09","0.14","-0.10","0.31","0.38","0.21"," ","30","0.85"," ","63.16","54.50","0.20"," "
" "," ","220","1723中碳","化學","0.06","0.31","-0.27","0.49","0.36","-0.10"," ","10","0.85"," ","51.07","88.70","8.00"," "
" "," ","221","4571鈞興-KY","電機","0.00","0.00","0.00","0.03","0.00","0.82"," ","31","0.85"," ","65.97","154.50","-4.50"," "
" "," ","222","3515華擎","電腦週邊","0.18","0.35","-0.03","0.21","0.14","-0.01"," ","10","0.84"," ","70.34","209.50","-6.00"," "
" "," ","223","2401凌陽","半導體","0.05","0.40","0.19","0.12","0.01","0.07"," ","31","0.84"," ","35.97","20.10","-0.60"," "
" "," ","224","2395研華","電腦週邊","0.02","0.06","0.18","0.60","-0.09","0.06"," ","31","0.83"," ","85.41","321.50","-11.00"," "
" "," ","225","1713國化","化學","0.31","0.02","0.32","0.12","0.04","0.02"," ","10","0.83"," ","72.74","47.40","-0.25"," "
" "," ","226","2211長榮鋼","鋼鐵","-0.25","0.57","0.12","0.32","0.17","-0.11"," ","10","0.82"," ","82.95","98.70","-2.30"," "
" "," ","227","2204中華","汽車","0.69","-0.05","0.05","-0.09","-0.09","0.30"," ","41","0.81"," ","74.02","56.40","0.90"," "
" "," ","228","2030彰源","鋼鐵","0.19","0.28","0.16","0.07","0.03","0.08"," ","31","0.81"," ","43.71","16.25","0.15"," "
" "," ","229","2537聯上發","營建","0.16","0.00","0.32","0.11","-0.29","0.51"," ","31","0.81"," ","55.70","10.30","0.10"," "
" "," ","230","2498宏達電","通信網路","0.15","0.51","-0.05","-0.14","-0.04","0.37"," ","50","0.80"," ","40.80","40.05","-0.85"," "
" "," ","231","3092鴻碩","電子零組件","0.00","0.65","1.80","-1.57","-0.30","0.21"," ","50","0.79"," ","35.53","28.55","-1.85"," "
" "," ","232","2069運錩","鋼鐵","0.43","0.02","0.09","0.16","0.11","-0.02"," ","10","0.79"," ","60.98","18.90","0.25"," "
" "," ","233","9103美德醫療-DR","存託憑證","0.37","0.36","-0.15","0.17","0.13","-0.10"," ","10","0.78"," ","9.96","5.02","-0.05"," "
" "," ","234","2430燦坤","電子通路","0.17","0.10","0.26","0.08","0.11","0.05"," ","30","0.77"," ","64.14","21.75","0.00"," "
" "," ","235","4994傳奇","資訊服務","0.00","-0.02","0.03","0.64","0.06","0.06"," ","21","0.77"," ","85.33","94.00","1.50"," "
" "," ","236","2379瑞昱","半導體","0.08","-0.52","-0.14","0.36","0.56","0.43"," ","30","0.77"," ","72.60","488.00","-6.50"," "
" "," ","237","8033雷虎","其他","0.84","4.08","-3.74","0.00","-0.09","-0.33"," ","10","0.76"," ","35.23","144.50","6.00"," "
" "," ","238","4414如興","紡織","0.03","0.02","-0.06","0.19","0.02","0.56"," ","31","0.76"," ","63.19","11.75","0.10"," "
" "," ","239","3419譁裕","通信網路","0.27","-0.09","0.15","0.38","-0.47","0.52"," ","31","0.76"," ","31.97","16.30","0.00"," "
" "," ","240","8081致新","半導體","-0.18","0.28","1.25","-0.21","-0.32","-0.06"," ","31","0.76"," ","40.99","230.00","-3.00"," "
" "," ","241","6477安集","光電","-1.02","1.21","-0.58","1.51","0.21","-0.58"," ","10","0.75"," ","44.99","33.90","-0.50"," "
" "," ","242","6224聚鼎","電子零組件","0.01","0.55","0.20","0.05","0.00","-0.06"," ","10","0.75"," ","35.59","40.10","-0.80"," "
" "," ","243","4562穎漢","電機","0.02","0.02","0.07","0.08","0.09","0.47"," ","50","0.75"," ","52.95","30.35","-0.70"," "
" "," ","244","2457飛宏","電子零組件","-0.18","0.69","0.32","-0.01","-0.23","0.16"," ","31","0.75"," ","29.00","24.90","-0.85"," "
" "," ","245","3296勝德","電子零組件","0.02","0.50","-0.33","0.05","0.49","0.01"," ","30","0.74"," ","77.61","21.50","0.00"," "
" "," ","246","3588通嘉","半導體","-0.09","-0.49","0.06","0.26","0.16","0.84"," ","31","0.74"," ","25.97","48.55","-1.00"," "
" "," ","247","2420新巨","電子零組件","0.05","0.37","0.38","-0.17","0.10","0.01"," ","30","0.74"," ","49.84","51.20","-0.80"," "
" "," ","248","1527鑽全","電機","-0.02","0.73","-0.63","0.50","-0.32","0.48"," ","31","0.74"," ","30.70","32.65","0.00"," "
" "," ","249","2645長榮航太","航運","-0.12","0.44","0.19","-0.07","0.25","0.04"," ","30","0.73"," ","83.01","151.50","0.00"," "
" "," ","250","6196帆宣","其他電子","0.05","-0.60","1.30","-0.04","0.44","-0.42"," ","30","0.73"," ","71.07","281.50","-11.50"," "
" "," ","251","2501國建","營建","0.14","0.01","0.15","-0.06","0.21","0.28"," ","50","0.73"," ","77.00","23.05","-0.95"," "
" "," ","252","6742澤米","光電","-0.07","0.21","0.00","-0.14","0.65","0.08"," ","30","0.73"," ","34.84","40.55","0.00"," "
" "," ","253","2032新鋼","鋼鐵","0.17","-0.14","0.15","0.25","0.05","0.24"," ","31","0.72"," ","56.24","16.95","0.50"," "
" "," ","254","9910豐泰","運動","-0.04","-0.06","1.29","-0.17","-0.39","0.08"," ","31","0.71"," ","90.45","80.50","-0.50"," "
" "," ","255","4142國光生","生技醫療業","-0.11","-0.22","0.68","-0.14","0.38","0.12"," ","30","0.71"," ","38.76","18.50","0.00"," "
" "," ","256","8215明基材","光電","0.15","0.15","0.03","0.11","0.04","0.23"," ","31","0.71"," ","52.80","22.70","-0.70"," "
" "," ","257","4532瑞智","電機","0.06","0.27","-0.10","0.29","0.16","0.02"," ","10","0.70"," ","71.12","26.40","-1.05"," "
" "," ","258","2201裕隆","汽車","0.17","0.18","-0.19","0.06","0.22","0.25"," ","50","0.69"," ","62.90","27.75","-0.20"," "
" "," ","259","3704合勤控","通信網路","-0.07","-0.05","-0.35","0.44","0.58","0.14"," ","30","0.69"," ","55.18","33.15","0.10"," "
" "," ","260","1463強盛新","紡織","0.02","0.06","0.16","0.10","0.14","0.21"," ","50","0.69"," ","80.75","17.95","0.00"," "
" "," ","261","5871中租-KY","其他","0.21","-0.01","-0.43","0.08","0.48","0.35"," ","30","0.68"," ","66.63","111.00","-2.00"," "
" "," ","262","6924榮惠-KY創","電子零組件","0.01","0.00","0.00","0.93","-0.19","-0.07"," ","31","0.68"," ","84.92","80.00","-1.00"," "
" "," ","263","8213志超","電子零組件","-0.07","0.66","0.69","-0.38","-0.01","-0.21"," ","30","0.68"," ","48.71","32.75","-0.80"," "
" "," ","264","5222全訊","半導體","0.02","0.78","0.10","-0.80","0.53","0.05"," ","30","0.68"," ","32.60","131.50","0.00"," "
" "," ","265","8462柏文","運動","0.43","0.81","-0.06","0.33","-0.48","-0.35"," ","31","0.68"," ","66.10","139.50","-5.00"," "
" "," ","266","9935慶豐富","居家","-0.27","-0.26","0.33","0.59","0.12","0.15"," ","31","0.66"," ","60.58","19.40","-0.15"," "
" "," ","267","2739寒舍","觀光","0.00","0.07","0.51","0.05","0.03","0.00"," ","10","0.66"," ","73.25","33.70","-0.40"," "
" "," ","268","6525捷敏-KY","半導體","0.01","0.11","0.17","0.06","0.04","0.27"," ","31","0.66"," ","66.50","80.90","-1.60"," "
" "," ","269","4755三福化","化學","-0.10","0.82","0.36","0.22","0.46","-1.11"," ","30","0.65"," ","72.22","139.50","-7.00"," "
" "," ","270","2107厚生","橡膠","0.08","0.03","0.22","0.03","0.08","0.21"," ","50","0.65"," ","59.24","25.40","0.15"," "
" "," ","271","2009第一銅","鋼鐵","0.22","0.81","0.17","0.40","-0.61","-0.34"," ","31","0.65"," ","58.74","40.15","-0.35"," "
" "," ","272","1783和康生","生技醫療業","0.01","-0.01","-0.02","0.42","0.18","0.07"," ","10","0.65"," ","63.91","43.45","-0.50"," "
" "," ","273","3504揚明光","光電","0.26","-0.36","-0.62","0.75","0.19","0.42"," ","31","0.64"," ","63.01","53.10","-1.80"," "
" "," ","274","1538正峰","電機","1.28","0.23","-0.09","-0.16","-0.42","-0.20"," ","31","0.64"," ","78.33","13.20","-0.10"," "
" "," ","275","4912聯德控股-KY","電子零組件","0.10","0.40","-0.06","-0.08","0.18","0.10"," ","30","0.64"," ","52.24","94.00","5.00"," "
" "," ","276","1437勤益控","其他","0.44","0.04","0.27","0.06","0.12","-0.30"," ","30","0.63"," ","79.11","30.60","-0.05"," "
" "," ","277","2505國揚","營建","0.12","0.16","0.05","0.16","0.08","0.06"," ","10","0.63"," ","79.52","19.10","0.00"," "
" "," ","278","3447展達","通信網路","0.00","0.00","0.63","0.05","0.00","-0.05"," ","10","0.63"," ","59.57","39.75","-0.15"," "
" "," ","279","2369菱生","半導體","0.26","-0.98","0.40","0.24","4.64","-3.93"," ","30","0.63"," ","32.32","30.15","-0.55"," "
" "," ","280","2855統一證","金融","-0.06","0.26","-0.46","0.00","0.79","0.10"," ","30","0.63"," ","76.71","31.80","-1.10"," "
" "," ","281","4942嘉彰","光電","0.05","0.08","0.05","0.00","0.09","0.36"," ","50","0.63"," ","62.71","37.60","-0.30"," "
" "," ","282","5234達興材料","光電","0.39","1.43","0.02","0.09","-0.06","-1.24"," ","10","0.63"," ","63.63","341.50","-15.00"," "
" "," ","283","9105泰金寶-DR","存託憑證","-0.20","0.46","-0.41","0.21","0.36","0.20"," ","30","0.62"," ","29.94","5.52","-0.09"," "
" "," ","284","6216居易","通信網路","0.21","0.03","0.44","0.03","-0.08","-0.01"," ","31","0.62"," ","39.34","25.20","-0.30"," "
" "," ","285","2376技嘉","電腦週邊","-0.07","0.18","-0.95","-0.03","1.76","-0.28"," ","30","0.61"," ","62.56","228.00","-7.00"," "
" "," ","286","1734杏輝","生技醫療業","0.01","0.08","0.05","0.07","0.26","0.14"," ","30","0.61"," ","45.48","31.00","0.00"," "
" "," ","287","2324仁寶","電腦週邊","-0.17","-0.91","-0.20","1.23","0.64","0.02"," ","10","0.61"," ","70.12","28.25","-2.00"," "
" "," ","288","2636台驊控股","航運","0.12","0.06","0.01","0.47","0.15","-0.20"," ","10","0.61"," ","41.08","69.10","0.20"," "
" "," ","289","6431光麗-KY","生技醫療業","0.77","-0.46","0.02","0.44","0.04","-0.20"," ","10","0.61"," ","70.03","25.00","2.25"," "
" "," ","290","3016嘉晶","半導體","0.01","-0.23","0.36","0.36","0.31","-0.21"," ","10","0.60"," ","72.25","54.50","-2.50"," "
" "," ","291","2504國產","營建","0.10","0.03","0.44","-0.06","-0.10","0.19"," ","31","0.60"," ","77.48","36.80","-0.55"," "
" "," ","292","1540喬福","電機","0.08","0.00","-0.16","0.56","0.11","0.01"," ","10","0.60"," ","33.78","21.90","-0.50"," "
" "," ","293","8926台汽電","油電燃氣","0.24","0.41","0.13","-0.20","-0.05","0.07"," ","50","0.60"," ","60.60","44.10","-1.90"," "
" "," ","294","2527宏璟","營建","0.23","0.19","0.37","-0.17","0.07","-0.09"," ","30","0.60"," ","78.40","29.40","-0.05"," "
" "," ","295","6120達運","光電","-0.31","0.40","0.30","0.30","0.22","-0.32"," ","10","0.59"," ","58.81","12.50","-0.40"," "
" "," ","296","2889國票金","金融","0.27","0.07","0.00","-0.04","0.01","0.28"," ","50","0.59"," ","75.17","15.05","-0.50"," "
" "," ","297","6558興能高","其他電子","0.00","0.23","0.20","0.05","-0.01","0.12"," ","31","0.59"," ","41.05","28.20","-0.90"," "
" "," ","298","4583台灣精銳","電機","0.07","-0.06","0.11","0.20","0.11","0.16"," ","31","0.59"," ","86.17","648.00","-19.00"," "
" "," ","299","4566時碩工業","電機","-0.06","0.75","-0.68","-0.53","1.51","-0.41"," ","30","0.58"," ","53.30","58.60","-1.70"," "
" "," ","300","2365昆盈","電腦週邊","-0.75","0.70","-0.49","1.15","-0.25","0.22"," ","31","0.58"," ","20.81","31.40","-0.80"," "
" "," ","301","3031佰鴻","光電","-0.24","0.11","-0.16","0.76","0.49","-0.38"," ","10","0.58"," ","60.62","22.30","-1.40"," "
" "," ","302","4106雃博","生技醫療業","0.02","0.00","0.06","0.05","0.41","0.04"," ","30","0.58"," ","50.15","22.05","-0.25"," "
" "," ","303","6756威鋒電子","半導體","0.00","0.00","0.00","0.61","-0.03","0.00"," ","31","0.58"," ","60.78","72.30","-3.30"," "
" "," ","304","4551智伸科","汽車","0.38","0.35","0.15","0.11","0.15","-0.57"," ","30","0.57"," ","78.95","131.00","-3.00"," "
" "," ","305","4441振大環球","紡織","0.66","0.00","-0.72","0.45","0.17","0.01"," ","10","0.57"," ","72.70","192.00","-8.00"," "
" "," ","306","1455集盛","紡織","-0.01","0.10","0.02","0.23","0.15","0.08"," ","10","0.57"," ","65.61","8.92","0.04"," "
" "," ","307","3035智原","半導體","0.33","0.35","-0.01","0.00","0.56","-0.66"," ","30","0.57"," ","28.34","146.50","-4.00"," "
" "," ","308","2939永邑-KY","貿易百貨","0.04","0.02","0.01","0.01","0.98","-0.49"," ","30","0.57"," ","74.95","26.70","0.15"," "
" "," ","309","1323永裕","塑膠","0.07","0.03","0.14","0.22","0.09","0.02"," ","10","0.57"," ","70.42","21.00","1.90"," "
" "," ","310","2453凌群","資訊服務","0.36","-0.25","-0.77","0.56","0.63","0.04"," ","30","0.57"," ","45.28","51.70","-1.00"," "
" "," ","311","9917中保科","其他","0.07","-0.08","-0.05","0.24","0.29","0.09"," ","30","0.56"," ","77.26","113.00","-1.00"," "
" "," ","312","4958臻鼎-KY","電子零組件","-0.50","0.04","-0.88","-0.69","1.04","1.55"," ","50","0.56"," ","80.71","226.50","-3.50"," "
" "," ","313","8374羅昇","電機","0.41","0.38","-0.32","-0.03","0.10","0.02"," ","30","0.56"," ","72.32","67.30","-2.20"," "
" "," ","314","3406玉晶光","光電","-1.08","-0.26","-0.72","-0.20","1.50","1.32"," ","30","0.56"," ","54.15","440.50","-2.50"," "
" "," ","315","1598岱宇","運動","-0.30","0.03","0.04","0.21","0.46","0.11"," ","30","0.55"," ","58.54","19.55","0.30"," "
" "," ","316","1337再生-KY","塑膠","0.04","0.39","0.04","-0.55","0.18","0.45"," ","50","0.55"," ","47.23","6.43","0.31"," "
" "," ","317","9110越南控-DR","存託憑證","0.07","0.05","0.04","0.05","0.18","0.15"," ","30","0.54"," ","43.37","3.09","-0.09"," "
" "," ","318","2913農林","貿易百貨","0.03","0.22","0.04","0.14","0.15","-0.04"," ","30","0.54"," ","58.46","12.60","0.15"," "
" "," ","319","3437榮創","光電","-0.48","-0.32","0.12","2.08","-0.22","-0.64"," ","10","0.54"," ","25.00","21.40","0.50"," "
" "," ","320","6464台數科","其他","0.32","0.02","0.05","0.04","0.06","0.04"," ","30","0.53"," ","84.32","76.50","0.20"," "
" "," ","321","2342茂矽","半導體","-0.35","0.63","0.15","0.24","0.22","-0.36"," ","10","0.53"," ","38.57","29.05","-0.95"," "
" "," ","322","4536拓凱","運動","0.17","0.36","0.83","0.51","-0.53","-0.82"," ","10","0.52"," ","58.16","148.00","-1.50"," "
" "," ","323","2425承啟","電腦週邊","-0.43","0.09","0.12","0.69","0.48","-0.44"," ","10","0.51"," ","46.26","27.30","-0.80"," "
" "," ","324","9927泰銘","其他","0.37","0.02","0.08","0.04","0.00","0.00"," ","21","0.51"," ","58.34","68.60","0.80"," "
" "," ","325","2059川湖","電子零組件","-0.63","0.21","0.23","-0.36","0.52","0.54"," ","50","0.51"," ","67.95","3460.00","-140.00"," "
" "," ","326","6695芯鼎","半導體","0.18","0.45","-0.04","0.07","0.09","-0.24"," ","30","0.51"," ","44.02","39.40","-0.65"," "
" "," ","327","2427三商電","資訊服務","-0.02","0.74","-0.25","0.04","-0.21","0.20"," ","31","0.50"," ","54.83","23.05","-0.30"," "
" "," ","328","6885全福生技","生技醫療業","0.42","-0.06","-0.04","0.13","0.02","0.03"," ","31","0.50"," ","34.64","23.90","0.00"," "
" "," ","329","2609陽明","航運","-0.02","1.00","0.35","0.09","-0.62","-0.30"," ","31","0.50"," ","58.46","53.00","0.60"," "
" "," ","330","2516新建","營建","0.47","-0.06","0.02","-0.11","0.12","0.06"," ","30","0.50"," ","69.90","13.90","-0.10"," "
" "," ","331","6449鈺邦","電子零組件","0.02","-0.03","1.30","0.14","0.08","-1.01"," ","10","0.50"," ","71.52","160.00","4.50"," "
" "," ","332","1515力山","電機","0.01","0.08","0.23","0.04","0.09","0.05"," ","30","0.50"," ","53.12","24.00","-0.30"," "
" "," ","333","2020美亞","鋼鐵","0.17","0.04","-0.14","0.20","0.06","0.17"," ","31","0.50"," ","50.42","24.05","-0.20"," "
" "," ","334","3312弘憶股","電子通路","-0.01","0.06","0.38","0.09","-0.62","0.60"," ","31","0.50"," ","45.64","34.60","-1.20"," "
" "," ","335","5285界霖","半導體","0.08","0.10","0.17","0.03","-0.01","0.12"," ","31","0.49"," ","61.10","48.10","-1.25"," "
" "," ","336","2540愛山林","營建","0.06","0.01","0.16","0.11","0.09","0.06"," ","10","0.49"," ","89.94","47.80","0.20"," "
" "," ","337","3443創意","半導體","0.36","-0.34","0.64","0.04","0.23","-0.44"," ","30","0.49"," ","64.99","2310.00","-150.00"," "
" "," ","338","6117迎廣","電腦週邊","0.01","0.09","-0.10","-0.60","0.09","1.00"," ","50","0.49"," ","53.82","70.50","-2.50"," "
" "," ","339","2206三陽工業","汽車","0.04","0.08","0.16","0.09","-0.06","0.18"," ","31","0.49"," ","82.64","58.60","-0.30"," "
" "," ","340","2506太設","營建","0.16","0.01","0.02","0.17","0.05","0.08"," ","31","0.49"," ","76.30","9.00","-0.01"," "
" "," ","341","4545銘鈺","電子零組件","0.02","0.15","0.03","-0.05","0.40","-0.07"," ","30","0.48"," ","73.42","30.55","-0.55"," "
" "," ","342","3694海華","通信網路","0.20","0.64","-0.57","0.16","-0.05","0.10"," ","31","0.48"," ","61.10","55.90","-1.40"," "
" "," ","343","1474弘裕","紡織","0.00","-0.04","0.26","0.14","0.03","0.09"," ","31","0.48"," ","59.09","9.95","-0.05"," "
" "," ","344","2545皇翔","營建","0.13","0.12","-0.08","0.38","0.04","-0.11"," ","10","0.48"," ","76.90","36.45","0.20"," "
" "," ","345","1712興農","化學","0.20","0.00","0.55","0.52","-0.79","-0.01"," ","31","0.47"," ","58.67","44.90","0.80"," "
" "," ","346","1215卜蜂","食品","0.05","0.25","0.65","-0.22","-0.17","-0.09"," ","50","0.47"," ","65.93","140.00","-2.50"," "
" "," ","347","8454富邦媒","雲端","0.01","0.23","-0.40","0.39","0.00","0.24"," ","31","0.47"," ","79.05","181.50","2.00"," "
" "," ","348","4552力達-KY","電機","0.02","0.37","-0.39","0.37","-0.32","0.42"," ","31","0.47"," ","49.20","21.20","0.00"," "
" "," ","349","1227佳格","食品","0.10","0.23","0.00","0.01","0.14","-0.02"," ","30","0.46"," ","67.79","30.30","-0.05"," "
" "," ","350","8443阿瘦","貿易百貨","0.03","0.03","0.12","0.07","0.14","0.06"," ","30","0.45"," ","68.81","12.00","0.00"," "
" "," ","351","2705六福","觀光","-0.11","-0.01","0.16","0.26","0.12","0.02"," ","10","0.44"," ","64.85","16.45","-0.05"," "
" "," ","352","2509全坤建","營建","0.04","-0.07","0.21","0.22","0.27","-0.23"," ","30","0.44"," ","68.63","14.00","-0.15"," "
" "," ","353","1218泰山","食品","-0.01","0.01","0.02","0.29","-0.03","0.15"," ","31","0.43"," ","69.11","19.35","0.05"," "
" "," ","354","3150鈺寶-創","半導體","0.09","0.00","0.04","0.19","0.09","0.02"," ","10","0.43"," ","55.30","18.20","-0.60"," "
" "," ","355","2428興勤","電子零組件","0.10","1.95","-0.04","-1.19","-0.05","-0.35"," ","30","0.42"," ","62.20","153.50","-4.00"," "
" "," ","356","8070長華*","電子通路","-0.27","-0.10","-0.23","0.37","0.24","0.41"," ","31","0.42"," ","75.22","44.90","-0.95"," "
" "," ","357","6965中傑-KY","運動","0.02","0.05","0.08","0.18","0.07","0.02"," ","10","0.42"," ","91.55","86.50","0.50"," "
" "," ","358","1101台泥","水泥","0.25","0.35","0.07","0.18","-0.21","-0.23"," ","10","0.41"," ","54.43","22.55","-0.25"," "
" "," ","359","1315達新","塑膠","0.00","0.00","0.00","0.41","0.00","0.00"," ","21","0.41"," ","80.73","63.10","0.10"," "
" "," ","360","1467南緯","紡織","0.37","0.02","-0.01","0.02","-0.01","0.02"," ","31","0.41"," ","66.01","7.10","0.07"," "
" "," ","361","3090日電貿","電子零組件","-0.94","2.50","-1.29","-0.81","1.74","-0.79"," ","30","0.41"," ","60.24","93.50","-2.80"," "
" "," ","362","2434統懋","半導體","0.07","0.03","0.04","0.09","0.12","0.06"," ","30","0.41"," ","80.21","28.90","-0.15"," "
" "," ","363","6722輝創","其他電子","0.12","0.02","0.05","0.05","0.00","0.16"," ","31","0.40"," ","76.46","39.00","-1.35"," "
" "," ","364","9911櫻花","居家","0.20","-0.11","0.17","0.64","0.18","-0.69"," ","10","0.39"," ","69.20","87.80","-1.00"," "
" "," ","365","2013中鋼構","鋼鐵","0.01","-0.01","0.00","0.00","-0.04","0.43"," ","31","0.39"," ","79.44","44.45","-0.40"," "
" "," ","366","2357華碩","電腦週邊","0.31","0.18","-0.07","0.24","-0.32","0.05"," ","31","0.39"," ","71.06","562.00","-15.00"," "
" "," ","367","3532台勝科","半導體","0.60","-0.58","-0.60","0.40","1.41","-0.84"," ","30","0.39"," ","88.07","140.50","-1.00"," "
" "," ","368","6869雲豹能源","綠能","-0.77","0.58","0.29","0.21","0.10","-0.03"," ","10","0.38"," ","53.90","89.30","-1.70"," "
" "," ","369","2102泰豐","橡膠","-0.37","0.45","-0.11","0.22","0.17","0.02"," ","10","0.38"," ","79.21","19.30","0.10"," "
" "," ","370","6902GOGOLOOK","雲端","0.07","0.06","0.07","0.01","0.05","0.12"," ","50","0.38"," ","71.67","75.30","-0.10"," "
" "," ","371","3661世芯-KY","半導體","-0.26","0.98","-1.35","1.09","-0.30","0.21"," ","31","0.37"," ","33.94","2750.00","-290.00"," "
" "," ","372","3029零壹","資訊服務","0.04","0.39","1.39","0.25","-0.24","-1.46"," ","10","0.37"," ","44.09","95.20","0.40"," "
" "," ","373","2362藍天","電腦週邊","0.23","0.13","-0.08","0.17","-0.08","0.00"," ","31","0.37"," ","80.11","38.30","-0.80"," "
" "," ","374","1608華榮","電器電纜","0.11","0.53","0.20","-0.36","0.01","-0.12"," ","30","0.37"," ","64.83","31.75","-0.25"," "
" "," ","375","6776展卅眥篕卅","電子通路","0.04","0.03","0.51","-0.57","0.32","0.03"," ","30","0.36"," ","67.08","59.00","-0.90"," "
" "," ","376","2358廷鑫","其他","0.00","0.30","0.00","0.01","0.03","0.01"," ","30","0.35"," ","27.57","",""," "
" "," ","377","1737臺鹽","食品","0.09","0.07","0.16","0.09","0.04","-0.10"," ","10","0.35"," ","63.33","31.70","-0.05"," "
" "," ","378","2451創見","半導體","-0.19","-0.91","-0.18","0.74","1.82","-0.93"," ","30","0.35"," ","80.09","228.00","-8.00"," "
" "," ","379","7799禾榮科","生技醫療業","-0.03","0.34","-0.48","-0.31","0.17","0.66"," ","50","0.35"," ","80.21","357.00","-36.00"," "
" "," ","380","1760寶齡富錦","生技醫療業","0.01","0.02","0.15","-0.04","0.06","0.14"," ","50","0.34"," ","42.02","63.00","-0.40"," "
" "," ","381","2520冠德","營建","0.03","-0.31","0.13","0.56","0.22","-0.29"," ","10","0.34"," ","69.32","31.85","-0.35"," "
" "," ","382","8150南茂","半導體","-0.11","1.04","-0.29","-0.39","0.13","-0.04"," ","30","0.34"," ","67.00","56.50","0.20"," "
