排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 年度,政府 機構 (%),政府 機構 增減,僑外 投資 (%),僑外 投資 增減,本國金 融機構 (%),本國金 融機構 增減,本國 法人 (%),本國 法人 增減,本國 個人 (%),本國 個人 增減,庫藏 股票 (%),庫藏 股票 增減
1232,4903,聯光通,39.0,-1.65,-4.06,2026,0.0,0.0,1.69,1.07,0.0,0.0,41.0,0.26,57.3,-1.33,0,0.0
1233,4904,遠傳,102.0,1.0,0.99,2026,4.26,-0.29,21.7,4.25,25.1,-3.76,43.8,-0.04,5.11,-0.15,0,0.0
1234,4905,台聯電,65.7,-0.6,-0.9,2026,0.0,0.0,9.53,-0.21,0.94,-0.04,36.6,0.39,53.0,-0.14,0,0.0
1235,4906,正文,35.5,-2.15,-5.71,2026,0.38,0.38,15.9,-5.23,1.31,0.66,4.73,0.87,77.7,3.31,0,0.0
1236,4907,富宇,45.0,-0.4,-0.88,2026,0.0,0.0,0.18,-0.34,0.0,0.0,76.7,-0.06,23.1,0.39,0,0.0
1237,4908,前鼎,157.0,-8.5,-5.14,2026,0.0,0.0,5.1,1.66,1.66,1.53,42.6,0.75,50.6,-3.95,0,0.0
1238,4909,新復興,38.35,0.05,0.13,2026,0.0,0.0,2.93,0.25,0.0,0.0,18.3,-0.47,78.8,0.21,0,0.0
1239,4911,德英,28.15,-0.3,-1.05,2026,0.0,0.0,0.31,0.03,0.07,0.04,0.48,0.06,99.1,-0.12,0,0.0
1240,4915,致伸,61.9,-1.8,-2.83,2026,1.27,-0.66,39.6,-4.5,23.1,-4.8,5.68,1.27,30.3,8.7,0,-0.01
1241,4916,事欣科,108.0,3.5,3.35,2026,0.0,0.0,3.18,-4.26,0.7,0.7,13.6,-5.67,82.5,9.22,0,0.0
1242,4919,新唐,125.0,-5.0,-3.85,2026,0.0,0.0,7.27,-3.14,0.24,-5.3,54.9,0.25,37.6,8.18,0,0.0
1243,4924,欣厚-KY,10.0,-0.1,-0.99,2026,0.0,0.0,38.2,0.12,0.0,0.0,6.02,-3.13,55.8,3.01,0,0.0
1244,4927,泰鼎-KY,35.05,3.15,9.87,2026,0.0,0.0,13.1,1.61,0.0,-2.35,1.58,-18.3,85.4,19.0,0,0.0
1245,4930,燦星網,16.2,-0.05,-0.31,2026,0.0,0.0,1.95,-0.36,0.0,0.0,50.9,-1.27,47.1,1.63,0,0.0
1246,4931,新盛力,218.5,19.5,9.8,2026,0.0,0.0,2.29,-4.86,2.51,1.08,7.71,0.55,87.5,3.22,0,0.0
1247,4933,友輝,56.8,-0.4,-0.7,2026,0.0,0.0,5.03,-4.47,0.16,-0.15,63.3,4.27,31.5,0.36,0,0.0
1248,4934,太極,14.4,-0.45,-3.03,2026,0.0,0.0,3.04,0.71,0.0,0.0,27.7,0.02,69.2,-0.72,0,0.0
1249,4935,茂林-KY,34.65,0.15,0.43,2026,0.0,0.0,26.8,-0.96,0.12,-0.12,22.2,2.15,50.9,-1.07,0,0.0
1250,4939,亞電,61.4,2.0,3.37,2026,0.0,0.0,2.82,0.15,0.0,-0.46,14.6,-8.81,82.5,9.13,0,0.0
1251,4942,嘉彰,34.15,0.3,0.89,2026,0.0,0.0,6.7,-2.61,0.19,-0.51,38.2,1.73,54.9,1.4,0,0.0
1252,4943,康控-KY,8.78,0.32,3.78,2026,0.0,0.0,15.6,-0.65,0.0,0.0,8.2,-0.34,76.2,0.99,0,0.0
1253,4946,辣椒,79.0,7.1,9.87,2026,0.0,0.0,5.87,-7.04,0.0,0.0,0.07,-0.95,94.1,7.98,0,0.0
1254,4949,有成精密,67.5,1.2,1.81,2026,0.0,0.0,7.09,4.48,0.0,0.0,16.9,-7.09,76.0,2.61,0,0.0
1255,4950,金耘國際,15.65,0.05,0.32,2026,0.0,0.0,0.12,-0.08,0.0,0.0,54.9,-0.03,44.9,0.11,0,0.0
1256,4951,精拓科,80.5,-0.7,-0.86,2026,0.0,0.0,4.68,1.8,1.02,-1.65,1.87,-1.25,92.4,1.1,0,0.0
1257,4952,凌通,48.8,-0.1,-0.2,2026,0.0,0.0,5.07,-0.83,0.0,-0.34,48.2,-0.24,46.7,1.41,0,0.0
1258,4956,光鋐,31.4,-0.2,-0.63,2026,0.0,0.0,12.9,-0.43,0.01,0.01,23.1,0.1,63.9,0.31,0,0.0
1259,4958,臻鼎-KY,482.0,-6.0,-1.23,2026,2.9,-0.27,69.3,6.73,8.95,-3.36,3.11,-0.45,15.7,-2.65,0,0.0
1260,4967,十銓,280.0,14.5,5.46,2026,0.0,0.0,13.2,12.3,0.25,0.25,6.67,4.3,79.9,-16.9,0,0.0
1261,4968,立積,97.5,-1.3,-1.32,2026,0.0,-1.18,5.02,-8.45,0.33,-6.67,1.4,0.17,93.2,16.1,0,0.0
1262,4971,IET-KY,480.0,18.0,3.9,2026,0.0,0.0,14.8,-2.53,0.67,0.65,3.71,-6.12,80.8,8.0,0,0.0
1263,4973,廣穎,162.5,14.5,9.8,2026,0.0,0.0,4.34,1.6,0.0,0.0,21.2,0.62,74.5,-2.22,0,0.0
1264,4974,亞泰,68.4,-0.3,-0.44,2026,0.0,0.0,3.31,-3.2,0.0,0.0,41.2,0.03,55.4,3.17,0,0.0
1265,4977,眾達-KY,138.5,-4.0,-2.81,2026,0.0,0.0,17.3,-10.8,0.23,-1.65,1.92,-0.71,80.5,14.9,0,-1.78
1266,4979,華星光,488.0,-4.0,-0.81,2026,0.0,0.0,10.7,-2.81,13.9,3.16,23.3,8.02,52.1,-8.37,0,0.0
1267,4989,榮科,67.7,0.8,1.2,2026,0.0,0.0,16.6,15.4,1.39,-3.23,14.4,-48.5,67.6,36.4,0,0.0
1268,4991,環宇-KY,442.0,-27.0,-5.76,2026,0.0,0.0,13.7,6.0,10.2,4.28,32.8,0.1,43.4,-10.4,0,-0.01
1269,4994,傳奇,86.7,-1.5,-1.7,2026,0.0,0.0,2.87,-0.37,0.17,-0.25,32.7,8.2,64.2,-7.58,0,0.0
1270,4995,晶達,48.65,-0.8,-1.62,2026,0.0,0.0,0.53,-1.89,0.02,0.02,34.5,-0.26,64.9,2.13,0,0.0
1271,5007,三星,56.0,-0.1,-0.18,2026,0.0,0.0,3.34,0.52,0.01,-0.06,77.2,1.34,19.4,-1.8,0,0.0
1272,5011,久陽,18.4,0.65,3.66,2026,0.0,0.0,0.89,-0.42,0.0,0.0,28.7,1.27,70.5,-0.84,0,0.0
1273,5013,強新,25.4,0.75,3.04,2026,0.0,0.0,12.2,1.62,4.78,0.3,44.2,-1.8,38.8,-0.12,0,0.0
1274,5014,建錩,10.65,0.3,2.9,2026,0.0,0.0,1.4,-1.88,0.53,-0.19,13.6,0.58,84.4,1.49,0,0.0
1275,5015,華祺,21.3,0.2,0.95,2026,0.0,0.0,6.59,0.55,0.0,0.0,29.4,0.98,64.0,-1.53,0,0.0
1276,5016,松和,24.05,0.0,0.0,2026,0.0,0.0,0.22,-0.23,8.86,0.13,0.61,0.1,90.3,0.0,0,0.0
1277,5201,凱衛,26.65,0.05,0.19,2026,0.0,0.0,6.12,-2.46,6.4,3.14,12.7,1.53,74.8,-2.2,0,0.0
1278,5202,力新,12.4,-0.1,-0.8,2026,0.0,0.0,1.66,0.81,0.0,0.0,36.4,-0.08,61.9,-0.74,0,0.0
1279,5203,訊連,67.0,-0.5,-0.74,2026,0.0,0.0,12.2,-6.83,0.04,-0.32,19.5,-0.28,68.3,7.43,0,0.0
1280,5205,中茂,21.85,0.0,0.0,2026,0.0,0.0,0.04,-0.02,0.0,0.0,53.7,0.01,46.2,0.01,0,0.0
1281,5206,坤悅,21.25,0.35,1.67,2026,0.0,0.0,6.27,-0.36,0.6,-0.27,37.6,0.06,55.5,0.57,0,0.0
1282,5209,新鼎,157.0,-2.0,-1.26,2026,0.0,0.0,1.72,1.0,1.57,0.17,50.3,-2.9,46.5,1.73,0,0.0
1283,5210,寶碩,27.8,-0.25,-0.89,2026,0.0,0.0,0.54,-0.5,0.0,0.0,22.8,0.03,76.6,0.47,0,0.0
1284,5211,蒙恬,19.8,-0.1,-0.5,2026,0.0,0.0,8.2,0.16,0.11,-0.01,36.3,0.09,55.4,-0.24,0,0.0
1285,5212,凌網,47.0,0.0,0.0,2026,0.0,0.0,21.8,-0.22,0.22,0.22,26.7,0.14,51.3,-0.13,0,0.0
1286,5215,科嘉-KY,38.1,-0.4,-1.04,2026,0.0,0.0,25.5,-0.08,0.27,0.0,1.01,-0.07,73.2,0.16,0,0.0
1287,5222,全訊,113.0,0.0,0.0,2026,0.0,0.0,4.52,0.38,1.68,1.5,2.53,0.08,91.3,-1.33,0,-0.63
1288,5223,安力-KY,22.95,0.1,0.44,2026,0.0,0.0,42.0,0.02,0.27,0.0,3.23,-0.05,54.5,0.03,0,0.0
1289,5225,東科-KY,74.9,-0.6,-0.79,2026,0.0,0.0,39.8,-1.61,0.72,-0.52,1.33,0.25,58.2,1.87,0,0.0
1290,5227,立凱-KY,34.0,-0.05,-0.15,2026,0.0,0.0,12.7,0.45,0.0,0.0,3.75,-0.02,83.6,-0.42,0,0.0
1291,5228,鈺鎧,43.65,3.95,9.95,2026,0.0,0.0,1.71,1.59,0.23,0.15,46.3,-5.29,51.8,3.55,0,0.0
1292,5234,達興材料,335.5,0.5,0.15,2026,0.59,0.45,10.2,4.1,4.7,0.97,52.2,-0.41,32.3,-5.1,0,0.0
1293,5236,凌陽創新,145.5,-4.0,-2.68,2026,0.0,0.0,2.91,-1.09,0.06,0.06,57.5,-0.59,39.5,1.62,0,0.0
1294,5243,乙盛-KY,89.3,3.4,3.96,2026,0.0,0.0,60.1,7.46,0.0,-1.77,2.45,1.86,37.5,-7.55,0,0.0
1295,5244,弘凱,33.6,1.55,4.84,2026,0.0,0.0,2.51,-0.65,0.0,-0.23,15.8,0.57,81.7,0.32,0,0.0
1296,5251,天鉞電,25.9,-0.2,-0.77,2026,0.0,0.0,27.4,4.83,0.0,0.0,4.22,-11.0,68.4,6.2,0,0.0
1297,5272,笙科,18.25,0.75,4.29,2026,0.0,0.0,2.31,-0.35,0.0,0.0,10.4,0.03,87.3,0.32,0,0.0
1298,5274,信驊,16750.0,730.0,4.56,2026,0.0,0.0,53.1,4.65,15.6,1.37,24.8,-0.85,6.44,-5.17,0,0.0
1299,5276,達輝-KY,19.05,-0.5,-2.56,2026,0.0,0.0,77.0,-0.1,0.0,0.0,4.43,-0.1,18.6,0.21,0,0.0
1300,5283,禾聯碩,53.8,0.4,0.75,2026,0.0,0.0,1.49,0.51,0.0,-1.16,56.8,-3.16,41.8,3.81,0,0.0
1301,5284,jpp-KY,303.5,-9.5,-3.04,2026,0.0,0.0,54.4,0.26,1.45,1.2,1.47,-0.17,42.7,-1.3,0,0.0
1302,5285,界霖,77.9,0.5,0.65,2026,0.0,0.0,3.64,2.38,0.08,-0.06,20.5,-0.87,75.7,-1.44,0,0.0
1303,5287,數字,146.5,0.0,0.0,2026,0.0,0.0,17.0,-1.17,0.0,0.0,29.4,-0.28,53.6,1.46,0,0.0
1304,5288,豐祥-KY,188.5,3.5,1.89,2026,0.18,0.18,57.9,-0.78,0.41,-4.95,4.25,0.57,37.2,4.98,0,0.0
1305,5291,邑昇,51.0,1.45,2.93,2026,0.0,0.0,0.99,0.56,0.0,0.0,11.4,-0.18,87.6,0.08,0,-0.45
1306,5292,華懋,168.5,5.5,3.37,2026,0.0,0.0,4.27,1.31,0.53,0.43,33.8,-2.9,61.4,1.15,0,0.0
1307,5299,杰力,103.0,-2.0,-1.9,2026,0.0,0.0,1.76,0.4,2.46,-0.02,47.5,-0.69,48.3,0.32,0,0.0
1308,5301,寶得利,5.2,-0.06,-1.14,2026,0.0,0.0,2.11,-0.5,0.0,0.0,34.7,3.04,63.2,-2.54,0,0.0
1309,5302,太欣,10.1,-0.1,-0.98,2026,0.0,0.0,0.56,0.45,0.0,0.0,31.3,0.81,68.1,-1.25,0,0.0
1310,5306,桂盟,93.2,3.3,3.67,2026,0.0,0.0,12.2,-2.38,1.48,-0.34,56.7,0.24,29.6,2.48,0,0.0
1311,5310,天剛,25.0,0.0,0.0,2026,0.0,0.0,0.06,-1.4,0.0,0.0,23.4,0.61,76.5,0.79,0,0.0
1312,5312,寶島科,90.3,-0.2,-0.22,2026,0.0,0.0,8.06,-1.77,1.93,0.35,33.2,-0.62,56.8,2.05,0,0.0
1313,5315,光聯,19.25,-0.1,-0.52,2026,0.0,0.0,11.1,-1.95,0.13,-0.42,7.03,0.42,81.7,1.95,0,0.0
1314,5321,美而快,54.3,1.3,2.45,2026,0.0,0.0,1.26,0.15,0.0,0.0,33.0,-0.34,65.7,0.2,0,0.0
1315,5324,士開,12.4,0.1,0.81,2026,0.0,0.0,5.13,-0.58,0.0,0.0,57.0,3.92,37.9,-3.34,0,0.0
1316,5328,華容,62.9,-3.0,-4.55,2026,0.0,0.0,2.68,0.33,0.0,0.0,34.3,0.98,63.1,-1.31,0,0.0
1317,5340,建榮,71.4,-4.3,-5.68,2026,0.0,0.0,50.7,1.18,0.53,-0.28,3.12,0.33,45.6,-1.23,0,0.0
1318,5344,立衛,14.35,-0.05,-0.35,2026,0.0,0.0,0.15,0.04,0.0,0.0,71.0,0.0,28.8,-0.04,0,0.0
1319,5345,馥鴻,22.8,-1.35,-5.59,2026,0.0,0.0,0.0,-0.04,0.0,0.0,56.3,0.23,43.7,-0.19,0,0.0
1320,5347,世界,151.5,-5.5,-3.5,2026,16.0,-0.03,20.0,7.38,20.5,-10.8,29.8,1.59,13.8,1.82,0,0.0
1321,5348,正能量智能,16.7,0.0,0.0,2026,0.0,0.0,0.02,0.0,0.0,0.0,37.2,0.15,62.8,-0.15,0,0.0
1322,5351,鈺創,103.0,6.5,6.74,2026,0.0,0.0,17.1,10.8,0.31,0.11,1.92,-0.58,80.6,-10.4,0,0.0
1323,5353,台林,28.8,0.4,1.41,2026,0.0,0.0,0.7,-1.1,0.81,0.39,25.7,0.53,72.8,0.17,0,0.0
1324,5355,佳總,5.53,-0.27,-4.66,2026,0.0,0.0,0.22,0.15,0.0,0.0,5.11,-0.06,94.7,-0.1,0,0.0
1325,5356,協益,24.4,-0.05,-0.2,2026,0.0,0.0,3.28,-1.01,9.71,0.0,24.4,3.27,62.6,-2.26,0,0.0
1326,5364,力麗店,8.73,-0.07,-0.8,2026,0.0,0.0,0.44,0.1,0.03,0.03,65.7,-2.87,33.9,2.74,0,0.0
1327,5371,中光電,86.7,-3.8,-4.2,2026,0.01,0.01,5.13,-4.89,7.55,-0.63,24.1,-7.07,63.2,12.6,0,0.0
1328,5386,青雲,271.0,13.5,5.24,2026,0.0,0.0,10.1,9.28,0.0,0.0,14.3,7.53,75.6,-16.8,0,0.0
1329,5392,能率,46.2,-0.2,-0.43,2026,0.0,0.0,2.71,-0.24,0.0,0.0,31.3,0.59,66.0,-0.35,0,0.0
1330,5398,慕康生醫,14.1,0.1,0.71,2026,0.0,0.0,6.09,0.36,0.0,0.0,21.1,-1.92,72.8,1.56,0,0.0
1331,5410,國眾,37.5,1.1,3.02,2026,0.0,0.0,7.53,0.83,0.35,0.32,21.6,-0.2,70.5,-0.95,0,0.0
1332,5426,振發,26.2,0.5,1.95,2026,0.0,0.0,2.08,-1.33,0.0,0.0,16.4,0.25,81.5,1.08,0,0.0
1333,5432,新門,108.0,-0.5,-0.46,2026,0.0,0.0,0.85,0.05,0.0,0.0,51.6,-0.07,47.5,0.01,0,0.0
1334,5434,崇越,509.0,-3.0,-0.59,2026,1.55,0.61,29.4,5.26,10.4,-1.76,15.2,-1.27,43.5,-2.84,0,0.0
1335,5438,東友,17.0,-0.4,-2.3,2026,0.0,0.0,1.34,-0.54,0.0,-0.17,74.4,-1.39,24.3,2.1,0,0.0
1336,5439,高技,236.0,10.0,4.42,2026,0.0,0.0,19.8,10.7,11.1,9.41,5.97,-2.15,63.1,-18.0,0,0.0
1337,5450,南良,14.2,0.2,1.43,2026,0.0,0.0,0.1,-0.04,0.0,0.0,75.3,0.0,24.6,0.04,0,0.0
1338,5455,昇益,28.5,-0.05,-0.18,2026,0.0,0.0,0.05,0.0,0.01,-0.02,62.8,18.4,37.2,-18.4,0,0.0
1339,5457,宣德,28.4,-0.05,-0.18,2026,0.0,0.0,27.9,-6.21,1.36,-0.59,23.6,2.57,47.1,4.22,0,0.0
1340,5460,同協,15.9,-0.1,-0.62,2026,0.0,0.0,0.45,-2.4,0.0,0.0,6.43,2.11,93.1,0.29,0,0.0
1341,5464,霖宏,67.6,5.0,7.99,2026,0.0,0.0,0.73,0.18,0.0,0.0,10.2,0.24,89.1,-0.42,0,0.0
1342,5465,富驊,21.6,-0.15,-0.69,2026,0.0,0.0,0.81,-0.58,0.0,0.0,67.8,0.06,31.4,0.52,0,0.0
1343,5468,凱鈺,25.55,0.1,0.39,2026,0.0,0.0,0.29,0.11,0.41,-0.26,46.0,4.33,53.3,-4.18,0,0.0
1344,5471,松翰,54.4,-0.6,-1.09,2026,0.27,-0.19,12.7,0.34,0.0,-0.37,3.61,0.51,83.4,-0.3,0,0.0
1345,5474,聰泰,148.5,-0.5,-0.34,2026,0.0,0.0,1.54,-1.57,0.0,0.0,31.2,0.19,67.2,2.86,0,-1.48
1346,5475,德宏,123.0,-1.5,-1.2,2026,0.0,0.0,4.86,3.95,2.35,2.35,3.6,1.61,89.2,-7.91,0,0.0
1347,5478,智冠,99.0,0.1,0.1,2026,0.0,0.0,18.0,-2.42,0.08,-0.07,40.5,0.31,41.4,2.18,0,0.0
1348,5483,中美晶,177.5,-0.5,-0.28,2026,0.21,-0.27,18.5,0.61,17.4,-7.06,15.5,1.82,48.4,4.9,0,0.0
1349,5484,慧友,40.95,-0.35,-0.85,2026,0.0,0.0,1.39,0.45,0.0,0.0,16.3,-0.36,82.3,-0.09,0,0.0
1350,5487,通泰,28.95,-0.05,-0.17,2026,0.0,0.0,0.47,-0.2,0.07,0.0,47.3,1.65,52.2,-1.46,0,0.0
1351,5488,松普,13.2,-0.2,-1.49,2026,0.0,0.0,0.49,-1.94,0.0,0.0,0.04,-0.01,99.5,1.94,0,0.0
1352,5493,三聯,78.2,0.2,0.26,2026,0.0,0.0,0.98,-0.35,0.0,0.0,32.7,-0.66,66.3,1.01,0,0.0
1353,5498,凱崴,50.1,2.45,5.14,2026,0.0,0.0,2.2,-0.18,0.28,0.15,26.1,-4.54,71.4,4.58,0,0.0
1354,5508,永信建,51.9,0.6,1.17,2026,0.02,0.02,3.39,-2.01,0.13,-10.6,67.3,-0.32,29.2,12.9,0,0.0
1355,5511,德昌,70.1,0.5,0.72,2026,0.0,0.0,4.75,2.3,0.19,0.08,47.4,3.6,47.7,-5.98,0,0.0
1356,5512,力麒,7.72,0.06,0.78,2026,0.0,0.0,5.2,-1.15,0.04,-0.06,40.9,0.29,53.9,0.93,0,0.0
1357,5514,三豐,13.55,-0.2,-1.45,2026,0.0,0.0,0.02,-0.02,0.0,0.0,69.3,0.19,30.7,-0.17,0,0.0
1358,5515,建國,42.4,0.45,1.07,2026,0.2,0.2,11.0,-0.86,0.37,0.28,35.4,1.86,53.1,-1.48,0,0.0
1359,5516,雙喜,11.95,0.35,3.02,2026,0.0,0.0,0.11,0.01,0.0,0.0,26.0,-0.17,73.9,0.16,0,0.0
1360,5519,隆大,27.75,0.0,0.0,2026,0.07,0.07,4.7,0.39,0.25,0.13,43.3,0.22,51.7,-0.82,0,0.0
1361,5520,力泰,83.5,0.0,0.0,2026,0.0,0.0,0.02,0.01,0.0,0.0,73.8,2.7,26.2,-2.7,0,0.0
1362,5521,工信,10.15,-0.1,-0.98,2026,0.1,0.1,8.8,3.61,0.28,-0.19,22.8,-0.73,68.1,-2.79,0,0.0
1363,5522,遠雄,63.8,-0.6,-0.93,2026,0.05,0.05,5.35,1.54,17.6,-1.53,65.8,0.06,11.2,-0.12,0,0.0
1364,5523,豐謙,30.35,0.0,0.0,2026,0.0,0.0,0.15,-0.19,0.04,0.03,81.8,5.33,18.0,-5.18,0,0.0
1365,5525,順天,21.75,-0.3,-1.36,2026,0.0,0.0,1.59,-0.37,0.0,0.0,57.7,1.0,40.7,-0.63,0,0.0
1366,5529,鉅陞,21.2,-0.3,-1.4,2026,0.0,0.0,0.52,-0.78,0.0,0.0,61.5,1.22,37.9,-0.44,0,0.0
1367,5530,龍巖,47.25,-0.25,-0.53,2026,0.0,0.0,54.1,-3.97,0.01,0.0,21.7,0.06,24.2,3.92,0,0.0
1368,5531,鄉林,7.67,-0.11,-1.41,2026,0.0,0.0,2.84,-1.99,0.0,0.0,80.0,0.87,17.1,1.12,0,0.0
1369,5533,皇鼎,14.0,0.05,0.36,2026,0.0,0.0,2.88,-2.68,0.48,-0.11,44.5,0.06,52.2,2.74,0,0.0
1370,5534,長虹,77.8,-0.3,-0.38,2026,0.0,0.0,11.1,-4.34,3.5,-1.47,43.0,-4.44,42.3,10.2,0,0.0
1371,5536,聖暉*,1070.0,50.0,4.9,2026,0.0,0.0,25.2,-7.96,12.8,7.29,14.5,1.5,47.4,-0.83,0,0.0
1372,5538,東明-KY,34.2,0.15,0.44,2026,0.0,0.0,63.8,-0.11,0.05,0.0,5.56,0.23,30.6,-0.12,0,0.0
1373,5543,桓鼎-KY,26.45,-1.15,-4.17,2026,0.0,0.0,0.04,-0.04,0.0,0.0,11.8,-8.7,88.2,8.75,0,0.0
1374,5546,永固-KY,13.7,0.1,0.74,2026,0.0,0.0,53.6,0.0,0.24,0.0,2.74,-0.02,43.4,0.02,0,0.0
1375,5547,久舜,19.6,-0.2,-1.01,2026,0.0,,0.02,,0.0,,55.2,,44.8,,0,
1376,5601,台聯櫃,28.9,0.0,0.0,2026,0.13,0.13,4.44,0.69,0.0,0.0,29.2,0.06,66.2,-0.88,0,0.0
1377,5603,陸海,14.15,0.05,0.35,2026,0.0,0.0,4.88,-1.84,3.01,0.0,19.5,0.06,72.6,1.78,0,0.0
1378,5604,中連,30.4,0.35,1.16,2026,0.0,0.0,2.99,0.02,0.0,-0.01,23.6,-0.06,73.4,0.04,0,0.0
1379,5607,遠雄港,48.85,0.7,1.45,2026,0.0,0.0,2.77,0.54,0.01,0.01,64.3,3.6,32.9,-4.16,0,0.0
1380,5608,四維航,13.25,0.0,0.0,2026,0.0,0.0,5.32,1.31,0.3,0.12,18.5,-0.25,75.8,-1.19,0,0.0
1381,5701,劍湖山,4.25,-0.13,-2.97,2026,0.0,0.0,0.0,-0.04,0.0,0.0,51.3,0.76,48.7,-0.73,0,0.0
1382,5703,亞都,14.2,0.05,0.35,2026,0.0,0.0,6.63,-0.03,0.0,0.0,57.5,0.66,35.9,-0.63,0,0.0
1383,5704,老爺知,21.75,-0.1,-0.46,2026,0.0,0.0,0.2,-4.56,0.09,0.01,51.2,15.0,48.5,-10.5,0,0.0
1384,5864,致和證,29.15,-2.0,-6.42,2026,0.0,0.0,4.78,2.82,0.0,0.0,36.9,2.87,58.3,-5.69,0,0.0
