排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 年度,政府 機構 (%),政府 機構 增減,僑外 投資 (%),僑外 投資 增減,本國金 融機構 (%),本國金 融機構 增減,本國 法人 (%),本國 法人 增減,本國 個人 (%),本國 個人 增減,庫藏 股票 (%),庫藏 股票 增減
26,1599,宏佳騰,24.15,0.25,1.05,2026,0.0,0.0,7.09,-0.87,0.0,0.0,41.3,1.36,48.2,-1.83,3.35,1.34
27,4190,佐登-KY,25.85,0.4,1.57,2026,0.0,0.0,58.6,-2.29,0.1,-0.13,0.49,-0.81,37.5,3.21,3.26,0.03
28,6869,雲豹能源,65.6,0.5,0.77,2026,0.0,0.0,2.1,-0.94,0.03,-0.01,29.6,3.79,65.0,-4.91,3.25,2.05
29,1584,精剛,17.2,0.35,2.08,2026,0.0,0.0,1.66,0.18,0.0,0.0,28.5,0.53,66.6,-3.94,3.23,3.23
30,8431,匯鑽科,45.9,1.75,3.96,2026,0.0,0.0,8.43,3.72,0.06,-0.16,15.2,-14.5,73.2,9.78,3.12,1.16
31,5490,同亨,33.05,1.8,5.76,2026,0.0,0.0,4.52,1.14,0.0,0.0,8.94,0.14,83.4,-1.28,3.12,0.0
32,6679,鈺太,205.0,7.5,3.8,2026,0.98,-2.01,4.92,-2.47,6.24,-3.13,35.6,1.09,49.2,4.71,3.07,1.8
33,3666,光耀,25.15,0.15,0.6,2026,0.0,0.0,0.21,-0.53,0.0,0.0,39.6,1.9,57.1,5.37,3.01,-6.75
34,3305,昇貿,98.4,7.9,8.73,2026,0.0,0.0,1.66,-2.84,0.0,0.0,21.1,-1.57,74.2,3.02,3.0,1.4
35,8476,台境*,19.35,-0.25,-1.28,2026,0.0,0.0,1.04,-3.05,0.0,0.0,31.9,0.52,64.1,-0.45,2.98,2.98
36,7715,裕山,31.35,2.35,8.1,2026,0.0,0.0,0.95,0.55,0.0,0.0,41.4,-2.27,54.7,-1.24,2.96,2.96
37,4502,健信,15.75,0.15,0.96,2026,0.0,0.0,3.78,0.15,0.0,0.0,38.3,0.59,55.0,-3.42,2.96,2.68
38,8050,廣積,54.6,-0.2,-0.36,2026,0.05,0.05,1.76,-3.12,2.52,-0.15,31.4,-0.25,61.3,3.48,2.92,0.0
39,2762,世界健身-KY,89.6,1.6,1.82,2026,0.0,0.0,82.5,-1.29,0.05,-0.02,1.26,-0.1,13.3,1.41,2.91,0.0
40,2102,泰豐,19.35,0.2,1.04,2026,0.0,0.0,3.73,-1.62,0.0,0.0,60.1,1.83,33.3,-0.21,2.91,0.0
41,3038,全台,20.8,0.95,4.79,2026,0.34,-0.69,8.02,2.41,0.82,-0.2,11.6,0.47,76.3,-4.89,2.9,2.9
42,2467,志聖,478.5,35.5,8.01,2026,0.0,0.0,20.5,10.4,0.0,0.0,41.7,1.16,35.0,-10.5,2.81,-1.01
43,6597,立誠,60.9,5.3,9.53,2026,0.0,0.0,0.0,-0.01,0.0,0.0,75.1,1.14,22.1,-3.93,2.8,2.8
44,2362,藍天,41.95,0.5,1.21,2026,0.0,0.0,10.5,-0.01,0.06,-0.05,33.0,0.49,53.8,-0.04,2.77,-0.4
45,1604,聲寶,23.35,-0.15,-0.64,2026,0.0,0.0,7.63,-0.47,0.49,0.33,36.9,0.12,52.4,0.02,2.6,0.0
46,6821,聯寶,39.1,1.95,5.25,2026,0.0,0.0,0.56,-0.53,0.31,0.18,21.8,-1.82,74.7,-0.43,2.6,2.6
47,4744,皇將,30.05,1.1,3.8,2026,0.0,0.0,5.91,3.54,0.0,0.0,14.3,9.03,77.2,-12.5,2.59,-0.09
48,6123,上奇,42.4,0.5,1.19,2026,0.0,0.0,2.59,-0.03,0.0,0.0,32.1,-2.08,62.8,-0.46,2.57,2.57
49,6248,沛波,17.3,0.1,0.58,2026,0.0,0.0,1.32,-1.16,0.0,0.0,43.2,0.74,52.9,-2.15,2.57,2.57
50,8027,鈦昇,158.0,14.0,9.72,2026,0.0,0.0,8.79,6.55,2.09,1.46,1.97,0.0,84.6,-7.97,2.57,-0.04
51,6988,威力暘-創,12.1,0.15,1.26,2026,0.0,0.0,3.67,-0.39,3.6,0.48,50.5,0.43,39.7,-0.44,2.52,-0.09
52,6655,科定,120.0,0.5,0.42,2026,0.0,0.0,0.49,0.01,3.02,-0.55,73.3,1.43,20.7,1.1,2.5,-1.99
53,6233,旺玖,19.85,1.15,6.15,2026,0.0,0.0,4.2,1.37,0.98,-0.04,1.53,0.5,90.8,-4.31,2.47,2.47
54,3591,艾笛森,19.85,1.8,9.97,2026,0.0,0.0,1.37,-2.42,6.29,6.29,12.8,-6.07,77.1,0.81,2.41,1.38
55,3260,威剛,398.5,20.0,5.28,2026,0.79,-0.76,23.9,12.2,0.29,-1.07,24.4,13.0,48.2,-25.7,2.38,2.38
56,6542,隆中,47.5,0.3,0.64,2026,0.0,0.0,17.9,-1.09,0.0,0.0,27.5,0.01,52.2,-1.3,2.38,2.38
57,7723,築間,18.75,0.2,1.08,2026,0.0,0.0,0.39,0.23,0.0,0.0,48.7,-5.86,48.5,3.28,2.34,2.34
58,8421,旭源,15.3,-0.1,-0.65,2026,0.0,0.0,0.5,-1.41,0.0,-0.12,36.1,9.12,61.1,-8.88,2.32,1.28
59,1597,直得,114.0,10.0,9.62,2026,0.0,0.0,4.19,0.47,0.0,-0.01,22.0,1.31,71.6,-1.76,2.24,0.0
60,5443,均豪,86.0,7.7,9.83,2026,0.0,0.0,4.12,-1.88,0.0,0.0,29.2,1.26,64.5,1.08,2.23,-0.47
61,5230,雷笛克光學,17.35,0.5,2.97,2026,0.0,0.0,1.47,0.11,0.0,0.0,13.7,1.32,82.7,-3.62,2.2,2.2
62,8482,商億-KY,53.0,1.6,3.11,2026,0.0,0.0,89.5,-0.89,0.03,0.02,1.69,0.23,6.61,0.65,2.2,0.0
63,6190,萬泰科,61.8,4.6,8.04,2026,0.0,0.0,3.5,-3.48,0.23,0.04,15.1,-0.18,79.0,3.55,2.19,0.07
64,6446,藥華藥,1060.0,35.0,3.41,2026,6.28,-0.17,21.7,-0.03,1.39,-1.57,7.2,-0.96,61.3,3.22,2.11,-0.5
65,6792,詠業,55.1,3.1,5.96,2026,0.0,0.0,1.13,0.27,0.21,0.13,50.7,0.14,45.9,-0.53,2.09,0.0
66,3272,東碩,13.65,0.3,2.25,2026,0.0,0.0,0.45,-0.09,15.6,-0.36,5.31,0.14,76.6,-1.78,2.08,2.08
67,4571,鈞興-KY,147.5,9.0,6.5,2026,0.0,0.0,60.6,-5.27,1.27,-0.17,0.36,0.25,35.7,5.58,2.07,-0.38
68,8087,麗升能源,28.3,1.4,5.2,2026,0.0,0.0,3.06,0.38,0.0,0.0,20.5,-1.82,74.3,-0.63,2.07,2.07
69,8249,菱光,41.25,1.75,4.43,2026,0.0,0.0,1.07,-1.67,0.0,-0.05,47.1,-0.7,49.8,3.74,2.06,-1.32
70,6620,漢達,87.9,-8.4,-8.72,2026,0.0,0.0,24.9,0.06,1.31,-0.19,25.9,0.14,45.9,-1.19,2.03,1.18
71,6967,汎瑋材料,68.2,0.7,1.04,2026,0.0,0.0,1.67,1.55,0.0,0.0,55.2,1.81,41.1,-5.36,2.01,2.01
72,3008,大立光,4035.0,320.0,8.61,2026,1.14,-2.38,29.2,-3.78,14.9,2.25,16.9,0.21,35.8,1.7,2.0,2.0
73,4532,瑞智,23.65,0.15,0.64,2026,0.79,0.13,17.4,-5.77,1.61,-0.44,41.4,1.95,36.7,4.08,2.0,0.04
74,6122,擎邦,50.3,1.5,3.07,2026,0.0,0.0,3.02,0.38,0.52,0.52,15.7,0.83,78.8,-3.72,2.0,2.0
75,6874,倍力,77.0,1.6,2.12,2026,0.0,0.0,0.2,-0.46,0.0,0.0,37.3,-0.17,60.5,-1.36,1.99,1.99
76,4953,緯致,120.5,3.5,2.99,2026,0.0,0.0,11.6,6.75,1.29,0.65,26.5,-0.33,58.7,-8.99,1.92,1.92
77,2727,王品,234.5,2.5,1.08,2026,0.7,0.4,25.9,1.41,4.16,-1.22,10.4,0.13,57.0,-0.72,1.89,0.0
78,2474,可成,183.0,4.5,2.52,2026,0.0,0.0,22.0,-13.8,37.3,10.9,10.7,2.28,28.2,3.33,1.87,-2.71
79,4142,國光生,16.55,0.0,0.0,2026,11.3,0.0,4.8,-0.59,0.41,-0.83,9.18,-4.55,72.4,5.98,1.86,0.0
80,8930,青鋼,29.95,0.15,0.5,2026,0.0,0.0,2.63,-0.28,0.0,0.0,29.3,-1.76,66.3,0.18,1.86,1.86
81,6205,詮欣,54.5,4.0,7.92,2026,0.0,0.0,1.48,-1.21,0.19,0.19,11.2,0.24,85.3,-1.05,1.82,1.82
82,3545,敦泰,48.95,4.45,10.0,2026,0.05,0.05,13.5,-7.6,1.7,-1.24,6.43,1.33,76.5,6.23,1.8,1.23
83,6548,長科*,65.0,5.9,9.98,2026,0.17,0.17,3.46,-1.33,2.38,2.32,66.7,0.33,25.5,-3.16,1.78,1.67
84,2023,燁輝,13.65,0.0,0.0,2026,0.0,0.0,4.3,-2.24,0.24,0.05,70.7,3.14,23.0,-1.94,1.76,0.99
85,1909,榮成,9.85,-0.2,-1.99,2026,0.0,0.0,8.92,-2.08,0.27,0.0,47.1,0.03,42.0,0.46,1.75,1.6
86,2301,光寶科,209.0,19.0,10.0,2026,4.87,0.49,31.9,4.36,22.8,-6.16,13.5,0.26,25.2,1.28,1.73,-0.24
87,6496,科懋,24.6,0.25,1.03,2026,0.0,0.0,0.29,-0.09,0.23,-0.78,34.6,2.86,63.2,-2.0,1.73,0.01
88,7718,友鋮,47.0,0.1,0.21,2026,0.0,0.0,0.76,0.15,0.0,0.0,56.8,7.55,40.7,-9.43,1.73,1.73
89,2461,光群雷,16.0,0.4,2.56,2026,0.0,0.0,4.74,-0.46,1.47,-0.64,5.0,2.12,87.1,-2.75,1.72,1.72
90,3131,弘塑,2370.0,215.0,9.98,2026,5.94,3.73,35.1,12.7,9.59,-5.0,17.7,-0.47,29.9,-12.7,1.69,1.69
91,2458,義隆,151.0,3.0,2.03,2026,0.0,0.0,12.8,-11.8,29.9,8.01,16.9,0.73,38.7,3.07,1.68,0.0
92,8938,明安,54.0,-0.7,-1.28,2026,0.0,0.0,6.45,-0.68,0.51,-0.07,39.3,0.31,52.1,0.45,1.67,-0.02
93,6743,安普新,29.85,0.25,0.84,2026,0.0,0.0,4.33,-0.01,0.0,0.0,17.5,-0.22,76.5,0.23,1.67,0.0
94,3055,蔚華科,90.4,-2.8,-3.0,2026,0.0,0.0,1.5,-0.38,0.0,0.0,38.7,0.18,58.2,-0.75,1.64,0.95
95,2949,欣新網,58.0,1.0,1.75,2026,0.0,0.0,0.03,-0.01,0.43,0.19,65.3,0.16,32.7,0.0,1.63,-0.34
96,2030,彰源,16.85,-0.1,-0.59,2026,0.0,0.0,2.29,-0.95,0.01,0.0,14.8,0.65,81.2,0.03,1.63,0.27
97,6108,競國,16.65,0.4,2.46,2026,0.0,0.0,2.6,-0.09,0.0,0.0,7.96,0.1,87.8,0.21,1.59,-0.22
98,7732,金興精密,35.65,1.1,3.18,2026,0.0,0.0,0.21,-0.19,0.0,0.0,43.4,2.04,54.9,-3.39,1.55,1.55
99,1795,美時,175.0,2.0,1.16,2026,0.0,0.0,54.8,-1.37,0.8,-4.9,5.03,1.8,37.9,4.49,1.52,-0.02
100,5388,中磊,82.3,3.2,4.05,2026,0.37,-2.65,14.0,-4.72,17.5,-7.83,21.3,2.18,45.3,12.0,1.52,1.02
101,1532,勤美,21.35,-0.4,-1.84,2026,0.0,0.0,7.5,-2.32,5.58,0.6,30.1,1.67,55.3,-1.45,1.5,1.5
102,6411,晶焱,74.0,4.0,5.71,2026,0.0,0.0,6.8,0.55,0.0,-0.03,14.6,-0.17,77.1,-1.85,1.5,1.5
103,5609,中菲行,78.5,0.2,0.26,2026,0.0,0.0,14.5,-1.5,0.11,-0.03,25.8,2.83,58.1,-1.31,1.5,0.0
104,2101,南港,33.25,0.8,2.47,2026,0.0,0.0,4.33,-2.07,0.94,0.4,43.8,0.65,49.4,-0.46,1.48,1.48
105,6693,廣閎科,150.0,13.5,9.89,2026,0.0,0.0,10.2,0.6,0.0,0.0,26.1,-0.56,62.2,-1.52,1.47,1.47
106,6952,大武山,35.65,1.9,5.63,2026,0.0,0.0,0.2,-0.06,0.12,0.1,66.7,0.23,31.5,-0.27,1.46,0.0
107,6708,天擎,39.0,1.5,4.0,2026,0.0,0.0,3.09,-0.12,0.58,0.56,32.9,0.0,62.0,-0.43,1.45,0.0
108,6918,愛派司,71.6,2.8,4.07,2026,0.0,0.0,0.8,0.77,0.0,0.0,16.2,1.18,81.5,-3.4,1.45,1.45
109,6158,禾昌,17.6,0.55,3.23,2026,0.0,0.0,0.82,-0.51,0.0,0.0,25.5,-1.62,72.2,0.7,1.44,1.44
110,2756,聯發國際,57.0,0.5,0.88,2026,0.0,0.0,0.97,0.78,0.31,0.17,43.1,0.18,54.2,-1.54,1.44,0.41
111,3141,晶宏,65.8,5.9,9.85,2026,0.0,0.0,6.79,-0.79,0.55,-0.32,4.85,-0.79,86.4,0.65,1.42,1.26
112,6283,淳安,20.25,0.5,2.53,2026,0.0,0.0,19.4,-0.24,0.0,0.0,35.8,-0.22,43.4,-0.01,1.42,0.47
113,2436,偉詮電,54.9,4.4,8.71,2026,0.0,0.0,11.4,4.85,0.12,-0.82,5.84,-0.21,81.2,-3.53,1.41,-0.29
114,3498,陽程,90.0,3.7,4.29,2026,0.0,0.0,9.75,4.06,0.0,0.0,24.1,0.57,64.8,-3.04,1.41,-1.58
115,4433,興采,19.5,0.15,0.78,2026,0.0,0.0,0.16,0.03,0.01,0.0,9.98,-0.6,88.5,0.58,1.4,0.0
116,2478,大毅,108.5,8.6,8.61,2026,0.0,0.0,10.8,5.15,0.0,0.0,26.9,0.17,61.0,-6.31,1.38,0.99
117,4162,智擎,61.4,-0.1,-0.16,2026,15.6,0.08,6.34,-2.88,0.89,-0.16,18.3,-0.61,57.6,3.58,1.37,0.0
118,4114,健喬,29.0,-0.05,-0.17,2026,0.0,0.0,5.73,0.19,0.0,0.0,17.1,1.04,75.8,-1.31,1.37,0.08
119,8044,網家,25.6,0.2,0.79,2026,0.0,0.0,6.2,-1.37,1.09,-0.45,44.5,-0.35,46.9,2.18,1.35,0.0
120,5706,鳳凰,44.5,-0.2,-0.45,2026,0.0,0.0,2.03,-0.79,0.39,-0.2,4.17,0.21,92.1,-0.31,1.35,1.08
121,6589,台康生技,44.85,-0.2,-0.44,2026,5.52,-0.01,5.94,-0.7,1.43,0.03,36.8,-0.56,49.0,1.24,1.3,0.0
122,4171,瑞基,17.35,0.55,3.27,2026,0.0,0.0,13.3,-0.29,1.03,1.03,9.04,-0.84,75.3,-1.2,1.3,1.3
123,4123,晟德,37.75,0.3,0.8,2026,0.0,0.0,9.54,-0.8,1.49,0.01,31.5,-0.56,56.2,0.17,1.29,1.18
124,2206,三陽工業,64.8,0.1,0.15,2026,0.12,-0.1,7.88,-1.94,0.52,-0.01,53.8,1.44,36.5,-0.33,1.25,0.95
125,6423,億而得,71.5,4.8,7.2,2026,0.0,0.0,2.16,-0.11,0.0,0.0,6.82,0.98,89.8,-2.13,1.25,1.25
126,6865,偉康科技,25.05,0.0,0.0,2026,0.0,0.0,0.3,0.17,0.0,0.0,44.3,-1.77,54.2,0.35,1.25,1.25
127,6903,巨漢,297.0,21.5,7.8,2026,0.0,0.0,2.39,2.04,0.0,0.0,38.1,2.61,58.3,-5.89,1.24,1.24
128,4961,天鈺,149.5,6.5,4.55,2026,0.59,-0.93,18.5,0.29,3.19,-10.3,27.2,1.47,49.2,8.25,1.24,1.24
129,6957,裕慶-KY,226.0,18.0,8.65,2026,0.0,0.0,6.34,0.45,0.0,-0.78,14.5,-0.08,77.9,-0.82,1.23,1.23
130,3338,泰碩,58.0,3.2,5.84,2026,0.0,0.0,2.72,0.69,0.0,-0.05,20.3,0.98,75.8,-2.34,1.23,0.72
131,1784,訊聯,57.1,1.0,1.78,2026,0.0,0.0,2.75,-1.11,0.4,0.25,16.1,2.55,79.5,-2.16,1.23,0.48
132,2338,光罩,36.7,3.2,9.55,2026,0.0,0.0,4.48,-0.57,0.08,0.06,32.0,12.5,62.3,-10.3,1.22,-1.69
133,6284,佳邦,71.6,6.5,9.98,2026,0.0,0.0,2.2,-0.68,0.02,-0.42,43.1,-0.51,53.4,1.24,1.21,0.38
134,3051,力特,22.15,1.8,8.85,2026,0.0,0.0,2.08,-0.22,0.0,-1.05,10.5,4.14,86.2,-1.69,1.2,-1.17
135,6899,創為精密,49.95,0.95,1.94,2026,0.0,0.0,5.09,-0.08,0.0,0.0,51.5,-0.15,42.2,0.08,1.18,0.15
136,4526,東台,26.9,1.7,6.75,2026,0.0,0.0,4.28,-0.96,0.23,0.14,28.9,0.2,65.5,-0.55,1.18,1.18
137,6224,聚鼎,51.9,3.7,7.68,2026,0.0,0.0,2.93,-8.43,0.0,-1.41,24.7,7.31,71.2,1.36,1.17,1.17
138,6278,台表科,140.0,9.5,7.28,2026,0.0,0.0,23.8,3.81,18.7,-10.0,9.29,-1.95,47.0,7.0,1.17,1.17
139,9935,慶豐富,19.65,0.3,1.55,2026,0.0,0.0,5.83,-2.77,0.73,0.73,19.5,0.56,72.8,0.35,1.12,1.12
140,6449,鈺邦,210.5,19.0,9.92,2026,0.27,0.27,2.06,0.26,6.25,0.03,56.0,2.57,34.3,-3.15,1.1,0.01
141,3541,西柏,20.6,0.1,0.49,2026,0.0,0.0,0.96,-0.03,0.05,-0.08,0.6,0.24,97.3,0.64,1.1,-0.76
142,6561,是方,330.5,3.0,0.92,2026,0.0,0.0,5.72,-4.7,4.04,0.64,63.0,0.32,26.1,2.64,1.09,1.09
143,6742,澤米,43.2,3.7,9.37,2026,0.0,0.0,2.09,-0.31,0.0,0.0,23.4,0.38,73.4,-1.15,1.08,1.07
144,4999,鑫禾,18.6,0.25,1.36,2026,0.0,0.0,1.75,-0.62,0.85,-0.28,4.08,-0.13,92.2,1.03,1.08,0.0
145,3114,好德,30.5,2.0,7.02,2026,0.0,0.0,0.68,0.02,0.03,0.01,18.7,0.1,79.6,-1.21,1.07,1.07
146,8932,智通*,88.7,2.1,2.42,2026,0.0,0.0,24.9,-2.64,0.01,0.01,22.6,-2.79,51.4,4.35,1.07,1.07
147,5425,台半,73.1,5.9,8.78,2026,0.0,0.0,11.4,0.67,0.53,-0.53,16.3,-0.43,70.7,-0.77,1.07,1.07
148,6257,矽格,186.5,13.0,7.49,2026,0.0,0.0,25.9,3.36,13.5,3.23,9.4,-0.7,50.2,-6.95,1.06,1.06
149,4960,誠美材,19.2,1.25,6.96,2026,0.06,0.06,23.2,5.9,1.55,1.55,31.2,5.77,42.9,-14.3,1.05,1.05
150,3230,錦明,36.3,1.8,5.22,2026,0.0,0.0,0.62,0.04,0.39,0.04,26.8,-0.63,71.2,-0.49,1.04,1.04
151,6176,瑞儀,82.3,-2.5,-2.95,2026,1.7,-0.05,29.5,0.47,28.6,-12.0,5.84,-0.53,33.4,11.1,1.03,1.03
152,6269,台郡,49.2,3.2,6.96,2026,0.19,-5.93,17.8,4.99,3.54,-5.23,10.2,0.25,67.2,4.9,1.02,1.02
153,6657,華安,30.3,0.9,3.06,2026,0.0,0.0,7.36,-0.52,0.0,0.0,12.6,-0.41,79.0,-0.08,1.01,1.01
154,3483,力致,74.2,3.2,4.51,2026,0.0,0.0,5.71,-0.71,1.4,0.81,1.65,0.32,90.2,-1.43,1.01,1.01
155,1210,大成,56.0,-1.4,-2.44,2026,0.35,0.35,11.2,0.94,4.45,-5.08,41.5,0.97,41.5,2.83,1.01,0.0
156,6111,光聚晶電,38.2,0.85,2.28,2026,0.0,0.0,8.76,0.59,0.0,0.0,27.5,1.51,62.7,-2.63,1.0,0.53
157,1806,冠軍,8.03,0.09,1.13,2026,0.0,0.0,7.38,-0.42,0.02,-0.1,41.4,0.84,50.2,-0.32,1.0,0.0
158,8171,天宇,19.25,0.15,0.79,2026,0.0,0.0,0.83,-0.82,0.0,0.0,44.1,28.9,54.1,-27.7,0.99,-0.45
159,1294,漢田生技,55.4,0.6,1.09,2026,0.0,0.0,0.72,0.44,0.0,0.0,31.4,2.56,66.9,-2.89,0.98,-0.1
160,8110,華東,37.1,3.35,9.93,2026,0.0,0.0,2.83,-0.06,0.31,0.24,43.7,-2.59,52.2,3.75,0.97,-1.35
161,2002,中鋼,18.95,0.0,0.0,2026,20.1,0.0,13.3,-1.97,6.71,-0.91,8.34,-1.71,50.6,4.6,0.95,0.0
162,6126,信音,30.45,1.85,6.47,2026,0.0,0.0,2.29,0.86,0.15,0.02,19.9,0.64,76.8,-2.47,0.95,0.95
163,2729,瓦城,161.0,-1.0,-0.62,2026,0.0,0.0,1.87,0.02,0.0,0.0,54.6,37.4,42.6,-0.94,0.95,-36.5
164,2542,興富發,44.0,-0.35,-0.79,2026,0.06,-0.08,9.45,-1.62,0.96,0.23,40.4,2.55,48.2,-1.03,0.92,-0.05
165,6187,萬潤,929.0,84.0,9.94,2026,0.0,0.0,29.4,16.3,0.0,0.0,32.1,11.8,37.6,-27.2,0.92,-0.89
166,3543,州巧,33.05,3.0,9.98,2026,0.0,0.0,13.0,11.4,0.0,-1.75,19.0,-2.53,67.1,-6.93,0.91,-0.21
167,6698,旭暉應材,31.3,1.8,6.1,2026,0.0,0.0,1.61,-0.86,0.08,-0.09,19.5,-2.11,77.9,3.07,0.91,0.0
168,7734,印能科技,3370.0,305.0,9.95,2026,0.0,0.0,2.24,1.56,5.6,2.23,29.9,-1.23,61.3,-3.46,0.89,0.89
169,2404,漢唐,1100.0,90.0,8.91,2026,1.14,0.52,27.7,5.19,17.3,-11.9,9.17,0.74,43.8,5.57,0.89,-0.16
170,6516,勤崴國際,56.9,0.9,1.61,2026,0.0,0.0,1.02,0.33,0.0,0.0,26.6,-0.05,71.5,-1.17,0.89,0.89
171,4972,湯石照明,16.5,0.0,0.0,2026,0.0,0.0,2.74,0.11,0.06,0.05,9.02,-0.06,87.3,0.93,0.88,-1.03
172,3042,晶技,149.5,12.5,9.12,2026,0.69,-0.43,15.0,5.1,14.4,-14.7,23.5,2.86,45.5,6.32,0.87,0.87
173,3551,世禾,170.5,15.5,10.0,2026,0.0,0.0,4.15,-1.28,2.37,1.78,28.2,-0.88,64.4,0.47,0.86,-0.08
174,2486,一詮,188.0,17.0,9.94,2026,0.0,0.0,18.0,12.7,1.68,1.49,2.88,0.85,76.6,-15.9,0.85,0.85
175,6603,富強鑫,26.15,1.35,5.44,2026,0.0,0.0,4.45,-0.05,0.0,0.0,6.38,0.43,88.3,-0.17,0.84,-0.21
176,6720,久昌,135.0,1.0,0.75,2026,0.0,0.0,1.23,0.42,0.0,0.0,26.0,0.74,72.0,-1.98,0.83,0.83
177,8349,恒耀,39.7,0.3,0.76,2026,0.0,0.0,1.04,-0.27,0.0,-0.14,52.6,1.08,45.6,-1.5,0.83,0.83
178,2897,王道銀行,10.25,0.0,0.0,2026,0.0,0.0,6.31,-0.63,1.1,0.1,63.3,2.01,28.5,-1.48,0.82,0.0
179,3324,雙鴻,902.0,82.0,10.0,2026,2.21,-2.68,16.4,6.15,7.26,2.43,2.71,-0.04,70.6,-5.04,0.81,-0.83
180,4439,冠星-KY,102.0,2.0,2.0,2026,0.0,0.0,61.4,0.22,0.0,0.0,12.2,0.31,25.7,-1.33,0.8,0.8
181,6692,進能服,22.85,0.6,2.7,2026,0.0,0.0,0.22,-0.55,0.0,0.0,57.9,0.67,41.1,-0.92,0.79,0.79
